연월,시도,전월세전환율,연도,월
2023-04,충남,6.704101011,2023,4
2023-04,충북,6.0,2023,4
2023-05,강원,6.005605822,2023,5
2023-05,경기,5.542569594,2023,5
2023-05,경남,5.309734513,2023,5
2023-05,경북,5.794142037,2023,5
2023-05,광주,5.307842827,2023,5
2023-05,대구,5.3688,2023,5
2023-05,대전,5.189189189,2023,5
2023-05,부산,5.25,2023,5
2023-05,서울,4.8,2023,5
2023-05,세종,5.676358532,2023,5
2023-05,울산,5.333827371,2023,5
2023-05,인천,6.0,2023,5
2023-05,전남,6.03412067,2023,5
2023-05,전북,6.193548387,2023,5
2023-05,제주,5.69010887,2023,5
2023-05,충남,6.75,2023,5
2023-05,충북,6.0,2023,5
2023-06,강원,6.0,2023,6
2023-06,경기,5.538461538,2023,6
2023-06,경남,5.333333333,2023,6
2023-06,경북,5.907692308,2023,6
2023-06,광주,5.323980576,2023,6
2023-06,대구,5.42072114,2023,6
2023-06,대전,5.201708547,2023,6
2023-06,부산,5.25,2023,6
2023-06,서울,4.8,2023,6
2023-06,세종,5.684210526,2023,6
2023-06,울산,5.4,2023,6
2023-06,인천,5.996520431,2023,6
2023-06,전남,6.0,2023,6
2023-06,전북,6.18369453,2023,6
2023-06,제주,5.63714992,2023,6
2023-06,충남,6.788218437,2023,6
2023-06,충북,6.0,2023,6
2023-07,강원,6.084167141,2023,7
2023-07,경기,5.53537994,2023,7
2023-07,경남,5.333333333,2023,7
2023-07,경북,5.998866127,2023,7
2023-07,광주,5.313749676,2023,7
2023-07,대구,5.42072114,2023,7
2023-07,대전,5.2,2023,7
2023-07,부산,5.25,2023,7
2023-07,서울,4.8,2023,7
2023-07,세종,5.666876667,2023,7
2023-07,울산,5.454545455,2023,7
2023-07,인천,5.907692308,2023,7
2023-07,전남,6.001939076,2023,7
2023-07,전북,6.212137924,2023,7
2023-07,제주,5.666664,2023,7
2023-07,충남,6.857142857,2023,7
2023-07,충북,6.0,2023,7
2023-08,강원,6.069274088,2023,8
2023-08,경기,5.454547302,2023,8
2023-08,경남,5.333333333,2023,8
2023-08,경북,6.0,2023,8
2023-08,광주,5.324435381,2023,8
2023-08,대구,5.413655192,2023,8
2023-08,대전,5.142857143,2023,8
2023-08,부산,5.204664658,2023,8
2023-08,서울,4.8,2023,8
2023-08,세종,5.622773206,2023,8
2023-08,울산,5.435294118,2023,8
2023-08,인천,5.793103448,2023,8
2023-08,전남,6.087452142,2023,8
2023-08,전북,6.130584557,2023,8
2023-08,제주,5.625,2023,8
2023-08,충남,6.857142857,2023,8
2023-08,충북,6.0,2023,8
2023-09,강원,6.12244898,2023,9
2023-09,경기,5.418373143,2023,9
2023-09,경남,5.333333333,2023,9
2023-09,경북,6.0,2023,9
2023-09,광주,5.32528659,2023,9
2023-09,대구,5.43588638,2023,9
2023-09,대전,5.142857143,2023,9
2023-09,부산,5.2,2023,9
2023-09,서울,4.740740741,2023,9
2023-09,세종,5.560345283,2023,9
2023-09,울산,5.419354839,2023,9
2023-09,인천,5.73517559,2023,9
2023-09,전남,6.180474032,2023,9
2023-09,전북,6.03677639,2023,9
2023-09,제주,5.51724,2023,9
2023-09,충남,6.793150642,2023,9
2023-09,충북,6.0,2023,9
2023-10,강원,6.0,2023,10
2023-10,경기,5.36494696,2023,10
2023-10,경남,5.3329366,2023,10
2023-10,경북,6.0,2023,10
2023-10,광주,5.333333333,2023,10
2023-10,대구,5.4,2023,10
2023-10,대전,5.048886967,2023,10
2023-10,부산,5.202857479,2023,10
2023-10,서울,4.666666667,2023,10
2023-10,세종,5.4,2023,10
2023-10,울산,5.4,2023,10
2023-10,인천,5.666854306,2023,10
2023-10,전남,6.268656716,2023,10
2023-10,전북,6.074279424,2023,10
2023-10,제주,5.573767869,2023,10
2023-10,충남,6.769230769,2023,10
2023-10,충북,6.0,2023,10
2023-11,강원,6.001777873,2023,11
2023-11,경기,5.323386552,2023,11
2023-11,경남,5.333333333,2023,11
2023-11,경북,6.0,2023,11
2023-11,광주,5.333333333,2023,11
2023-11,대구,5.333336,2023,11
2023-11,대전,5.000004853,2023,11
2023-11,부산,5.200258022,2023,11
2023-11,서울,4.682926829,2023,11
2023-11,세종,5.333333333,2023,11
2023-11,울산,5.358600803,2023,11
2023-11,인천,5.622935915,2023,11
2023-11,전남,6.065354713,2023,11
2023-11,전북,6.097941084,2023,11
2023-11,제주,5.538461538,2023,11
2023-11,충남,6.782608696,2023,11
2023-11,충북,6.0,2023,11
2023-12,강원,6.0,2023,12
2023-12,경기,5.25,2023,12
2023-12,경남,5.333333333,2023,12
2023-12,경북,6.0,2023,12
2023-12,광주,5.307498836,2023,12
2023-12,대구,5.333333333,2023,12
2023-12,대전,5.006508029,2023,12
2023-12,부산,5.235110977,2023,12
2023-12,서울,4.658823529,2023,12
2023-12,세종,5.333333333,2023,12
2023-12,울산,5.333333333,2023,12
2023-12,인천,5.598941893,2023,12
2023-12,전남,6.413131959,2023,12
2023-12,전북,6.095238095,2023,12
2023-12,제주,5.5999968,2023,12
2023-12,충남,6.72,2023,12
2023-12,충북,6.0,2023,12
2024-01,강원,6.0,2024,1
2024-01,경기,5.217391304,2024,1
2024-01,경남,5.333333333,2024,1
2024-01,경북,6.0,2024,1
2024-01,광주,5.25,2024,1
2024-01,대구,5.333333333,2024,1
2024-01,대전,4.955781198,2024,1
2024-01,부산,5.220113365,2024,1
2024-01,서울,4.64516129,2024,1
2024-01,세종,5.363886396,2024,1
2024-01,울산,5.333333333,2024,1
2024-01,인천,5.544705722,2024,1
2024-01,전남,6.417112299,2024,1
2024-01,전북,6.158357771,2024,1
2024-01,제주,5.555555556,2024,1
2024-01,충남,6.620689655,2024,1
2024-01,충북,6.0,2024,1
2024-02,강원,6.0,2024,2
2024-02,경기,5.215591146,2024,2
2024-02,경남,5.333333333,2024,2
2024-02,경북,6.0,2024,2
2024-02,광주,5.143497825,2024,2
2024-02,대구,5.332984718,2024,2
2024-02,대전,4.923076923,2024,2
2024-02,부산,5.222181003,2024,2
2024-02,서울,4.644969597,2024,2
2024-02,세종,5.4,2024,2
2024-02,울산,5.333333333,2024,2
2024-02,인천,5.5,2024,2
2024-02,전남,6.346378667,2024,2
2024-02,전북,6.127659574,2024,2
2024-02,제주,5.555553333,2024,2
2024-02,충남,6.582857143,2024,2
2024-02,충북,6.0,2024,2
2024-03,강원,6.0,2024,3
2024-03,경기,5.203816132,2024,3
2024-03,경남,5.38106652,2024,3
2024-03,경북,6.0,2024,3
2024-03,광주,5.25065773,2024,3
2024-03,대구,5.333333333,2024,3
2024-03,대전,4.905938788,2024,3
2024-03,부산,5.241248817,2024,3
2024-03,서울,4.631598539,2024,3
2024-03,세종,5.454545455,2024,3
2024-03,울산,5.333323293,2024,3
2024-03,인천,5.4,2024,3
2024-03,전남,6.316429099,2024,3
2024-03,전북,6.196246649,2024,3
2024-03,제주,5.55284248,2024,3
2024-03,충남,6.583015872,2024,3
2024-03,충북,6.0,2024,3
2024-04,강원,6.0,2024,4
2024-04,경기,5.217391304,2024,4
2024-04,경남,5.376517003,2024,4
2024-04,경북,6.0,2024,4
2024-04,광주,5.333333333,2024,4
2024-04,대구,5.345707657,2024,4
2024-04,대전,4.93869591,2024,4
2024-04,부산,5.252337548,2024,4
2024-04,서울,4.65,2024,4
2024-04,세종,5.53279616,2024,4
2024-04,울산,5.333333333,2024,4
2024-04,인천,5.318839776,2024,4
2024-04,전남,6.315789474,2024,4
2024-04,전북,6.335647863,2024,4
2024-04,제주,5.589763903,2024,4
2024-04,충남,6.629626486,2024,4
2024-04,충북,6.0,2024,4
2024-05,강원,6.0,2024,5
2024-05,경기,5.219541118,2024,5
2024-05,경남,5.4,2024,5
2024-05,경북,6.0,2024,5
2024-05,광주,5.379310345,2024,5
2024-05,대구,5.357142857,2024,5
2024-05,대전,4.977777778,2024,5
2024-05,부산,5.243463111,2024,5
2024-05,서울,4.624633431,2024,5
2024-05,세종,5.580638159,2024,5
2024-05,울산,5.333333333,2024,5
2024-05,인천,5.261031679,2024,5
2024-05,전남,6.295081967,2024,5
2024-05,전북,6.4,2024,5
2024-05,제주,5.555555556,2024,5
2024-05,충남,6.670542895,2024,5
2024-05,충북,6.0,2024,5
2024-06,강원,6.139534884,2024,6
2024-06,경기,5.242111283,2024,6
2024-06,경남,5.433962264,2024,6
2024-06,경북,6.0,2024,6
2024-06,광주,5.4,2024,6
2024-06,대구,5.358570093,2024,6
2024-06,대전,4.984219917,2024,6
2024-06,부산,5.217391304,2024,6
2024-06,서울,4.628571429,2024,6
2024-06,세종,5.625,2024,6
2024-06,울산,5.333333333,2024,6
2024-06,인천,5.15063345,2024,6
2024-06,전남,6.354219318,2024,6
2024-06,전북,6.4,2024,6
2024-06,제주,5.506273949,2024,6
2024-06,충남,6.713286713,2024,6
2024-06,충북,6.0,2024,6
2024-07,강원,6.24,2024,7
2024-07,경기,5.217391304,2024,7
2024-07,경남,5.454545455,2024,7
2024-07,경북,6.0,2024,7
2024-07,광주,5.387365045,2024,7
2024-07,대구,5.333333333,2024,7
2024-07,대전,5.046396841,2024,7
2024-07,부산,5.230769231,2024,7
2024-07,서울,4.615384615,2024,7
2024-07,세종,5.612967145,2024,7
2024-07,울산,5.385054339,2024,7
2024-07,인천,5.143487264,2024,7
2024-07,전남,6.428714927,2024,7
2024-07,전북,6.428571429,2024,7
2024-07,제주,5.405402317,2024,7
2024-07,충남,6.75,2024,7
2024-07,충북,6.0,2024,7
2024-08,강원,6.260869565,2024,8
2024-08,경기,5.2,2024,8
2024-08,경남,5.391403133,2024,8
2024-08,경북,6.0,2024,8
2024-08,광주,5.340537799,2024,8
2024-08,대구,5.317493806,2024,8
2024-08,대전,5.052631579,2024,8
2024-08,부산,5.217391304,2024,8
2024-08,서울,4.595121951,2024,8
2024-08,세종,5.579203492,2024,8
2024-08,울산,5.4,2024,8
2024-08,인천,5.25,2024,8
2024-08,전남,6.626030284,2024,8
2024-08,전북,6.461538462,2024,8
2024-08,제주,5.316455696,2024,8
2024-08,충남,6.72,2024,8
2024-08,충북,6.0,2024,8
2024-09,강원,6.189977933,2024,9
2024-09,경기,5.187075995,2024,9
2024-09,경남,5.291873878,2024,9
2024-09,경북,6.0,2024,9
2024-09,광주,5.355744601,2024,9
2024-09,대구,5.268292683,2024,9
2024-09,대전,5.052631579,2024,9
2024-09,부산,5.215041324,2024,9
2024-09,서울,4.586097079,2024,9
2024-09,세종,5.5,2024,9
2024-09,울산,5.4,2024,9
2024-09,인천,5.333333333,2024,9
2024-09,전남,6.6,2024,9
2024-09,전북,6.461538462,2024,9
2024-09,제주,5.316455696,2024,9
2024-09,충남,6.666666667,2024,9
2024-09,충북,6.0,2024,9
2024-10,강원,6.218646191,2024,10
2024-10,경기,5.2,2024,10
2024-10,경남,5.25,2024,10
2024-10,경북,6.0,2024,10
2024-10,광주,5.4,2024,10
2024-10,대구,5.25,2024,10
2024-10,대전,5.059987186,2024,10
2024-10,부산,5.202665348,2024,10
2024-10,서울,4.567741935,2024,10
2024-10,세종,5.455275047,2024,10
2024-10,울산,5.437362637,2024,10
2024-10,인천,5.4,2024,10
2024-10,전남,6.666666667,2024,10
2024-10,전북,6.545454545,2024,10
2024-10,제주,5.357142857,2024,10
2024-10,충남,6.592459605,2024,10
2024-10,충북,6.0,2024,10
2024-11,강원,6.0,2024,11
2024-11,경기,5.217391304,2024,11
2024-11,경남,5.242718447,2024,11
2024-11,경북,6.0,2024,11
2024-11,광주,5.4,2024,11
2024-11,대구,5.238394665,2024,11
2024-11,대전,5.052631579,2024,11
2024-11,부산,5.25,2024,11
2024-11,서울,4.575,2024,11
2024-11,세종,5.4,2024,11
2024-11,울산,5.419354839,2024,11
2024-11,인천,5.48314662,2024,11
2024-11,전남,6.666666667,2024,11
2024-11,전북,6.594803406,2024,11
2024-11,제주,5.384615385,2024,11
2024-11,충남,6.568131934,2024,11
2024-11,충북,6.0,2024,11
2024-12,강원,6.000770243,2024,12
2024-12,경기,5.2,2024,12
2024-12,경남,5.2,2024,12
2024-12,경북,5.996182397,2024,12
2024-12,광주,5.4,2024,12
2024-12,대구,5.217391304,2024,12
2024-12,대전,5.052631579,2024,12
2024-12,부산,5.21795916,2024,12
2024-12,서울,4.588235294,2024,12
2024-12,세종,5.399947584,2024,12
2024-12,울산,5.4,2024,12
2024-12,인천,5.538461538,2024,12
2024-12,전남,6.545454545,2024,12
2024-12,전북,6.666666667,2024,12
2024-12,제주,5.4166625,2024,12
2024-12,충남,6.545454545,2024,12
2024-12,충북,6.0,2024,12
2025-01,강원,6.0,2025,1
2025-01,경기,5.215033532,2025,1
2025-01,경남,5.199881636,2025,1
2025-01,경북,5.878962536,2025,1
2025-01,광주,5.342604015,2025,1
2025-01,대구,5.225210918,2025,1
2025-01,대전,5.065963061,2025,1
2025-01,부산,5.218638266,2025,1
2025-01,서울,4.615384615,2025,1
2025-01,세종,5.4,2025,1
2025-01,울산,5.393258427,2025,1
2025-01,인천,5.567628139,2025,1
2025-01,전남,6.486486486,2025,1
2025-01,전북,6.615429573,2025,1
2025-01,제주,5.555553333,2025,1
2025-01,충남,6.545454545,2025,1
2025-01,충북,6.0,2025,1
2025-02,강원,6.026150955,2025,2
2025-02,경기,5.25,2025,2
2025-02,경남,5.25,2025,2
2025-02,경북,5.806451613,2025,2
2025-02,광주,5.4,2025,2
2025-02,대구,5.245077817,2025,2
2025-02,대전,5.106108455,2025,2
2025-02,부산,5.267098747,2025,2
2025-02,서울,4.64516129,2025,2
2025-02,세종,5.408605629,2025,2
2025-02,울산,5.6,2025,2
2025-02,인천,5.6,2025,2
2025-02,전남,6.5,2025,2
2025-02,전북,6.604568798,2025,2
2025-02,제주,5.625,2025,2
2025-02,충남,6.545068062,2025,2
2025-02,충북,6.007257367,2025,2
2025-03,강원,6.031835153,2025,3
2025-03,경기,5.269522811,2025,3
2025-03,경남,5.333333333,2025,3
2025-03,경북,5.853658537,2025,3
2025-03,광주,5.6,2025,3
2025-03,대구,5.217391304,2025,3
2025-03,대전,5.142857143,2025,3
2025-03,부산,5.270494682,2025,3
2025-03,서울,4.684090909,2025,3
2025-03,세종,5.428571429,2025,3
2025-03,울산,5.571428571,2025,3
2025-03,인천,5.640936749,2025,3
2025-03,전남,6.315789474,2025,3
2025-03,전북,6.494974699,2025,3
2025-03,제주,5.540041218,2025,3
2025-03,충남,6.616287637,2025,3
2025-03,충북,6.171975091,2025,3
2025-04,강원,6.133342098,2025,4
2025-04,경기,5.309288635,2025,4
2025-04,경남,5.370148851,2025,4
2025-04,경북,5.828571429,2025,4
2025-04,광주,5.647058824,2025,4
2025-04,대구,5.218656259,2025,4
2025-04,대전,5.142857143,2025,4
2025-04,부산,5.276758407,2025,4
2025-04,서울,4.714648751,2025,4
2025-04,세종,5.455950804,2025,4
2025-04,울산,5.714285714,2025,4
2025-04,인천,5.684210526,2025,4
2025-04,전남,6.266434036,2025,4
2025-04,전북,6.545454545,2025,4
2025-04,제주,5.483868387,2025,4
2025-04,충남,6.703910615,2025,4
2025-04,충북,6.222222222,2025,4
2025-05,강원,6.1779354766,2025,5
2025-05,경기,5.3333333333,2025,5
2025-05,경남,5.4193548387,2025,5
2025-05,경북,5.8536585366,2025,5
2025-05,광주,5.6150558326,2025,5
2025-05,대구,5.2173913043,2025,5
2025-05,대전,5.1440197742,2025,5
2025-05,부산,5.25,2025,5
2025-05,서울,4.7166532357,2025,5
2025-05,세종,5.5090571178,2025,5
2025-05,울산,5.6953677688,2025,5
2025-05,인천,5.676450933,2025,5
2025-05,전남,6.4098777372,2025,5
2025-05,전북,6.4864864865,2025,5
2025-05,제주,5.477190034,2025,5
2025-05,충남,6.84,2025,5
2025-05,충북,6.0,2025,5
2025-06,강원,6.279839693,2025,6
2025-06,경기,5.333333333,2025,6
2025-06,경남,5.4375,2025,6
2025-06,경북,5.856146524,2025,6
2025-06,광주,5.647058824,2025,6
2025-06,대구,5.231962011,2025,6
2025-06,대전,5.157578019,2025,6
2025-06,부산,5.253727746,2025,6
2025-06,서울,4.701030928,2025,6
2025-06,세종,5.524174061,2025,6
2025-06,울산,5.818181818,2025,6
2025-06,인천,5.71228817,2025,6
2025-06,전남,6.461538462,2025,6
2025-06,전북,6.461538462,2025,6
2025-06,제주,5.480703357,2025,6
2025-06,충남,6.857142857,2025,6
2025-06,충북,6.0,2025,6
2025-07,강원,6.279839693,2025,7
2025-07,경기,5.333333333,2025,7
2025-07,경남,5.466666667,2025,7
2025-07,경북,5.955019439,2025,7
2025-07,광주,5.667993524,2025,7
2025-07,대구,5.231153948,2025,7
2025-07,대전,5.142857143,2025,7
2025-07,부산,5.25,2025,7
2025-07,서울,4.695652174,2025,7
2025-07,세종,5.454545455,2025,7
2025-07,울산,5.829270331,2025,7
2025-07,인천,5.739130435,2025,7
2025-07,전남,6.545454545,2025,7
2025-07,전북,6.545454545,2025,7
2025-07,제주,5.504587156,2025,7
2025-07,충남,6.896551724,2025,7
2025-07,충북,6.153846154,2025,7
2025-08,강원,6.268656716,2025,8
2025-08,경기,5.333333333,2025,8
2025-08,경남,5.47826087,2025,8
2025-08,경북,5.907692308,2025,8
2025-08,광주,5.684210526,2025,8
2025-08,대구,5.217391304,2025,8
2025-08,대전,5.174025974,2025,8
2025-08,부산,5.268238558,2025,8
2025-08,서울,4.695652174,2025,8
2025-08,세종,5.454545455,2025,8
2025-08,울산,5.818181818,2025,8
2025-08,인천,5.727425683,2025,8
2025-08,전남,6.620689655,2025,8
2025-08,전북,6.666666667,2025,8
2025-08,제주,5.312038737,2025,8
2025-08,충남,6.947368421,2025,8
2025-08,충북,6.087371871,2025,8
2025-09,강원,6.171166583,2025,9
2025-09,경기,5.333333333,2025,9
2025-09,경남,5.454545455,2025,9
2025-09,경북,5.99612981,2025,9
2025-09,광주,5.6,2025,9
2025-09,대구,5.217391304,2025,9
2025-09,대전,5.138948009,2025,9
2025-09,부산,5.25,2025,9
2025-09,서울,4.695652174,2025,9
2025-09,세종,5.449269426,2025,9
2025-09,울산,5.884047066,2025,9
2025-09,인천,5.7,2025,9
2025-09,전남,6.734070203,2025,9
2025-09,전북,6.773562936,2025,9
2025-09,제주,5.32483587,2025,9
2025-09,충남,6.947368421,2025,9
2025-09,충북,6.017106614,2025,9
2025-10,강원,6.063157895,2025,10
2025-10,경기,5.314285714,2025,10
2025-10,경남,5.454545455,2025,10
2025-10,경북,5.965852146,2025,10
2025-10,광주,5.6,2025,10
2025-10,대구,5.210028829,2025,10
2025-10,대전,5.158021407,2025,10
2025-10,부산,5.25,2025,10
2025-10,서울,4.683472267,2025,10
2025-10,세종,5.388194588,2025,10
2025-10,울산,5.856241033,2025,10
2025-10,인천,5.693430657,2025,10
2025-10,전남,6.75,2025,10
2025-10,전북,6.724137931,2025,10
2025-10,제주,5.31033931,2025,10
2025-10,충남,6.923076923,2025,10
2025-10,충북,6.09375,2025,10
2025-11,강원,6.070550815,2025,11
2025-11,경기,5.302325581,2025,11
2025-11,경남,5.450714062,2025,11
2025-11,경북,6.0,2025,11
2025-11,광주,5.560297545,2025,11
2025-11,대구,5.193716894,2025,11
2025-11,대전,5.142857143,2025,11
2025-11,부산,5.250475371,2025,11
2025-11,서울,4.72232321,2025,11
2025-11,세종,5.341246291,2025,11
2025-11,울산,5.913550952,2025,11
2025-11,인천,5.684210526,2025,11
2025-11,전남,6.666666667,2025,11
2025-11,전북,6.699558924,2025,11
2025-11,제주,5.263156421,2025,11
2025-11,충남,6.75,2025,11
2025-11,충북,6.222041486,2025,11
2025-12,강원,6.106292011,2025,12
2025-12,경기,5.330511918,2025,12
2025-12,경남,5.454545455,2025,12
2025-12,경북,6.0,2025,12
2025-12,광주,5.581395349,2025,12
2025-12,대구,5.181844785,2025,12
2025-12,대전,5.111111111,2025,12
2025-12,부산,5.270673522,2025,12
2025-12,서울,4.727272727,2025,12
2025-12,세종,5.294117647,2025,12
2025-12,울산,5.810526316,2025,12
2025-12,인천,5.657142857,2025,12
2025-12,전남,6.681415187,2025,12
2025-12,전북,6.709460994,2025,12
2025-12,제주,5.267638933,2025,12
2025-12,충남,6.682810107,2025,12
2025-12,충북,6.195552158,2025,12
2026-01,강원,6.043165468,2026,1
2026-01,경기,5.310662578,2026,1
2026-01,경남,5.454545455,2026,1
2026-01,경북,6.0,2026,1
2026-01,광주,5.60646055,2026,1
2026-01,대구,5.156132979,2026,1
2026-01,대전,5.052631579,2026,1
2026-01,부산,5.28582329,2026,1
2026-01,서울,4.727272727,2026,1
2026-01,세종,5.268292683,2026,1
2026-01,울산,5.892261548,2026,1
2026-01,인천,5.625289547,2026,1
2026-01,전남,6.671667453,2026,1
2026-01,전북,6.571921623,2026,1
2026-01,제주,5.263155789,2026,1
2026-01,충남,6.72,2026,1
2026-01,충북,6.024419969,2026,1
2026-02,강원,6.0,2026,2
2026-02,경기,5.294117647,2026,2
2026-02,경남,5.448418108,2026,2
2026-02,경북,6.0,2026,2
2026-02,광주,5.538461538,2026,2
2026-02,대구,5.142857143,2026,2
2026-02,대전,5.011662607,2026,2
2026-02,부산,5.254718755,2026,2
2026-02,서울,4.717902382,2026,2
2026-02,세종,5.217391304,2026,2
2026-02,울산,5.841995842,2026,2
2026-02,인천,5.625,2026,2
2026-02,전남,6.75,2026,2
2026-02,전북,6.551730667,2026,2
2026-02,제주,5.306125714,2026,2
2026-02,충남,6.622194301,2026,2
2026-02,충북,6.0,2026,2
2026-03,강원,6.0,2026,3
2026-03,경기,5.292468288,2026,3
2026-03,경남,5.432199338,2026,3
2026-03,경북,5.984484616,2026,3
2026-03,광주,5.565800659,2026,3
2026-03,대구,5.142857143,2026,3
2026-03,대전,4.990106949,2026,3
2026-03,부산,5.242105263,2026,3
2026-03,서울,4.70901374,2026,3
2026-03,세종,5.15992233,2026,3
2026-03,울산,5.840707965,2026,3
2026-03,인천,5.600741955,2026,3
2026-03,전남,6.666666667,2026,3
2026-03,전북,6.646301291,2026,3
2026-03,제주,5.335659685,2026,3
2026-03,충남,6.5625,2026,3
2026-03,충북,6.0,2026,3
2026-04,강원,6.130385316,2026,4
2026-04,경기,5.291293459,2026,4
2026-04,경남,5.454545455,2026,4
2026-04,경북,5.917808219,2026,4
2026-04,광주,5.519027163,2026,4
2026-04,대구,5.142857143,2026,4
2026-04,대전,4.998813992,2026,4
2026-04,부산,5.229480346,2026,4
2026-04,서울,4.699153982,2026,4
2026-04,세종,5.181818182,2026,4
2026-04,울산,5.647058824,2026,4
2026-04,인천,5.603560529,2026,4
2026-04,전남,6.628372369,2026,4
2026-04,전북,6.571921623,2026,4
2026-04,제주,5.329949239,2026,4
2026-04,충남,6.5,2026,4
2026-04,충북,6.0,2026,4
2026-05,강원,6.254175452,2026,5
2026-05,경기,5.385107286,2026,5
2026-05,경남,5.589041096,2026,5
2026-05,경북,6.186666667,2026,5
2026-05,광주,5.714024815,2026,5
2026-05,대구,5.236363636,2026,5
2026-05,대전,5.052631579,2026,5
2026-05,부산,5.320295114,2026,5
2026-05,서울,4.727272727,2026,5
2026-05,세종,5.368421053,2026,5
2026-05,울산,5.839793056,2026,5
2026-05,인천,5.454545455,2026,5
2026-05,전남,6.857142857,2026,5
2026-05,전북,6.881018366,2026,5
2026-05,제주,5.382773019,2026,5
2026-05,충남,6.672,2026,5
2026-05,충북,6.153846154,2026,5
