지역코드,연월,NPS_가입자수,NPS_고지금액합계,NPS_사업장수,NPS_1인당고지금액,NPS_고용증감,시도,연도,월
41610,2016-11,51898,11479100800,3958,221185.8029211145,423,경기,2016,11
41630,2016-11,28493,5863436920,2139,205785.17249850841,198,경기,2016,11
41650,2016-11,31922,6555761940,2340,205368.14547960655,244,경기,2016,11
41670,2016-11,15679,3289335840,1052,209792.45104917407,-10,경기,2016,11
41800,2016-11,4421,869937720,410,196773.96969011537,-10,경기,2016,11
41820,2016-11,6527,1325912420,521,203142.70261988664,79,경기,2016,11
41830,2016-11,7779,1514039940,726,194631.69301966834,79,경기,2016,11
42110,2016-11,34937,6681558980,2040,191245.9278129204,510,강원,2016,11
42130,2016-11,58524,14345691140,2639,245124.92550064932,251,강원,2016,11
42150,2016-11,22584,4516073880,1645,199967.84803400637,194,강원,2016,11
42170,2016-11,7681,1613944260,593,210121.6325999219,-5,강원,2016,11
42190,2016-11,5113,1054779360,373,206293.63583023666,-71,강원,2016,11
42210,2016-11,6230,1110486840,472,178248.28892455858,88,강원,2016,11
42230,2016-11,9631,2294066160,639,238196.05025438688,-141,강원,2016,11
42720,2016-11,9303,1949467700,637,209552.5851875739,91,강원,2016,11
42730,2016-11,7464,1541988860,488,206590.14737406216,36,강원,2016,11
42750,2016-11,4371,892308280,404,204142.82315259665,-101,강원,2016,11
42760,2016-11,6638,1374431600,579,207055.07683037058,-57,강원,2016,11
42770,2016-11,8290,2128601040,388,256767.3148371532,32,강원,2016,11
42780,2016-11,3666,653593460,346,178285.17730496454,7,강원,2016,11
42790,2016-11,2054,342309300,263,166654.96592015578,11,강원,2016,11
42800,2016-11,1936,320194380,244,165389.6590909091,-24,강원,2016,11
42810,2016-11,3058,549429220,365,179669.46370176587,-42,강원,2016,11
42820,2016-11,4472,878818280,303,196515.71556350627,-2,강원,2016,11
42830,2016-11,2581,480492160,272,186165.1142967842,51,강원,2016,11
43111,2016-11,13243,2684342740,1071,202698.99116514385,19,충북,2016,11
43112,2016-11,18608,3607852280,1419,193887.160361135,75,충북,2016,11
43113,2016-11,54507,13234059160,2238,242795.58882345387,209,충북,2016,11
43114,2016-11,32395,6991012800,1932,215805.30328754438,186,충북,2016,11
43130,2016-11,26488,5697126400,1698,215083.2980972516,431,충북,2016,11
43150,2016-11,13727,2690873480,1105,196027.79048590368,210,충북,2016,11
43710,2016-11,53,9696900,2,182960.37735849057,-4,충북,2016,11
43720,2016-11,5185,1179207180,392,227426.649951784,20,충북,2016,11
43730,2016-11,7538,1584790920,594,210240.23879013,111,충북,2016,11
43740,2016-11,4593,911569200,469,198469.23579359896,100,충북,2016,11
43745,2016-11,3900,813349440,258,208551.13846153847,0,충북,2016,11
43750,2016-11,28276,6961798760,1202,246208.75512802377,240,충북,2016,11
43760,2016-11,5743,1219288080,447,212308.56346857044,51,충북,2016,11
43770,2016-11,41586,9962750320,1882,239569.8148415332,63,충북,2016,11
43800,2016-11,3708,716521340,361,193236.60733549084,35,충북,2016,11
44131,2016-11,38636,8840433780,2131,228813.38078476032,35,충남,2016,11
44133,2016-11,72809,17746516760,3195,243740.70183631143,892,충남,2016,11
44150,2016-11,20081,4760536360,1075,237066.69787361188,315,충남,2016,11
44180,2016-11,14031,3382602540,902,241080.64571306392,-154,충남,2016,11
44200,2016-11,70758,18419795340,2984,260321.02857627405,1804,충남,2016,11
44210,2016-11,29319,8198521060,1303,279631.6743408711,-25,충남,2016,11
44230,2016-11,14890,3040036740,1051,204166.33579583614,103,충남,2016,11
44250,2016-11,3370,600920440,244,178314.6706231454,-30,충남,2016,11
44270,2016-11,39576,11236596140,1671,283924.5032342834,247,충남,2016,11
44710,2016-11,11183,2661898140,767,238030.77349548423,108,충남,2016,11
44730,2016-11,3,991800,1,330600.0,1,충남,2016,11
44760,2016-11,6736,1404354260,558,208484.89608076008,-71,충남,2016,11
44770,2016-11,6080,1293382120,434,212727.32236842104,90,충남,2016,11
44790,2016-11,3896,796800640,315,204517.6180698152,68,충남,2016,11
44800,2016-11,10715,2198559820,826,205185.23751749884,94,충남,2016,11
44810,2016-11,12636,2839277500,792,224697.49129471352,139,충남,2016,11
44825,2016-11,8045,2065311660,562,256719.9080174021,88,충남,2016,11
44830,2016-11,61,16095320,1,263857.7049180328,3,충남,2016,11
45111,2016-11,26949,4964976880,2115,184236.0339901295,43,전북,2016,11
45113,2016-11,39876,8929929020,2324,223942.4470859665,357,전북,2016,11
45130,2016-11,37018,8637156400,2254,233323.15089956237,169,전북,2016,11
45140,2016-11,36208,7455685060,2065,205912.64527176315,204,전북,2016,11
45180,2016-11,11648,2232461660,871,191660.51339285713,149,전북,2016,11
45190,2016-11,8352,1516817060,712,181611.23802681992,97,전북,2016,11
45210,2016-11,12326,2512581320,925,203844.01427876035,162,전북,2016,11
45710,2016-11,22622,5102044380,1129,225534.62912209352,92,전북,2016,11
45720,2016-11,2865,509165240,305,177719.1064572426,53,전북,2016,11
45730,2016-11,2473,453349880,290,183319.80590376063,4,전북,2016,11
45740,2016-11,2358,424207040,295,179901.20441051738,7,전북,2016,11
45750,2016-11,3142,547193060,340,174154.3793761935,36,전북,2016,11
45770,2016-11,2870,519037220,285,180849.2055749129,43,전북,2016,11
45790,2016-11,5046,966566100,475,191550.95124851368,19,전북,2016,11
45800,2016-11,5016,924346860,414,184279.67703349283,55,전북,2016,11
46110,2016-11,17537,3156237220,1405,179975.8921138165,259,전남,2016,11
46130,2016-11,39425,10007352740,2263,253832.66303107166,330,전남,2016,11
46150,2016-11,23299,4632597740,1830,198832.47092149878,257,전남,2016,11
46170,2016-11,56723,17187113920,1497,303000.7919186221,347,전남,2016,11
46230,2016-11,26356,6545874640,1518,248363.7365305813,318,전남,2016,11
46710,2016-11,7665,1489951660,743,194383.77821265493,49,전남,2016,11
46720,2016-11,3454,635961660,327,184123.2368268674,195,전남,2016,11
46730,2016-11,2733,469427500,240,171762.71496523966,171,전남,2016,11
46770,2016-11,5097,919637280,511,180427.16892289583,-24,전남,2016,11
46780,2016-11,4045,728965400,409,180213.94313967862,3,전남,2016,11
46790,2016-11,9989,2102277260,757,210459.23115426968,-40,전남,2016,11
46800,2016-11,3567,633898600,366,177711.97084384636,44,전남,2016,11
46810,2016-11,3290,610289100,368,185498.2066869301,25,전남,2016,11
46820,2016-11,6834,1386588080,592,202895.5340942347,22,전남,2016,11
46830,2016-11,21322,5252222540,1031,246328.79373417128,-3,전남,2016,11
46840,2016-11,8418,1552569500,735,184434.48562603944,3,전남,2016,11
46860,2016-11,4036,765176260,395,189587.77502477702,47,전남,2016,11
46870,2016-11,6124,1151878220,601,188092.45917700848,45,전남,2016,11
46880,2016-11,9072,1784091940,809,196659.16446208113,36,전남,2016,11
46890,2016-11,3954,694523360,463,175650.82448153768,39,전남,2016,11
46900,2016-11,2186,391693400,252,179182.70814272645,24,전남,2016,11
46910,2016-11,3060,554143300,318,181092.5816993464,79,전남,2016,11
47111,2016-11,71879,22184744880,2046,308640.14357461844,-387,경북,2016,11
47113,2016-11,18009,3687152220,1282,204739.42028985507,311,경북,2016,11
47130,2016-11,59020,15930853020,2439,269922.958658082,328,경북,2016,11
47150,2016-11,27098,7283987860,1050,268801.6776145841,87,경북,2016,11
47170,2016-11,17348,3359288140,1233,193641.23472446392,129,경북,2016,11
47190,2016-11,75166,18351240440,3235,244142.8363887928,-67,경북,2016,11
47210,2016-11,9423,1962022580,654,208216.3408680887,25,경북,2016,11
47230,2016-11,19191,4416490000,1151,230133.39586264396,173,경북,2016,11
47250,2016-11,8460,1660578340,716,196285.85579196218,59,경북,2016,11
47280,2016-11,6694,1319106460,508,197058.03107260232,-102,경북,2016,11
47290,2016-11,41386,9111364780,2098,220155.7236746726,286,경북,2016,11
47720,2016-11,3317,668924860,331,201665.61953572504,22,경북,2016,11
47730,2016-11,4591,859151740,521,187138.2574602483,35,경북,2016,11
47750,2016-11,2175,401536840,275,184614.63908045978,70,경북,2016,11
47760,2016-11,1356,232589480,173,171526.1651917404,31,경북,2016,11
47770,2016-11,3218,651304820,330,202394.28837787444,90,경북,2016,11
47820,2016-11,4618,919036760,383,199011.85794716328,-20,경북,2016,11
47830,2016-11,6530,1429295600,538,218881.4088820827,45,경북,2016,11
47840,2016-11,8723,1806902720,752,207142.3501089075,47,경북,2016,11
47850,2016-11,23347,5010884980,1460,214626.5036193087,189,경북,2016,11
47900,2016-11,3455,662601380,339,191780.42836468885,-47,경북,2016,11
47920,2016-11,2397,411896940,314,171838.52315394243,58,경북,2016,11
47930,2016-11,6034,1354792200,504,224526.3838249917,-139,경북,2016,11
47940,2016-11,864,161307880,111,186698.9351851852,-47,경북,2016,11
48121,2016-11,43525,9891312580,2374,227255.88925904653,444,경남,2016,11
48123,2016-11,75650,22954117540,1785,303425.215333774,106,경남,2016,11
48125,2016-11,15072,3235539660,958,214672.2173566879,66,경남,2016,11
48127,2016-11,20392,4593512720,1037,225260.5296194586,114,경남,2016,11
48129,2016-11,13710,3255924200,891,237485.3537563822,164,경남,2016,11
48170,2016-11,44423,10925099220,1981,245933.39531323864,129,경남,2016,11
48220,2016-11,10905,2350344540,724,215529.07290233838,-12,경남,2016,11
48240,2016-11,19448,5019637920,839,258105.6108597285,81,경남,2016,11
48250,2016-11,85063,19520810600,5241,229486.50529607467,630,경남,2016,11
48270,2016-11,11849,2470937580,852,208535.53717613302,82,경남,2016,11
48310,2016-11,59167,17549150740,1400,296603.69361299375,-92,경남,2016,11
48330,2016-11,54783,13508064940,2513,246574.02734424913,475,경남,2016,11
48720,2016-11,3661,782314720,316,213688.80633706637,84,경남,2016,11
48730,2016-11,18124,4401349060,1154,242846.45001103508,102,경남,2016,11
48740,2016-11,8892,2067159500,608,232474.07782276205,114,경남,2016,11
48820,2016-11,6997,1529107540,560,218537.5932542518,88,경남,2016,11
48840,2016-11,3157,590943800,276,187185.2391510928,85,경남,2016,11
48850,2016-11,4114,811421000,421,197234.07875546912,78,경남,2016,11
48860,2016-11,4152,748298260,394,180225.97784200386,105,경남,2016,11
48870,2016-11,3691,677632960,393,183590.6150094825,103,경남,2016,11
48880,2016-11,5595,1054253500,488,188427.7926720286,-1,경남,2016,11
48890,2016-11,3709,659301400,411,177757.18522512808,31,경남,2016,11
50110,2016-11,65749,13041079680,4820,198346.43386211197,530,제주,2016,11
50130,2016-11,19907,4180303020,1510,209991.61199578037,159,제주,2016,11
90100,2016-11,11,2991000,3,271909.0909090909,-4,,2016,11
11110,2017-07,213909,61622284520,4687,288077.10063625185,616,서울,2017,7
11140,2017-07,416662,118986957340,6365,285571.89602123544,3978,서울,2017,7
11170,2017-07,126779,30495243400,3572,240538.60181891322,-43,서울,2017,7
11200,2017-07,141740,34026658520,4883,240063.9094115987,1033,서울,2017,7
11215,2017-07,38600,8339198720,2316,216041.41761658032,282,서울,2017,7
11230,2017-07,42417,9562250380,2516,225434.38668458402,102,서울,2017,7
11260,2017-07,21699,4816095980,1301,221950.13502926403,88,서울,2017,7
11290,2017-07,27224,5759232780,1679,211549.83764325595,60,서울,2017,7
11305,2017-07,12002,2394568660,862,199514.1359773371,119,서울,2017,7
11320,2017-07,14957,2892354800,1041,193378.00361034967,46,서울,2017,7
11350,2017-07,27108,5524678180,1706,203802.5003688948,46,서울,2017,7
11380,2017-07,19813,4104822340,1575,207178.23348306667,-56,서울,2017,7
11410,2017-07,41599,10889792220,1612,261780.1442342364,108,서울,2017,7
11440,2017-07,150439,36771253940,6976,244426.33851594335,627,서울,2017,7
11470,2017-07,28912,6764578120,1969,233971.29634753737,-56,서울,2017,7
11500,2017-07,138762,36625284720,4697,263943.18848099624,258,서울,2017,7
11530,2017-07,111821,26415184900,5738,236227.40719542842,80,서울,2017,7
11545,2017-07,135253,32992182220,7405,243929.39321124114,736,서울,2017,7
11560,2017-07,385624,114745247360,7936,297557.32879696286,985,서울,2017,7
11590,2017-07,39250,9490157640,1537,241787.45579617834,-154,서울,2017,7
11620,2017-07,27987,6070675040,1697,216910.531318112,-28,서울,2017,7
11650,2017-07,358536,102229820120,11179,285131.25633130287,1076,서울,2017,7
11680,2017-07,613451,155880197900,19844,254103.7473245622,753,서울,2017,7
11710,2017-07,213837,53908575840,8604,252101.25394576244,1529,서울,2017,7
11740,2017-07,57559,15089979580,2306,262165.42295731336,111,서울,2017,7
26110,2017-07,24510,6033028200,1402,246145.58139534883,-116,부산,2017,7
26140,2017-07,11094,2418321740,784,217984.652965567,182,부산,2017,7
26170,2017-07,21953,5029862760,1254,229119.60825399717,77,부산,2017,7
26200,2017-07,14013,3542441660,756,252796.80725041035,12,부산,2017,7
26230,2017-07,35128,8083792940,2099,230123.91653381917,349,부산,2017,7
26260,2017-07,19401,4088782940,1344,210751.1437554765,281,부산,2017,7
26290,2017-07,33612,9477868260,1396,281978.70581935026,-85,부산,2017,7
26320,2017-07,15095,2911931940,857,192907.0513415038,-173,부산,2017,7
26350,2017-07,41748,9489018600,2787,227292.77091118137,245,부산,2017,7
26380,2017-07,36247,8269816660,1713,228151.7549038541,-144,부산,2017,7
26410,2017-07,24656,5486392980,1551,222517.56083711874,-50,부산,2017,7
26440,2017-07,61135,16661340840,3396,272533.58697963523,90,부산,2017,7
26470,2017-07,21054,4364095480,1360,207281.062030968,-24,부산,2017,7
26500,2017-07,12285,2583653020,922,210309.56613756614,35,부산,2017,7
26530,2017-07,40033,9055558280,2646,226202.3400694427,123,부산,2017,7
26710,2017-07,23649,5914368300,1415,250089.57249778003,325,부산,2017,7
27110,2017-07,15951,3066899000,1079,192270.0144191587,-21,대구,2017,7
27140,2017-07,40137,9826509800,1919,244824.22203951466,-327,대구,2017,7
27170,2017-07,20862,4511886860,1252,216272.97766273608,-158,대구,2017,7
27200,2017-07,11999,2269570320,813,189146.6222185182,7,대구,2017,7
27230,2017-07,37800,8203660320,2754,217028.0507936508,-49,대구,2017,7
27260,2017-07,30968,6804328780,1976,219721.2858434513,32,대구,2017,7
27290,2017-07,68790,16328526980,3361,237367.74211367933,-7,대구,2017,7
27710,2017-07,39687,10508771660,1899,264791.283291758,-22,대구,2017,7
28110,2017-07,39018,9834098120,1816,252040.03588087548,348,인천,2017,7
28140,2017-07,14575,4457860560,735,305856.6421955403,-165,인천,2017,7
28170,2017-07,629,144062140,43,229033.60890302068,-17,인천,2017,7
28177,2017-07,28647,6101314760,1902,212982.6774182288,225,인천,2017,7
28185,2017-07,42103,11230155800,2215,266730.53701636463,-53,인천,2017,7
28200,2017-07,89730,21718853120,4818,242046.73041346262,380,인천,2017,7
28237,2017-07,56802,15562461720,2460,273977.35502271046,-176,인천,2017,7
28245,2017-07,20325,4191027040,1502,206200.59237392375,58,인천,2017,7
28260,2017-07,76140,18412158720,4756,241819.78881008667,235,인천,2017,7
28710,2017-07,6275,1316471280,531,209796.21992031872,-7,인천,2017,7
28720,2017-07,1576,311178160,230,197448.07106598985,-27,인천,2017,7
29110,2017-07,14153,3087221560,913,218131.9550625309,120,광주,2017,7
29140,2017-07,41773,10076457880,2669,241219.3972182989,64,광주,2017,7
29155,2017-07,14142,3018861880,1032,213467.8178475463,59,광주,2017,7
29170,2017-07,47159,9916016280,3284,210267.73850166457,314,광주,2017,7
29200,2017-07,65603,15576399980,3672,237434.26337210188,143,광주,2017,7
30110,2017-07,28421,7446942680,1142,262022.54248618978,16,대전,2017,7
30140,2017-07,23173,4598873300,1358,198458.26177016355,65,대전,2017,7
30170,2017-07,56092,11571064620,2754,206287.25344077588,-4,대전,2017,7
30200,2017-07,78070,21153015500,3509,270949.346740105,-279,대전,2017,7
30230,2017-07,50191,14187710760,1923,282674.3989958359,105,대전,2017,7
31110,2017-07,23547,6522370240,857,276993.6824223893,-28,울산,2017,7
31140,2017-07,51793,13985920680,2692,270034.95993667096,231,울산,2017,7
31170,2017-07,23859,6807072300,551,285304.17452533636,2,울산,2017,7
31200,2017-07,27279,7138600520,1217,261688.49737893618,71,울산,2017,7
31710,2017-07,53304,14757754020,2835,276860.16096352995,176,울산,2017,7
36110,2017-07,37856,9707585540,2258,256434.5292688081,368,세종,2017,7
41111,2017-07,23459,5413717940,999,230773.60245534763,-26,경기,2017,7
41113,2017-07,36096,8229317920,2163,227984.2065602837,-32,경기,2017,7
41115,2017-07,22817,4974694700,1333,218025.80093789718,4,경기,2017,7
41117,2017-07,143685,51104114820,2283,355667.70936423424,554,경기,2017,7
41131,2017-07,17817,3948203100,1372,221597.52483583096,160,경기,2017,7
41133,2017-07,49360,12421191540,2554,251644.88533225283,-130,경기,2017,7
41135,2017-07,188693,55432540620,5559,293771.0493765005,761,경기,2017,7
41150,2017-07,22490,4641126980,1789,206364.0275678079,98,경기,2017,7
41171,2017-07,25969,6006363240,1390,231289.73930455543,60,경기,2017,7
41173,2017-07,75398,19957049620,4325,264689.3766412902,-7,경기,2017,7
41190,2017-07,79033,17758863260,5658,224701.87465995218,137,경기,2017,7
41195,2017-07,1517,308473020,131,203344.11338167437,-37,경기,2017,7
41197,2017-07,457,85062460,41,186132.2975929978,6,경기,2017,7
41199,2017-07,836,210172540,46,251402.55980861245,-7,경기,2017,7
41210,2017-07,32765,8214186180,1795,250700.0207538532,-173,경기,2017,7
41220,2017-07,113099,31164038060,4913,275546.5394035314,726,경기,2017,7
41250,2017-07,7897,1656238280,477,209730.059516272,30,경기,2017,7
41271,2017-07,20215,4461744840,1641,220714.56047489488,3,경기,2017,7
41273,2017-07,120507,31883022660,5546,264574.03022231074,400,경기,2017,7
41281,2017-07,26727,5815374380,2449,217584.25487334904,-41,경기,2017,7
41283,2017-07,8,1538960,2,192370.0,0,경기,2017,7
41285,2017-07,44948,10224106780,3695,227465.2215893922,183,경기,2017,7
41287,2017-07,16818,3582219700,1389,212999.1497205375,341,경기,2017,7
41290,2017-07,20720,5474677320,579,264221.8783783784,-36,경기,2017,7
41310,2017-07,13486,2850759820,1301,211386.6098175886,-51,경기,2017,7
