연월,시도,준공_아파트,준공_전체,착공_아파트,착공_전체,착공_호수,준공_호수,착공_비아파트,준공_비아파트,연도,월
2019-02,대구,698.0,1280.0,48.0,270.0,270.0,1280.0,222.0,582.0,2019,2
2019-02,대전,256.0,446.0,,264.0,264.0,446.0,,190.0,2019,2
2019-02,부산,2599.0,3029.0,265.0,471.0,471.0,3029.0,206.0,430.0,2019,2
2019-02,서울,10658.0,13134.0,5154.0,7825.0,7825.0,13134.0,2671.0,2476.0,2019,2
2019-02,세종,1433.0,1473.0,,39.0,39.0,1473.0,,40.0,2019,2
2019-02,울산,2704.0,2809.0,291.0,349.0,349.0,2809.0,58.0,105.0,2019,2
2019-02,인천,1212.0,1588.0,3258.0,3643.0,3643.0,1588.0,385.0,376.0,2019,2
2019-02,전남,42.0,477.0,116.0,582.0,582.0,477.0,466.0,435.0,2019,2
2019-02,전북,1718.0,2277.0,,311.0,311.0,2277.0,,559.0,2019,2
2019-02,제주,,574.0,,407.0,407.0,574.0,,,2019,2
2019-02,충남,64.0,828.0,2267.0,2785.0,2785.0,828.0,518.0,764.0,2019,2
2019-02,충북,28.0,576.0,1312.0,1710.0,1710.0,576.0,398.0,548.0,2019,2
2019-03,강원,998.0,1508.0,1473.0,2232.0,2232.0,1508.0,759.0,510.0,2019,3
2019-03,경기,13975.0,17702.0,9902.0,14256.0,14256.0,17702.0,4354.0,3727.0,2019,3
2019-03,경남,190.0,812.0,115.0,673.0,673.0,812.0,558.0,622.0,2019,3
2019-03,경북,3650.0,4125.0,499.0,1034.0,1034.0,4125.0,535.0,475.0,2019,3
2019-03,광주,1074.0,1606.0,122.0,412.0,412.0,1606.0,290.0,532.0,2019,3
2019-03,대구,24.0,331.0,590.0,931.0,931.0,331.0,341.0,307.0,2019,3
2019-03,대전,,276.0,2609.0,3042.0,3042.0,276.0,433.0,,2019,3
2019-03,부산,2379.0,2786.0,606.0,976.0,976.0,2786.0,370.0,407.0,2019,3
2019-03,서울,621.0,3164.0,2633.0,5630.0,5630.0,3164.0,2997.0,2543.0,2019,3
2019-03,세종,190.0,214.0,3475.0,3505.0,3505.0,214.0,30.0,24.0,2019,3
2019-03,울산,26.0,107.0,892.0,1224.0,1224.0,107.0,332.0,81.0,2019,3
2019-03,인천,1461.0,1829.0,2165.0,2698.0,2698.0,1829.0,533.0,368.0,2019,3
2019-03,전남,2074.0,2633.0,533.0,1178.0,1178.0,2633.0,645.0,559.0,2019,3
2019-03,전북,644.0,1193.0,121.0,909.0,909.0,1193.0,788.0,549.0,2019,3
2019-03,제주,125.0,869.0,41.0,633.0,633.0,869.0,592.0,744.0,2019,3
2019-03,충남,337.0,1010.0,682.0,1766.0,1766.0,1010.0,1084.0,673.0,2019,3
2019-03,충북,1194.0,1684.0,1046.0,1722.0,1722.0,1684.0,676.0,490.0,2019,3
2019-04,강원,1994.0,2513.0,267.0,915.0,915.0,2513.0,648.0,519.0,2019,4
2019-04,경기,10036.0,14563.0,11355.0,15666.0,15666.0,14563.0,4311.0,4527.0,2019,4
2019-04,경남,2073.0,2640.0,1882.0,2566.0,2566.0,2640.0,684.0,567.0,2019,4
2019-04,경북,2341.0,2826.0,190.0,1078.0,1078.0,2826.0,888.0,485.0,2019,4
2019-04,광주,176.0,1008.0,778.0,1291.0,1291.0,1008.0,513.0,832.0,2019,4
2019-04,대구,2234.0,2586.0,1277.0,1598.0,1598.0,2586.0,321.0,352.0,2019,4
2019-04,대전,719.0,993.0,28.0,345.0,345.0,993.0,317.0,274.0,2019,4
2019-04,부산,2144.0,2509.0,852.0,1155.0,1155.0,2509.0,303.0,365.0,2019,4
2019-04,서울,1390.0,4822.0,2177.0,4568.0,4568.0,4822.0,2391.0,3432.0,2019,4
2019-04,세종,1448.0,1497.0,465.0,498.0,498.0,1497.0,33.0,49.0,2019,4
2019-04,울산,1162.0,1276.0,1541.0,1588.0,1588.0,1276.0,47.0,114.0,2019,4
2019-04,인천,334.0,771.0,,570.0,570.0,771.0,,437.0,2019,4
2019-04,전남,1091.0,1664.0,2482.0,3577.0,3577.0,1664.0,1095.0,573.0,2019,4
2019-04,전북,75.0,498.0,3097.0,3672.0,3672.0,498.0,575.0,423.0,2019,4
2019-04,제주,,776.0,46.0,423.0,423.0,776.0,377.0,,2019,4
2019-04,충남,1148.0,1727.0,,735.0,735.0,1727.0,,579.0,2019,4
2019-04,충북,905.0,1255.0,,648.0,648.0,1255.0,,350.0,2019,4
2019-05,강원,509.0,1144.0,214.0,916.0,916.0,1144.0,702.0,635.0,2019,5
2019-05,경기,16409.0,20071.0,6628.0,11697.0,11697.0,20071.0,5069.0,3662.0,2019,5
2019-05,경남,3688.0,4324.0,,578.0,578.0,4324.0,,636.0,2019,5
2019-05,경북,753.0,1165.0,26.0,701.0,701.0,1165.0,675.0,412.0,2019,5
2019-05,광주,880.0,1165.0,855.0,1773.0,1773.0,1165.0,918.0,285.0,2019,5
2019-05,대구,,318.0,7149.0,7591.0,7591.0,318.0,442.0,,2019,5
2019-05,대전,,260.0,299.0,583.0,583.0,260.0,284.0,,2019,5
2019-05,부산,3035.0,3500.0,4406.0,4724.0,4724.0,3500.0,318.0,465.0,2019,5
2019-05,서울,1555.0,4448.0,1609.0,4401.0,4401.0,4448.0,2792.0,2893.0,2019,5
2019-05,세종,2042.0,2082.0,,25.0,25.0,2082.0,,40.0,2019,5
2019-05,울산,1814.0,1928.0,18.0,73.0,73.0,1928.0,55.0,114.0,2019,5
2019-05,인천,1353.0,1696.0,6722.0,7188.0,7188.0,1696.0,466.0,343.0,2019,5
2019-05,전남,538.0,1205.0,1724.0,2378.0,2378.0,1205.0,654.0,667.0,2019,5
2019-05,전북,50.0,442.0,446.0,978.0,978.0,442.0,532.0,392.0,2019,5
2019-05,제주,441.0,1061.0,304.0,849.0,849.0,1061.0,545.0,620.0,2019,5
2019-05,충남,1006.0,1700.0,2015.0,2717.0,2717.0,1700.0,702.0,694.0,2019,5
2019-05,충북,120.0,479.0,585.0,1113.0,1113.0,479.0,528.0,359.0,2019,5
2019-06,강원,427.0,983.0,916.0,1488.0,1488.0,983.0,572.0,556.0,2019,6
2019-06,경기,24672.0,28276.0,20678.0,24069.0,24069.0,28276.0,3391.0,3604.0,2019,6
2019-06,경남,2942.0,3380.0,,476.0,476.0,3380.0,,438.0,2019,6
2019-06,경북,,598.0,19.0,576.0,576.0,598.0,557.0,,2019,6
2019-06,광주,4435.0,4576.0,2153.0,2624.0,2624.0,4576.0,471.0,141.0,2019,6
2019-06,대구,947.0,1122.0,3289.0,3506.0,3506.0,1122.0,217.0,175.0,2019,6
2019-06,대전,1064.0,1368.0,2408.0,2776.0,2776.0,1368.0,368.0,304.0,2019,6
2019-06,부산,1996.0,2390.0,2798.0,3172.0,3172.0,2390.0,374.0,394.0,2019,6
2019-06,서울,4707.0,7269.0,5498.0,7483.0,7483.0,7269.0,1985.0,2562.0,2019,6
2019-06,세종,1198.0,1233.0,,35.0,35.0,1233.0,,35.0,2019,6
2019-06,울산,660.0,755.0,32.0,116.0,116.0,755.0,84.0,95.0,2019,6
2019-06,인천,36.0,461.0,1141.0,1594.0,1594.0,461.0,453.0,425.0,2019,6
2019-06,전남,362.0,864.0,1143.0,1858.0,1858.0,864.0,715.0,502.0,2019,6
2019-06,전북,1120.0,1799.0,141.0,605.0,605.0,1799.0,464.0,679.0,2019,6
2019-06,제주,116.0,718.0,44.0,487.0,487.0,718.0,443.0,602.0,2019,6
2019-06,충남,771.0,1484.0,97.0,860.0,860.0,1484.0,763.0,713.0,2019,6
2019-06,충북,,723.0,1315.0,1757.0,1757.0,723.0,442.0,,2019,6
2019-07,강원,1075.0,1933.0,133.0,795.0,795.0,1933.0,662.0,858.0,2019,7
2019-07,경기,10891.0,15901.0,6023.0,9535.0,9535.0,15901.0,3512.0,5010.0,2019,7
2019-07,경남,367.0,1021.0,200.0,674.0,674.0,1021.0,474.0,654.0,2019,7
2019-07,경북,702.0,1312.0,612.0,1234.0,1234.0,1312.0,622.0,610.0,2019,7
2019-07,광주,102.0,488.0,2090.0,2424.0,2424.0,488.0,334.0,386.0,2019,7
2019-07,대구,428.0,741.0,1930.0,2326.0,2326.0,741.0,396.0,313.0,2019,7
2019-07,대전,486.0,909.0,,453.0,453.0,909.0,,423.0,2019,7
2019-07,부산,3294.0,3705.0,1352.0,1729.0,1729.0,3705.0,377.0,411.0,2019,7
2019-07,서울,2482.0,5401.0,3665.0,6123.0,6123.0,5401.0,2458.0,2919.0,2019,7
2019-07,세종,1080.0,1098.0,,54.0,54.0,1098.0,,18.0,2019,7
2019-07,울산,433.0,515.0,,102.0,102.0,515.0,,82.0,2019,7
2019-07,인천,92.0,825.0,,549.0,549.0,825.0,,733.0,2019,7
2019-07,전남,1405.0,2058.0,2030.0,2512.0,2512.0,2058.0,482.0,653.0,2019,7
2019-07,전북,68.0,627.0,,539.0,539.0,627.0,,559.0,2019,7
2019-07,제주,224.0,827.0,46.0,472.0,472.0,827.0,426.0,603.0,2019,7
2019-07,충남,2827.0,3734.0,,538.0,538.0,3734.0,,907.0,2019,7
2019-07,충북,2629.0,3212.0,74.0,573.0,573.0,3212.0,499.0,583.0,2019,7
2019-08,강원,1618.0,2203.0,,461.0,461.0,2203.0,,585.0,2019,8
2019-08,경기,10810.0,14416.0,16026.0,19248.0,19248.0,14416.0,3222.0,3606.0,2019,8
2019-08,경남,2169.0,2720.0,802.0,1147.0,1147.0,2720.0,345.0,551.0,2019,8
2019-08,경북,980.0,1695.0,14.0,437.0,437.0,1695.0,423.0,715.0,2019,8
2019-08,광주,842.0,1064.0,2220.0,2482.0,2482.0,1064.0,262.0,222.0,2019,8
2019-08,대구,332.0,777.0,1099.0,1398.0,1398.0,777.0,299.0,445.0,2019,8
2019-08,대전,2249.0,2562.0,845.0,1327.0,1327.0,2562.0,482.0,313.0,2019,8
2019-08,부산,2178.0,2415.0,3549.0,3842.0,3842.0,2415.0,293.0,237.0,2019,8
2019-08,서울,2255.0,4808.0,3152.0,5095.0,5095.0,4808.0,1943.0,2553.0,2019,8
2019-08,세종,1406.0,1450.0,26.0,78.0,78.0,1450.0,52.0,44.0,2019,8
2019-08,울산,92.0,140.0,926.0,1002.0,1002.0,140.0,76.0,48.0,2019,8
2019-08,인천,833.0,1267.0,1201.0,1756.0,1756.0,1267.0,555.0,434.0,2019,8
2019-08,전남,922.0,1556.0,1505.0,2103.0,2103.0,1556.0,598.0,634.0,2019,8
2019-08,전북,112.0,752.0,1382.0,1937.0,1937.0,752.0,555.0,640.0,2019,8
2019-08,제주,91.0,553.0,29.0,318.0,318.0,553.0,289.0,462.0,2019,8
2019-08,충남,498.0,1326.0,1640.0,2315.0,2315.0,1326.0,675.0,828.0,2019,8
2019-08,충북,1347.0,1991.0,200.0,640.0,640.0,1991.0,440.0,644.0,2019,8
2019-09,강원,771.0,1416.0,320.0,780.0,780.0,1416.0,460.0,645.0,2019,9
2019-09,경기,8183.0,11687.0,3166.0,5810.0,5810.0,11687.0,2644.0,3504.0,2019,9
2019-09,경남,2354.0,2849.0,484.0,1011.0,1011.0,2849.0,527.0,495.0,2019,9
2019-09,경북,144.0,628.0,,379.0,379.0,628.0,,484.0,2019,9
2019-09,광주,1805.0,2182.0,,377.0,377.0,2182.0,,377.0,2019,9
2019-09,대구,723.0,923.0,811.0,1049.0,1049.0,923.0,238.0,200.0,2019,9
2019-09,대전,501.0,748.0,,196.0,196.0,748.0,,247.0,2019,9
2019-09,부산,2221.0,2497.0,6380.0,6535.0,6535.0,2497.0,155.0,276.0,2019,9
2019-09,서울,9340.0,11521.0,1476.0,3232.0,3232.0,11521.0,1756.0,2181.0,2019,9
2019-09,세종,1749.0,1776.0,,19.0,19.0,1776.0,,27.0,2019,9
2019-09,울산,1299.0,1368.0,26.0,87.0,87.0,1368.0,61.0,69.0,2019,9
2019-09,인천,367.0,786.0,2947.0,3311.0,3311.0,786.0,364.0,419.0,2019,9
2019-09,전남,658.0,1065.0,969.0,1545.0,1545.0,1065.0,576.0,407.0,2019,9
2019-09,전북,2646.0,3097.0,28.0,318.0,318.0,3097.0,290.0,451.0,2019,9
2019-09,제주,,749.0,,235.0,235.0,749.0,,,2019,9
2019-09,충남,119.0,918.0,1119.0,1719.0,1719.0,918.0,600.0,799.0,2019,9
2019-09,충북,2785.0,3513.0,1590.0,1949.0,1949.0,3513.0,359.0,728.0,2019,9
2019-10,강원,2908.0,3628.0,698.0,1207.0,1207.0,3628.0,509.0,720.0,2019,10
2019-10,경기,4419.0,8218.0,6640.0,9775.0,9775.0,8218.0,3135.0,3799.0,2019,10
2019-10,경남,3009.0,3494.0,1049.0,1611.0,1611.0,3494.0,562.0,485.0,2019,10
2019-10,경북,2099.0,2569.0,228.0,683.0,683.0,2569.0,455.0,470.0,2019,10
2019-10,광주,434.0,675.0,555.0,931.0,931.0,675.0,376.0,241.0,2019,10
2019-10,대구,1531.0,1827.0,3521.0,3799.0,3799.0,1827.0,278.0,296.0,2019,10
2019-10,대전,1241.0,1539.0,2940.0,3208.0,3208.0,1539.0,268.0,298.0,2019,10
2019-10,부산,1972.0,2292.0,3546.0,3831.0,3831.0,2292.0,285.0,320.0,2019,10
2019-10,서울,1309.0,3899.0,2169.0,4074.0,4074.0,3899.0,1905.0,2590.0,2019,10
2019-10,세종,,16.0,,39.0,39.0,16.0,,,2019,10
2019-10,울산,319.0,385.0,166.0,235.0,235.0,385.0,69.0,66.0,2019,10
2019-10,인천,965.0,1343.0,6515.0,6930.0,6930.0,1343.0,415.0,378.0,2019,10
2019-10,전남,491.0,1095.0,1706.0,2463.0,2463.0,1095.0,757.0,604.0,2019,10
2019-10,전북,1130.0,1575.0,2059.0,2446.0,2446.0,1575.0,387.0,445.0,2019,10
2019-10,제주,157.0,527.0,12.0,402.0,402.0,527.0,390.0,370.0,2019,10
2019-10,충남,182.0,866.0,829.0,1363.0,1363.0,866.0,534.0,684.0,2019,10
2019-10,충북,1317.0,1862.0,1148.0,1517.0,1517.0,1862.0,369.0,545.0,2019,10
2019-11,강원,66.0,803.0,873.0,1313.0,1313.0,803.0,440.0,737.0,2019,11
2019-11,경기,7314.0,12096.0,6268.0,8807.0,8807.0,12096.0,2539.0,4782.0,2019,11
2019-11,경남,5897.0,6339.0,68.0,552.0,552.0,6339.0,484.0,442.0,2019,11
2019-11,경북,736.0,1256.0,,426.0,426.0,1256.0,,520.0,2019,11
2019-11,광주,643.0,941.0,2915.0,3137.0,3137.0,941.0,222.0,298.0,2019,11
2019-11,대구,814.0,1084.0,3462.0,3683.0,3683.0,1084.0,221.0,270.0,2019,11
2019-11,대전,148.0,452.0,,283.0,283.0,452.0,,304.0,2019,11
2019-11,부산,2155.0,2586.0,2626.0,3017.0,3017.0,2586.0,391.0,431.0,2019,11
2019-11,서울,3869.0,6479.0,1532.0,3795.0,3795.0,6479.0,2263.0,2610.0,2019,11
2019-11,세종,0.0,27.0,,28.0,28.0,27.0,,27.0,2019,11
2019-11,울산,471.0,545.0,934.0,1004.0,1004.0,545.0,70.0,74.0,2019,11
2019-11,인천,166.0,611.0,8625.0,9178.0,9178.0,611.0,553.0,445.0,2019,11
2019-11,전남,395.0,893.0,105.0,623.0,623.0,893.0,518.0,498.0,2019,11
2019-11,전북,2435.0,3009.0,2376.0,2709.0,2709.0,3009.0,333.0,574.0,2019,11
2019-11,제주,245.0,697.0,,187.0,187.0,697.0,,452.0,2019,11
2019-11,충남,900.0,1517.0,1362.0,2063.0,2063.0,1517.0,701.0,617.0,2019,11
2019-11,충북,0.0,420.0,201.0,453.0,453.0,420.0,252.0,420.0,2019,11
2019-12,강원,4475.0,5196.0,305.0,654.0,654.0,5196.0,349.0,721.0,2019,12
2019-12,경기,8787.0,13076.0,42951.0,45322.0,45322.0,13076.0,2371.0,4289.0,2019,12
2019-12,경남,10858.0,11476.0,2467.0,2864.0,2864.0,11476.0,397.0,618.0,2019,12
2019-12,경북,1593.0,2191.0,3447.0,3856.0,3856.0,2191.0,409.0,598.0,2019,12
2019-12,광주,2116.0,2511.0,2248.0,2563.0,2563.0,2511.0,315.0,395.0,2019,12
2019-12,대구,1626.0,1851.0,3709.0,3909.0,3909.0,1851.0,200.0,225.0,2019,12
2019-12,대전,150.0,533.0,1238.0,1379.0,1379.0,533.0,141.0,383.0,2019,12
2019-12,부산,1701.0,2026.0,772.0,1070.0,1070.0,2026.0,298.0,325.0,2019,12
2019-12,서울,6410.0,9272.0,21232.0,23245.0,23245.0,9272.0,2013.0,2862.0,2019,12
2019-12,세종,,13.0,1629.0,1646.0,1646.0,13.0,17.0,,2019,12
2019-12,울산,849.0,902.0,486.0,541.0,541.0,902.0,55.0,53.0,2019,12
2019-12,인천,1520.0,1850.0,7996.0,8305.0,8305.0,1850.0,309.0,330.0,2019,12
2019-12,전남,233.0,886.0,366.0,778.0,778.0,886.0,412.0,653.0,2019,12
2019-12,전북,255.0,950.0,2974.0,3196.0,3196.0,950.0,222.0,695.0,2019,12
2019-12,제주,29.0,571.0,200.0,554.0,554.0,571.0,354.0,542.0,2019,12
2019-12,충남,902.0,1726.0,8577.0,8880.0,8880.0,1726.0,303.0,824.0,2019,12
2019-12,충북,1406.0,1955.0,775.0,1058.0,1058.0,1955.0,283.0,549.0,2019,12
2020-01,강원,232.0,832.0,,282.0,282.0,832.0,,600.0,2020,1
2020-01,경기,8423.0,11503.0,4288.0,6090.0,6090.0,11503.0,1802.0,3080.0,2020,1
2020-01,경남,75.0,509.0,842.0,1078.0,1078.0,509.0,236.0,434.0,2020,1
2020-01,경북,1706.0,2543.0,,267.0,267.0,2543.0,,837.0,2020,1
2020-01,광주,,414.0,,262.0,262.0,414.0,,,2020,1
2020-01,대구,745.0,1073.0,375.0,601.0,601.0,1073.0,226.0,328.0,2020,1
2020-01,대전,46.0,594.0,20.0,252.0,252.0,594.0,232.0,548.0,2020,1
2020-01,부산,3747.0,3960.0,1564.0,1908.0,1908.0,3960.0,344.0,213.0,2020,1
2020-01,서울,3620.0,6075.0,279.0,1956.0,1956.0,6075.0,1677.0,2455.0,2020,1
2020-01,세종,,13.0,,30.0,30.0,13.0,,,2020,1
2020-01,울산,11.0,48.0,,32.0,32.0,48.0,,37.0,2020,1
2020-01,인천,33.0,346.0,1731.0,1960.0,1960.0,346.0,229.0,313.0,2020,1
2020-01,전남,,590.0,2437.0,2738.0,2738.0,590.0,301.0,,2020,1
2020-01,전북,1608.0,2085.0,,230.0,230.0,2085.0,,477.0,2020,1
2020-01,제주,31.0,491.0,64.0,320.0,320.0,491.0,256.0,460.0,2020,1
2020-01,충남,623.0,1168.0,741.0,1070.0,1070.0,1168.0,329.0,545.0,2020,1
2020-01,충북,466.0,929.0,,331.0,331.0,929.0,,463.0,2020,1
2020-02,강원,973.0,1575.0,538.0,882.0,882.0,1575.0,344.0,602.0,2020,2
2020-02,경기,11006.0,13907.0,3071.0,5318.0,5318.0,13907.0,2247.0,2901.0,2020,2
2020-02,경남,1073.0,1392.0,2420.0,2781.0,2781.0,1392.0,361.0,319.0,2020,2
2020-02,경북,1943.0,2411.0,111.0,488.0,488.0,2411.0,377.0,468.0,2020,2
2020-02,광주,1729.0,2258.0,344.0,619.0,619.0,2258.0,275.0,529.0,2020,2
2020-02,대구,1437.0,1852.0,1446.0,1726.0,1726.0,1852.0,280.0,415.0,2020,2
2020-02,대전,189.0,511.0,,287.0,287.0,511.0,,322.0,2020,2
2020-02,부산,2001.0,2322.0,1158.0,1409.0,1409.0,2322.0,251.0,321.0,2020,2
2020-02,서울,6576.0,8772.0,3197.0,4900.0,4900.0,8772.0,1703.0,2196.0,2020,2
2020-02,세종,558.0,572.0,,27.0,27.0,572.0,,14.0,2020,2
2020-02,울산,783.0,861.0,632.0,708.0,708.0,861.0,76.0,78.0,2020,2
2020-02,인천,,405.0,883.0,1101.0,1101.0,405.0,218.0,,2020,2
2020-02,전남,623.0,1565.0,45.0,596.0,596.0,1565.0,551.0,942.0,2020,2
2020-02,전북,389.0,825.0,830.0,1021.0,1021.0,825.0,191.0,436.0,2020,2
2020-02,제주,,418.0,299.0,604.0,604.0,418.0,305.0,,2020,2
2020-02,충남,48.0,751.0,1314.0,1686.0,1686.0,751.0,372.0,703.0,2020,2
2020-02,충북,2071.0,2452.0,,447.0,447.0,2452.0,,381.0,2020,2
2020-03,강원,464.0,862.0,664.0,1233.0,1233.0,862.0,569.0,398.0,2020,3
2020-03,경기,6730.0,9765.0,12636.0,16186.0,16186.0,9765.0,3550.0,3035.0,2020,3
2020-03,경남,1634.0,2082.0,,520.0,520.0,2082.0,,448.0,2020,3
2020-03,경북,203.0,543.0,286.0,880.0,880.0,543.0,594.0,340.0,2020,3
2020-03,광주,2263.0,2561.0,555.0,952.0,952.0,2561.0,397.0,298.0,2020,3
2020-03,대구,713.0,1017.0,1737.0,2159.0,2159.0,1017.0,422.0,304.0,2020,3
2020-03,대전,187.0,426.0,430.0,845.0,845.0,426.0,415.0,239.0,2020,3
2020-03,부산,2943.0,3388.0,149.0,538.0,538.0,3388.0,389.0,445.0,2020,3
2020-03,서울,4787.0,6860.0,1739.0,4476.0,4476.0,6860.0,2737.0,2073.0,2020,3
2020-03,세종,,25.0,,46.0,46.0,25.0,,,2020,3
2020-03,울산,44.0,120.0,22.0,97.0,97.0,120.0,75.0,76.0,2020,3
2020-03,인천,397.0,884.0,5170.0,5689.0,5689.0,884.0,519.0,487.0,2020,3
2020-03,전남,612.0,1087.0,1723.0,2409.0,2409.0,1087.0,686.0,475.0,2020,3
2020-03,전북,826.0,1396.0,1163.0,1515.0,1515.0,1396.0,352.0,570.0,2020,3
2020-03,제주,59.0,375.0,,401.0,401.0,375.0,,316.0,2020,3
2020-03,충남,454.0,950.0,933.0,1548.0,1548.0,950.0,615.0,496.0,2020,3
2020-03,충북,1030.0,1321.0,1368.0,2098.0,2098.0,1321.0,730.0,291.0,2020,3
2020-04,강원,2272.0,2917.0,879.0,1506.0,1506.0,2917.0,627.0,645.0,2020,4
2020-04,경기,8901.0,11457.0,9326.0,12700.0,12700.0,11457.0,3374.0,2556.0,2020,4
2020-04,경남,90.0,482.0,2830.0,3406.0,3406.0,482.0,576.0,392.0,2020,4
2020-04,경북,1399.0,1844.0,1925.0,2493.0,2493.0,1844.0,568.0,445.0,2020,4
2020-04,광주,652.0,995.0,219.0,628.0,628.0,995.0,409.0,343.0,2020,4
2020-04,대구,2240.0,2403.0,2868.0,3196.0,3196.0,2403.0,328.0,163.0,2020,4
2020-04,대전,1830.0,2072.0,2825.0,3217.0,3217.0,2072.0,392.0,242.0,2020,4
2020-04,부산,617.0,972.0,2096.0,2399.0,2399.0,972.0,303.0,355.0,2020,4
2020-04,서울,5024.0,7074.0,8425.0,10987.0,10987.0,7074.0,2562.0,2050.0,2020,4
2020-04,세종,,42.0,,30.0,30.0,42.0,,,2020,4
2020-04,울산,,74.0,,88.0,88.0,74.0,,,2020,4
2020-04,인천,52.0,460.0,1254.0,1569.0,1569.0,460.0,315.0,408.0,2020,4
2020-04,전남,700.0,1263.0,505.0,1140.0,1140.0,1263.0,635.0,563.0,2020,4
2020-04,전북,1813.0,2204.0,,427.0,427.0,2204.0,,391.0,2020,4
2020-04,제주,45.0,494.0,,255.0,255.0,494.0,,449.0,2020,4
2020-04,충남,2861.0,3230.0,2577.0,3433.0,3433.0,3230.0,856.0,369.0,2020,4
2020-04,충북,16.0,287.0,562.0,1063.0,1063.0,287.0,501.0,271.0,2020,4
2020-05,강원,1150.0,1460.0,,429.0,429.0,1460.0,,310.0,2020,5
2020-05,경기,6090.0,8645.0,12426.0,15327.0,15327.0,8645.0,2901.0,2555.0,2020,5
2020-05,경남,1132.0,1487.0,745.0,1311.0,1311.0,1487.0,566.0,355.0,2020,5
2020-05,경북,1395.0,1789.0,153.0,657.0,657.0,1789.0,504.0,394.0,2020,5
2020-05,광주,1196.0,1483.0,1160.0,1547.0,1547.0,1483.0,387.0,287.0,2020,5
2020-05,대구,420.0,613.0,2524.0,2755.0,2755.0,613.0,231.0,193.0,2020,5
2020-05,대전,83.0,291.0,51.0,347.0,347.0,291.0,296.0,208.0,2020,5
2020-05,부산,466.0,673.0,2962.0,3332.0,3332.0,673.0,370.0,207.0,2020,5
2020-05,서울,3430.0,5245.0,3007.0,5511.0,5511.0,5245.0,2504.0,1815.0,2020,5
2020-05,세종,,28.0,536.0,558.0,558.0,28.0,22.0,,2020,5
2020-05,울산,,61.0,2687.0,2730.0,2730.0,61.0,43.0,,2020,5
2020-05,인천,181.0,525.0,5882.0,6143.0,6143.0,525.0,261.0,344.0,2020,5
2020-05,전남,221.0,673.0,704.0,1342.0,1342.0,673.0,638.0,452.0,2020,5
2020-05,전북,1716.0,2062.0,309.0,650.0,650.0,2062.0,341.0,346.0,2020,5
2020-05,제주,151.0,291.0,127.0,369.0,369.0,291.0,242.0,140.0,2020,5
2020-05,충남,1319.0,1673.0,1875.0,2559.0,2559.0,1673.0,684.0,354.0,2020,5
2020-05,충북,1520.0,1829.0,1516.0,1992.0,1992.0,1829.0,476.0,309.0,2020,5
2020-06,강원,2694.0,3110.0,29.0,577.0,577.0,3110.0,548.0,416.0,2020,6
2020-06,경기,15549.0,18590.0,11368.0,14584.0,14584.0,18590.0,3216.0,3041.0,2020,6
2020-06,경남,2348.0,2850.0,5037.0,5590.0,5590.0,2850.0,553.0,502.0,2020,6
2020-06,경북,153.0,613.0,1076.0,1644.0,1644.0,613.0,568.0,460.0,2020,6
2020-06,광주,602.0,896.0,428.0,944.0,944.0,896.0,516.0,294.0,2020,6
2020-06,대구,2094.0,2364.0,3649.0,4200.0,4200.0,2364.0,551.0,270.0,2020,6
2020-06,대전,,244.0,322.0,777.0,777.0,244.0,455.0,,2020,6
2020-06,부산,3186.0,3560.0,871.0,1437.0,1437.0,3560.0,566.0,374.0,2020,6
2020-06,서울,4318.0,6368.0,8500.0,11068.0,11068.0,6368.0,2568.0,2050.0,2020,6
2020-06,세종,,79.0,,76.0,76.0,79.0,,,2020,6
2020-06,울산,57.0,133.0,,86.0,86.0,133.0,,76.0,2020,6
2020-06,인천,242.0,506.0,6278.0,6619.0,6619.0,506.0,341.0,264.0,2020,6
2020-06,전남,1787.0,2286.0,361.0,1187.0,1187.0,2286.0,826.0,499.0,2020,6
2020-06,전북,1530.0,1831.0,386.0,921.0,921.0,1831.0,535.0,301.0,2020,6
2020-06,제주,48.0,394.0,14.0,342.0,342.0,394.0,328.0,346.0,2020,6
2020-06,충남,1540.0,2196.0,1928.0,2531.0,2531.0,2196.0,603.0,656.0,2020,6
2020-06,충북,1507.0,1944.0,,617.0,617.0,1944.0,,437.0,2020,6
2020-07,강원,216.0,740.0,1783.0,2294.0,2294.0,740.0,511.0,524.0,2020,7
2020-07,경기,23135.0,26261.0,10510.0,13365.0,13365.0,26261.0,2855.0,3126.0,2020,7
2020-07,경남,4223.0,4718.0,779.0,1227.0,1227.0,4718.0,448.0,495.0,2020,7
2020-07,경북,1298.0,1890.0,,568.0,568.0,1890.0,,592.0,2020,7
2020-07,광주,723.0,1029.0,1910.0,2301.0,2301.0,1029.0,391.0,306.0,2020,7
2020-07,대구,1108.0,1444.0,12259.0,12542.0,12542.0,1444.0,283.0,336.0,2020,7
2020-07,대전,29.0,327.0,386.0,801.0,801.0,327.0,415.0,298.0,2020,7
2020-07,부산,2927.0,3324.0,3974.0,4264.0,4264.0,3324.0,290.0,397.0,2020,7
2020-07,서울,4543.0,7191.0,7337.0,10097.0,10097.0,7191.0,2760.0,2648.0,2020,7
2020-07,세종,,49.0,,28.0,28.0,49.0,,,2020,7
2020-07,울산,,81.0,216.0,307.0,307.0,81.0,91.0,,2020,7
2020-07,인천,976.0,1448.0,6534.0,7471.0,7471.0,1448.0,937.0,472.0,2020,7
