지역코드,시도,시군구,레벨,연도,1인당결정세액_백만원,1인당총급여_백만원,결정세액_금액,결정세액_인원,과세표준_금액,과세표준_인원,급여총계_금액,급여총계_인원,총급여_금액,총급여_인원
A1405,부산,동구,시군구,2020,1.9179882752236963,29.272198749366236,31081,16205,419610,25053,876983,29725,866018,29585
A1406,부산,동래구,시군구,2020,3.347391767520651,37.92305953521415,191675,57261,1885339,82461,3551690,93226,3523166,92903
A1407,부산,부산진구,시군구,2020,2.465939979303208,32.797085381921015,178719,72475,2060972,109192,4115212,125012,4082450,124476
A1408,부산,북구,시군구,2020,2.3078838579473326,33.743328309247275,141801,61442,1731711,90311,3450459,101899,3425319,101511
A1409,부산,사상구,시군구,2020,1.45906326586185,29.06930628613093,64298,44068,1054959,67206,2250660,77129,2232639,76804
A1410,부산,사하구,시군구,2020,1.8640797513131095,31.012850020883505,121730,65303,1708769,98304,3526321,112918,3489845,112529
A1411,부산,서구,시군구,2020,2.520282899722152,32.86279083500649,49889,19795,569747,29491,1129837,33999,1112997,33868
A1412,부산,수영구,시군구,2020,3.280799204112088,35.11290792069601,118719,36186,1154223,54131,2192339,62027,2171312,61838
A1413,부산,연제구,시군구,2020,3.1219956300072838,36.85076415107483,137168,43936,1399880,63818,2665328,71974,2645111,71779
A1414,부산,영도구,시군구,2020,1.8411086157615355,29.46475494116303,36071,19592,503608,30337,1058284,35180,1031620,35012
A1415,부산,중구,시군구,2020,1.4248375051860047,25.38264722698685,10303,7231,165486,11602,363203,14070,355154,13992
A1416,부산,해운대구,시군구,2020,6.030074574691215,44.258657905712425,517501,85820,3587600,121357,6095863,137018,6048698,136667
A1501,울산,남구,시군구,2020,4.67201626932595,46.04114729928964,381358,81626,3220891,108113,5518457,119765,5496208,119376
A1502,울산,동구,시군구,2020,3.008928348130549,40.73464004274075,120312,39985,1329734,54262,2451081,60041,2439842,59896
A1503,울산,북구,시군구,2020,3.66191320184068,45.35522317242626,225204,61499,2255162,80845,4029598,88753,4014799,88519
A1504,울산,울주군,시군구,2020,3.3814754941582774,40.216056584512174,184074,54436,1833822,74058,3326909,82570,3309138,82284
A1505,울산,중구,시군구,2020,3.9373019288704567,43.09521254318919,201267,51118,1872655,68693,3307086,76665,3292819,76408
A1601,경남,거제시,시군구,2020,2.7868334077713266,38.40298958683238,155993,55975,1818950,79515,3444241,89597,3429771,89310
A1602,경남,거창군,시군구,2020,2.081680879482174,33.44168718823009,20261,9733,267848,14258,532058,16008,529616,15837
A1603,경남,고성군,시군구,2020,1.79016036966567,30.42694526742554,13172,7358,192300,11104,393237,12948,390256,12826
A1604,경남,김해시,시군구,2020,2.2418257506329704,34.528457193232946,288653,128758,3649861,185996,7250388,209400,7206676,208717
A1605,경남,남해군,시군구,2020,2.141069809610154,30.79264873844876,11808,5515,147701,8453,300021,9754,296564,9631
A1606,경남,밀양시,시군구,2020,2.0005004726686315,31.217004578155656,35975,17983,481818,26427,959963,30956,954616,30580
A1607,경남,사천시,시군구,2020,2.7806975001102243,36.288711753910206,63069,22681,702757,32605,1333328,36703,1324792,36507
A1608,경남,산청군,시군구,2020,2.148196154677036,31.423535315518755,9944,4629,127278,7068,252035,8187,250477,7971
A1609,경남,양산시,시군구,2020,2.021267334121013,33.955006434217786,162520,80405,2201678,116597,4464810,131194,4432894,130552
A1610,경남,의령군,시군구,2020,1.7340797760671798,32.49589980617266,7434,4287,110146,6020,219162,6744,217950,6707
A1611,경남,진주시,시군구,2020,2.9247995724211653,37.42585096596136,218892,74840,2369817,106550,4498419,119900,4475009,119570
A1612,경남,창녕군,시군구,2020,1.6702553353658536,30.964719626168225,17531,10496,264788,15154,533076,17322,530116,17120
A1613,경남,창원시,시군구,2020,2.9332910162061374,38.407971851966,739380,252065,7961221,350438,15058657,390167,14954912,389370
A1614,경남,통영시,시군구,2020,1.857721724155397,30.81247835622764,36677,19743,518882,30175,1076484,34777,1067714,34652
A1615,경남,하동군,시군구,2020,2.006732263076126,32.25580665411174,11625,5793,155950,8456,310077,9654,308301,9558
A1616,경남,함안군,시군구,2020,2.0044595616024186,32.52950339879154,26519,13230,350769,18859,693680,21447,689105,21184
A1617,경남,함양군,시군구,2020,1.9776238678742677,32.49118031358885,11136,5631,150624,8158,300136,9374,298399,9184
A1618,경남,합천군,시군구,2020,1.7948197054342303,32.46825226000861,10602,5907,152618,8342,302771,9322,301695,9292
A1701,제주,제주시,시군구,2020,2.410487324468137,33.0339404739863,245983,102047,2871924,153000,5730762,173124,5709322,172832
A1702,제주,서귀포시,시군구,2020,2.679072193415764,32.21148763621882,87319,32593,914183,48402,1787320,55593,1779427,55242
A0101,서울,강남구,시군구,2021,18.761508685498576,80.84454676686424,2932330,156295,12781199,197339,17477665,215632,17417230,215441
A0102,서울,강동구,시군구,2021,4.997574027827328,44.05618873826903,630369,126135,5005361,172314,8488374,192080,8449977,191800
A0103,서울,강북구,시군구,2021,2.2003773953215995,30.96490794748542,135266,61474,1661978,91807,3274497,105489,3259552,105266
A0104,서울,강서구,시군구,2021,3.661774102495704,39.3443792995312,590267,161197,5564594,226638,9964209,252396,9911518,251917
A0105,서울,관악구,시군구,2021,2.7606171163312827,33.6014643696863,363957,131839,4039750,197879,7550177,224352,7517118,223714
A0106,서울,광진구,시군구,2021,4.926923118032471,40.711965595074325,460958,93559,3581110,133384,6121949,150149,6096454,149746
A0107,서울,구로구,시군구,2021,3.2257871227802597,37.30053892836168,355314,110148,3576810,155484,6504808,174004,6478283,173678
A0108,서울,금천구,시군구,2021,2.1821723918575064,32.44863201423282,137215,62880,1751172,93056,3388533,104225,3374171,103985
A0109,서울,노원구,시군구,2021,3.5787637248311404,39.96449633921707,447188,124956,4311665,172938,7784253,194250,7745559,193811
A0110,서울,도봉구,시군구,2021,2.7079755812150177,33.85206262509753,192074,70929,2110725,102755,4009934,118133,3991429,117908
A0111,서울,동대문구,시군구,2021,3.6071273359408953,37.83714327709315,290500,80535,2742414,114426,4913041,129684,4891094,129267
A0112,서울,동작구,시군구,2021,5.264714843641802,44.18846515979298,570216,108309,4417716,149655,7403320,167538,7368294,166747
A0113,서울,마포구,시군구,2021,7.585717354553691,51.17311036455769,812180,107067,5233122,144525,8245601,160890,8210265,160441
A0114,서울,서대문구,시군구,2021,5.504838769943579,44.57120659533528,441978,80289,3337044,110702,5565047,124643,5536145,124209
A0115,서울,서초구,시군구,2021,17.918522058168445,80.30174120093825,2212382,123469,9921152,155071,13638923,169405,13591150,169251
A0116,서울,성동구,시군구,2021,8.418930299792596,52.35898847381838,669768,79555,4000341,106527,6207800,118248,6182497,118079
A0117,서울,성북구,시군구,2021,5.037367786458589,42.09906883691061,513877,102013,3981150,143281,6852822,162378,6817860,161948
A0118,서울,송파구,시군구,2021,8.706055185233303,55.54817104228241,1742308,200126,10469962,262996,16095685,288952,16031591,288607
A0119,서울,양천구,시군구,2021,6.704793557244751,49.24471383951644,800901,119452,5439323,160453,8806702,178304,8766150,178012
A0120,서울,영등포구,시군구,2021,5.890784648431438,47.3398919303156,721250,122437,5243300,163425,8559698,180393,8524447,180069
A0121,서울,용산구,시군구,2021,16.77822464808963,69.67795995732648,1109695,66139,4866533,87329,6747813,96680,6727198,96547
A0122,서울,은평구,시군구,2021,3.3122419391760705,36.81239804241436,390669,117947,3836190,169461,7030234,190443,6995460,190030
A0123,서울,종로구,시군구,2021,9.532193329564723,52.107389725535015,337249,35380,1858644,48346,2840850,54388,2826878,54251
A0124,서울,중구,시군구,2021,8.366633552713274,49.40293456011997,269506,32212,1580271,44135,2447593,49447,2437689,49343
A0125,서울,중랑구,시군구,2021,2.259974118834032,32.75132010893812,206078,91186,2539763,133647,4939270,150480,4918495,150177
A0201,인천,강화군,시군구,2021,2.5377435729490747,33.88493475682088,30996,12214,347947,17359,659829,19425,656995,19389
A0202,인천,계양구,시군구,2021,1.8586179177292383,31.51915443395184,134103,72152,1859009,104128,3726161,117970,3708197,117649
A0203,인천,미추홀구(남구),시군구,2021,1.7177292795714674,30.868787617136903,164184,95582,2399907,139265,4888535,158838,4862081,157508
A0204,인천,남동구,시군구,2021,2.3919790407093915,34.404541865294064,308594,129012,3680328,182544,7093204,205719,7058367,205158
A0205,인천,동구,시군구,2021,1.6821438807681284,31.725733788395903,23476,13956,347097,19710,700343,22034,697173,21975
A0206,인천,부평구,시군구,2021,2.160834629341628,33.45510253856629,266768,123456,3389581,175683,6615886,197275,6584098,196804
A0207,인천,서구,시군구,2021,2.6647910272441364,36.77346266366318,421959,158346,4737507,219276,9004702,244218,8962318,243717
A0208,인천,연수구,시군구,2021,5.432565208171344,47.42388337881914,614836,113176,4681367,147626,7877372,165729,7836939,165253
A0209,인천,옹진군,시군구,2021,2.5127619047619048,39.34355400696864,13192,5250,153178,6567,284021,7188,282290,7175
A0210,인천,중구,시군구,2021,2.274153147458857,35.90493276292991,97145,42717,1214393,58611,2355259,65332,2341612,65217
A0301,경기,가평군,시군구,2021,2.544645772118838,32.8051400461801,31177,12252,342478,17421,655939,19967,653544,19922
A0302,경기,고양시,시군구,2021,4.17939443377089,41.1471637050829,1168170,279507,10092238,386560,17812290,431583,17723647,430738
A0303,경기,과천시,시군구,2021,10.32637065003283,64.73199963954222,251633,24368,1448767,30449,2164656,33333,2154993,33291
A0304,경기,광명시,시군구,2021,3.874976246880424,41.3675981481791,305879,78937,2804056,107924,4969791,119939,4950295,119666
A0305,경기,광주시,시군구,2021,2.4176780702419784,34.374948257810026,254978,105464,2949943,147774,5670269,164459,5646979,164276
A0306,경기,구리시,시군구,2021,3.205789507591213,37.7890486831823,149284,46567,1496955,65273,2767130,73048,2756371,72941
A0307,경기,군포시,시군구,2021,3.387077868799083,39.65797961553348,260070,76783,2563474,105066,4631102,116528,4610835,116265
A0308,경기,김포시,시군구,2021,3.012785166782804,38.30366414478564,397772,132028,4173732,182147,7789219,202500,7746150,202230
A0309,경기,남양주시,시군구,2021,2.868653652190001,35.83389895816352,480663,167557,5103679,240113,9713964,270426,9671856,269908
A0310,경기,동두천시,시군구,2021,1.4045409181636723,29.09290027942193,28147,20040,467620,29452,973307,33373,968299,33283
A0311,경기,부천시,시군구,2021,2.611581021082241,34.82391364347266,532914,204058,5981918,290911,11407755,326896,11355730,326090
A0312,경기,성남시,시군구,2021,8.735275353816823,54.13159788049913,2382459,272740,13930865,360119,21530640,396721,21443204,396131
A0313,경기,수원시,시군구,2021,5.201124698387914,45.82442817035652,1838686,353517,14277140,470581,23931567,521530,23846620,520391
A0314,경기,시흥시,시군구,2021,2.079792940671602,34.405813481963364,310172,149136,4094226,208124,8010669,232441,7975474,231806
A0315,경기,안산시,시군구,2021,2.1678456953269976,33.775544526761955,385508,177830,4890620,249128,9457627,279539,9418851,278866
A0316,경기,안성시,시군구,2021,2.062900936701675,34.148544866612774,109014,52845,1418263,71363,2714688,79365,2703472,79168
A0317,경기,안양시,시군구,2021,4.154695158059192,42.97101523144491,659508,158738,5822286,213170,10160176,235921,10116838,235434
A0318,경기,양주시,시군구,2021,1.7299048354812656,31.46786571003701,98525,56954,1431463,81850,2913799,92267,2899103,92129
A0319,경기,양평군,시군구,2021,4.013119789381308,37.988014605457536,91459,22790,763905,31921,1369100,35921,1362896,35877
A0320,경기,여주시,시군구,2021,2.2130140953852093,33.471150460284726,57306,25895,693483,35722,1335604,39811,1330746,39758
A0321,경기,연천군,시군구,2021,1.7343065693430657,33.28648953414617,16632,9590,240569,12793,474941,14218,472302,14189
A0322,경기,오산시,시군구,2021,2.737608136544307,37.08153551159632,187340,68432,2074019,93218,3863124,104018,3848433,103783
A0323,경기,용인시,시군구,2021,6.48305783901578,50.38060519667417,1972412,304241,13691616,399312,22290185,441437,22195226,440551
A0324,경기,의왕시,시군구,2021,4.6395272488509525,43.69501969161907,211980,45690,1751545,62245,3020324,68943,3006698,68811
A0325,경기,의정부시,시군구,2021,1.975294417633893,31.9775948424362,209158,105887,2812982,154735,5650359,176307,5624763,175897
A0326,경기,이천시,시군구,2021,3.7435829584546174,42.28217057476505,254646,68022,2356763,88329,4097216,96645,4080610,96509
A0327,경기,파주시,시군구,2021,2.6058991994936043,36.51084255759875,337576,129543,3879788,180621,7367551,201130,7332436,200829
A0328,경기,평택시,시군구,2021,2.8022847787749106,38.38236931843584,465580,166143,5167890,220789,9482896,246416,9443483,246037
A0329,경기,포천시,시군구,2021,1.5208775118650917,29.664969234033524,60245,39612,917817,54754,1828552,61458,1817543,61269
A0330,경기,하남시,시군구,2021,4.501525367525146,43.62293512964573,407253,90470,3441956,123782,5997639,137013,5970802,136873
A0331,경기,화성시,시군구,2021,5.462161300605675,48.94974355057746,1627806,298015,12455586,383144,20573468,419662,20509502,418991
A0401,강원,강릉시,시군구,2021,2.5186415651531933,34.8358018421161,115991,46053,1330346,64962,2550624,73049,2537823,72851
A0402,강원,고성군,시군구,2021,1.8590592022893937,32.19743233865371,10394,5591,140549,7712,279497,8657,278379,8646
A0403,강원,동해시,시군구,2021,2.470708646066868,37.1331339790678,50694,20518,603705,27682,1153270,30836,1142438,30766
A0404,강원,삼척시,시군구,2021,2.438247619047619,36.30183230432185,32002,13125,387674,17799,735097,20104,729086,20084
A0405,강원,속초시,시군구,2021,1.9865325328573744,32.65507166672396,36729,18489,478522,25841,955404,29130,950034,29093
A0406,강원,양구군,시군구,2021,1.831186843669507,35.7720200055571,9242,5047,130650,6605,258953,7211,257487,7198
A0407,강원,양양군,시군구,2021,2.059137658227848,33.01668141033742,10411,5056,133990,7062,262555,7927,261261,7913
A0408,강원,영월군,시군구,2021,2.2796025393320454,35.2115297731996,16518,7246,204362,9949,392250,11102,389686,11067
A0409,강원,원주시,시군구,2021,2.521361079865017,36.04958863560515,224149,88900,2621250,123000,4994239,138028,4968859,137834
A0410,강원,인제군,시군구,2021,1.9465538089480048,36.71716734481863,16098,8270,216188,10532,426760,11567,424120,11551
A0411,강원,정선군,시군구,2021,1.8717329545454544,33.85607666083111,13177,7040,188427,9712,371820,10877,367440,10853
A0412,강원,철원군,시군구,2021,1.847650273224044,35.54418217582085,16906,9150,237952,12048,472192,13253,469823,13218
A0413,강원,춘천시,시군구,2021,2.48263243660482,36.13239767379506,173680,69958,2049387,96901,3927576,108423,3908044,108159
A0414,강원,태백시,시군구,2021,2.1974877116329874,36.26912587914454,20118,9155,264430,12615,513649,13956,505374,13934
A0415,강원,평창군,시군구,2021,2.5752750434279097,32.55668088130775,17790,6908,191640,9739,367531,11285,366458,11256
A0416,강원,홍천군,시군구,2021,1.953199842952493,32.18853308333745,24874,12735,332474,17863,655654,20305,652365,20267
A0417,강원,화천군,시군구,2021,1.806440791680644,35.891804067878205,10770,5962,152468,7437,299384,8320,298225,8309
