연월,시도,미분양_호수,연도,월
2025-06,경기,11093,2025,6
2025-06,경남,4770,2025,6
2025-06,경북,6482,2025,6
2025-06,광주,1297,2025,6
2025-06,대구,8995,2025,6
2025-06,대전,1663,2025,6
2025-06,부산,5375,2025,6
2025-06,서울,1021,2025,6
2025-06,세종,57,2025,6
2025-06,울산,2746,2025,6
2025-06,인천,1825,2025,6
2025-06,전남,3280,2025,6
2025-06,전북,2976,2025,6
2025-06,제주,2483,2025,6
2025-06,충남,4260,2025,6
2025-06,충북,1885,2025,6
2025-07,강원,3348,2025,7
2025-07,경기,10513,2025,7
2025-07,경남,4718,2025,7
2025-07,경북,6292,2025,7
2025-07,광주,1357,2025,7
2025-07,대구,8977,2025,7
2025-07,대전,1514,2025,7
2025-07,부산,5573,2025,7
2025-07,서울,1033,2025,7
2025-07,세종,57,2025,7
2025-07,울산,2531,2025,7
2025-07,인천,1737,2025,7
2025-07,전남,2919,2025,7
2025-07,전북,2842,2025,7
2025-07,제주,2486,2025,7
2025-07,충남,4289,2025,7
2025-07,충북,2058,2025,7
2025-08,강원,3190,2025,8
2025-08,경기,11857,2025,8
2025-08,경남,4993,2025,8
2025-08,경북,6124,2025,8
2025-08,광주,1370,2025,8
2025-08,대구,8762,2025,8
2025-08,대전,2485,2025,8
2025-08,부산,7146,2025,8
2025-08,서울,1106,2025,8
2025-08,세종,50,2025,8
2025-08,울산,2308,2025,8
2025-08,인천,1668,2025,8
2025-08,전남,2828,2025,8
2025-08,전북,2694,2025,8
2025-08,제주,2621,2025,8
2025-08,충남,5499,2025,8
2025-08,충북,1912,2025,8
2025-09,강원,3284,2025,9
2025-09,경기,12656,2025,9
2025-09,경남,5511,2025,9
2025-09,경북,5672,2025,9
2025-09,광주,1365,2025,9
2025-09,대구,8537,2025,9
2025-09,대전,2282,2025,9
2025-09,부산,7316,2025,9
2025-09,서울,1088,2025,9
2025-09,세종,47,2025,9
2025-09,울산,2152,2025,9
2025-09,인천,1607,2025,9
2025-09,전남,2915,2025,9
2025-09,전북,2540,2025,9
2025-09,제주,2576,2025,9
2025-09,충남,5244,2025,9
2025-09,충북,1970,2025,9
2025-10,강원,3179,2025,10
2025-10,경기,14585,2025,10
2025-10,경남,5183,2025,10
2025-10,경북,5449,2025,10
2025-10,광주,1431,2025,10
2025-10,대구,7568,2025,10
2025-10,대전,2075,2025,10
2025-10,부산,8040,2025,10
2025-10,서울,1056,2025,10
2025-10,세종,47,2025,10
2025-10,울산,2676,2025,10
2025-10,인천,1910,2025,10
2025-10,전남,2840,2025,10
2025-10,전북,2369,2025,10
2025-10,제주,2542,2025,10
2025-10,충남,5405,2025,10
2025-10,충북,2714,2025,10
2025-11,강원,3061,2025,11
2025-11,경기,13491,2025,11
2025-11,경남,4947,2025,11
2025-11,경북,5297,2025,11
2025-11,광주,1403,2025,11
2025-11,대구,7218,2025,11
2025-11,대전,1882,2025,11
2025-11,부산,7727,2025,11
2025-11,서울,1037,2025,11
2025-11,세종,49,2025,11
2025-11,울산,2309,2025,11
2025-11,인천,2007,2025,11
2025-11,전남,2770,2025,11
2025-11,전북,2286,2025,11
2025-11,제주,2520,2025,11
2025-11,충남,7875,2025,11
2025-11,충북,2915,2025,11
2025-12,강원,2943,2025,12
2025-12,경기,13017,2025,12
2025-12,경남,5451,2025,12
2025-12,경북,5118,2025,12
2025-12,광주,1404,2025,12
2025-12,대구,5962,2025,12
2025-12,대전,1677,2025,12
2025-12,부산,7541,2025,12
2025-12,서울,939,2025,12
2025-12,세종,42,2025,12
2025-12,울산,1987,2025,12
2025-12,인천,1927,2025,12
2025-12,전남,2715,2025,12
2025-12,전북,2597,2025,12
2025-12,제주,2650,2025,12
2025-12,충남,8140,2025,12
2025-12,충북,2400,2025,12
2026-01,강원,2849,2026,1
2026-01,경기,12980,2026,1
2026-01,경남,5811,2026,1
2026-01,경북,5016,2026,1
2026-01,광주,1371,2026,1
2026-01,대구,5432,2026,1
2026-01,대전,1549,2026,1
2026-01,부산,7584,2026,1
2026-01,서울,914,2026,1
2026-01,세종,42,2026,1
2026-01,울산,1632,2026,1
2026-01,인천,3987,2026,1
2026-01,전남,2668,2026,1
2026-01,전북,2542,2026,1
2026-01,제주,2606,2026,1
2026-01,충남,7664,2026,1
2026-01,충북,1929,2026,1
