연월,시도,기타대출_잔액,주담대_잔액,주담대_증감률,주담대_비중,연도,월
2011-05,경북,3790.9,3361.9,0.005949370854030356,47.001174365283525,2011,5
2011-05,광주,2740.0,4241.9,0.9904054472299473,60.755668227846286,2011,5
2011-05,대구,5210.1,8401.5,0.9759263488095415,61.72308912985982,2011,5
2011-05,대전,3739.2,6206.1,1.076547231270375,62.40234080419897,2011,5
2011-05,부산,7737.1,17250.9,1.4144371351475504,69.03673763406437,2011,5
2011-05,서울,60567.9,111618.7,-0.13769027471849382,64.82426623209936,2011,5
2011-05,울산,1948.5,3778.5,-0.07140590288796655,65.97695128339444,2011,5
2011-05,인천,5389.7,24096.5,1.680718366795797,81.72127978511982,2011,5
2011-05,전남,2651.3,1707.2,0.8566196018195749,39.169439027188254,2011,5
2011-05,전북,3539.6,3193.0,0.5162752628596667,47.425957282476304,2011,5
2011-05,제주,1443.3,637.7,0.5994636377977702,30.643921191734748,2011,5
2011-05,충남,4283.3,6549.6,-0.23457730388423137,60.460264564428726,2011,5
2011-05,충북,2302.3,3421.8,-0.10801342869654063,59.778829859715934,2011,5
2011-06,강원,2915.2,2424.8,0.02887669650593061,45.40823970037454,2011,6
2011-06,경기,30260.4,93319.8,0.41426892832394646,75.51355314200818,2011,6
2011-06,경남,5380.2,7921.1,1.629437651556942,59.551322051228084,2011,6
2011-06,경북,3817.0,3360.1,-0.05354115232458767,46.81695949617533,2011,6
2011-06,광주,2764.5,4249.9,0.18859473349206457,60.58821852189781,2011,6
2011-06,대구,5275.7,8469.2,0.8058084865797843,61.61703613703992,2011,6
2011-06,대전,3782.0,6328.7,1.9754757416090563,62.59408349570257,2011,6
2011-06,부산,7857.1,17440.1,1.096754372235642,68.94083139636007,2011,6
2011-06,서울,61253.8,111827.7,0.1872446104461023,64.60985142837333,2011,6
2011-06,울산,1963.2,3835.1,1.4979489215297015,66.1418001828122,2011,6
2011-06,인천,5464.0,24407.8,1.2918888635278902,81.70850099424875,2011,6
2011-06,전남,2672.9,1741.2,1.9915651358950237,39.446319748080015,2011,6
2011-06,전북,3565.5,3217.8,0.7766990291262266,47.437088142939274,2011,6
2011-06,제주,1447.9,641.5,0.5958914850243024,30.702594046137644,2011,6
2011-06,충남,4311.1,6553.6,0.06107243190422995,60.32011928539214,2011,6
2011-06,충북,2325.5,3484.6,1.8352913671167093,59.974871344727276,2011,6
2011-07,강원,2910.0,2444.3,0.8041900362916632,45.65115888164653,2011,7
2011-07,경기,30407.6,93741.6,0.45199411057461614,75.50721228972881,2011,7
2011-07,경남,5346.5,8024.5,1.305374253575886,60.014209857153546,2011,7
2011-07,경북,3804.0,3374.0,0.41367816434034754,47.00473669545834,2011,7
2011-07,광주,2796.6,4253.6,0.08706087202052792,60.3330401974412,2011,7
2011-07,대구,5307.3,8568.1,1.1677608274689444,61.750291883477225,2011,7
2011-07,대전,3797.8,6446.8,1.8661020430736253,62.92876246998419,2011,7
2011-07,부산,7901.9,17771.4,1.899645070842504,69.22133111053117,2011,7
2011-07,서울,61433.1,112259.3,0.38595088694484136,64.63109497018868,2011,7
2011-07,울산,1964.6,3829.5,-0.14601966050428183,66.0930946997808,2011,7
2011-07,인천,5419.5,24659.0,1.029179196814134,81.98214671609288,2011,7
2011-07,전남,2644.5,1757.2,0.9189065012634945,39.92093963695845,2011,7
2011-07,전북,3566.4,3251.4,1.044191683759088,47.68987063275543,2011,7
2011-07,제주,1444.0,642.4,0.14029618082618267,30.789877300613494,2011,7
2011-07,충남,4299.8,6575.7,0.33721923828125,60.46342696887499,2011,7
2011-07,충북,2325.4,3543.4,1.6874246685415928,60.37690839694656,2011,7
2011-08,강원,2914.4,2467.1,0.9327823916867706,45.844095512403605,2011,8
2011-08,경기,30673.1,94012.5,0.28898589313601786,75.39964518757579,2011,8
2011-08,경남,5368.0,8172.0,1.8381207551872336,60.35450516986705,2011,8
2011-08,경북,3824.6,3396.7,0.6727919383521019,47.03723706257876,2011,8
2011-08,광주,2781.8,4358.8,2.4731991724656677,61.04248942665882,2011,8
2011-08,대구,5334.6,8605.2,0.43300148224227897,61.7311582662592,2011,8
2011-08,대전,3813.4,6573.5,1.9653161258298635,63.286447351952944,2011,8
2011-08,부산,7927.7,17928.7,0.8851300404019824,69.33950588635696,2011,8
2011-08,서울,62328.1,112255.8,-0.0031177817784389106,64.29905621308724,2011,8
2011-08,울산,1992.8,3862.8,0.8695652173912993,65.96762073912153,2011,8
2011-08,인천,5452.8,24785.5,0.5129972829392981,81.96724022183787,2011,8
2011-08,전남,2665.7,1768.8,0.6601411336216723,39.88724771676626,2011,8
2011-08,전북,3601.2,3290.7,1.2087100941132967,47.74735559134636,2011,8
2011-08,제주,1453.3,651.3,1.3854296388542853,30.94649814691628,2011,8
2011-08,충남,4311.3,6571.8,-0.059309275058161415,60.38536813959258,2011,8
2011-08,충북,2344.6,3547.1,0.10441948411130664,60.20503420065516,2011,8
2011-09,강원,2896.8,2483.0,0.6444813748936129,46.154132123870774,2011,9
2011-09,경기,30625.5,94330.0,0.3377210477330195,75.49087475141151,2011,9
2011-09,경남,5365.6,8248.1,0.9312285854136126,60.58676186488611,2011,9
2011-09,경북,3808.3,3387.1,-0.2826272558659859,47.073130055313115,2011,9
2011-09,광주,2746.2,4389.4,0.7020280811232293,61.51409832389708,2011,9
2011-09,대구,5318.8,8628.2,0.26728024915168014,61.86420018642003,2011,9
2011-09,대전,3790.5,6599.6,0.39704875637027737,63.51815670686519,2011,9
2011-09,부산,7894.9,17989.4,0.33856330910775334,69.499271759329,2011,9
2011-09,서울,62251.8,112454.4,0.1769173619536657,64.36772135161773,2011,9
2011-09,울산,2000.8,3871.6,0.22781402091747172,65.92875144744909,2011,9
2011-09,인천,5429.1,24973.6,0.7589114603296254,82.14270443085647,2011,9
2011-09,전남,2652.4,1801.7,1.8600180913613817,40.45037156776902,2011,9
2011-09,전북,3525.4,3344.9,1.647065973804973,48.686374685239365,2011,9
2011-09,제주,1432.6,653.6,0.3531398740979741,31.329690346083794,2011,9
2011-09,충남,4298.6,6549.9,-0.3332420341459086,60.376088860211084,2011,9
2011-09,충북,2335.1,3553.9,0.19170590059485182,60.34810663949737,2011,9
2011-10,강원,2914.7,2506.7,0.9544905356423605,46.23713431954846,2011,10
2011-10,경기,30831.7,94709.3,0.40209901409944404,75.44093164782821,2011,10
2011-10,경남,5414.2,8398.5,1.8234502491482951,60.80273950784423,2011,10
2011-10,경북,3833.5,3397.4,0.30409494848100405,46.98446942980819,2011,10
2011-10,광주,2774.3,4454.5,1.4831184216521631,61.62156927844179,2011,10
2011-10,대구,5346.8,8729.1,1.1694212002503424,62.01450706526758,2011,10
2011-10,대전,3829.2,6839.6,3.6365840353960843,64.10842831433715,2011,10
2011-10,부산,7956.7,18097.0,0.598130009894704,69.4603837458787,2011,10
2011-10,서울,62690.2,112836.4,0.3396932445506762,64.28450160830324,2011,10
2011-10,울산,2020.2,3941.0,1.792540551709898,66.11085016439642,2011,10
2011-10,인천,5467.9,25181.1,0.8308774065413083,82.1596136904956,2011,10
2011-10,전남,2663.2,1831.7,1.6650940778153878,40.750628490066525,2011,10
2011-10,전북,3542.2,3385.2,1.2048192771084265,48.86681871986604,2011,10
2011-10,제주,1428.6,652.8,-0.1223990208078396,31.363505332948982,2011,10
2011-10,충남,4319.0,6847.6,4.545107558894035,61.322157147206845,2011,10
2011-10,충북,2359.3,3589.2,0.9932749936689245,60.33790031100277,2011,10
2011-11,강원,2933.9,2525.6,0.7539793353811719,46.260646579357086,2011,11
2011-11,경기,31021.5,94770.8,0.06493554487256858,75.33911058149029,2011,11
2011-11,경남,5457.1,8469.7,0.8477704351967708,60.8158370910762,2011,11
2011-11,경북,3860.6,3399.5,0.06181197386236903,46.8244239060068,2011,11
2011-11,광주,2779.6,4498.6,0.9900101021439012,61.80923854799264,2011,11
2011-11,대구,5344.7,8799.4,0.8053522127137835,62.2125126377783,2011,11
2011-11,대전,3846.0,6904.7,0.9518100473711932,64.22558531072394,2011,11
2011-11,부산,8006.0,18205.6,0.6000994639995483,69.45627126920904,2011,11
2011-11,서울,62576.0,113238.7,0.3565338844557342,64.40798181266982,2011,11
2011-11,울산,1999.4,3985.7,1.1342298908906256,66.59370770747356,2011,11
2011-11,인천,5485.2,25258.1,0.30578489422623534,82.15806370819007,2011,11
2011-11,전남,2680.9,1860.2,1.5559316481956742,40.96364317015701,2011,11
2011-11,전북,3564.6,3410.2,0.7385088030249287,48.89315822675919,2011,11
2011-11,제주,1446.1,655.4,0.39828431372548323,31.187247204377826,2011,11
2011-11,충남,4343.0,6847.4,-0.002920731351141459,61.18994852730913,2011,11
2011-11,충북,2371.8,3607.9,0.5210074668449804,60.33580279947154,2011,11
2011-12,강원,2931.7,2544.9,0.7641748495406997,46.46861191250046,2011,12
2011-12,경기,30854.4,95453.7,0.7205806007757554,75.57211295237597,2011,12
2011-12,경남,5413.5,8682.1,2.5077629668111,61.59439825193678,2011,12
2011-12,경북,3872.2,3431.2,0.932490072069414,46.98085823041323,2011,12
2011-12,광주,2816.1,4657.2,3.52554127950917,62.31785155152343,2011,12
2011-12,대구,5356.1,8879.6,0.9114257790304059,62.375576894708374,2011,12
2011-12,대전,3827.0,7139.1,3.3947890567294747,65.1015402011654,2011,12
2011-12,부산,7978.6,18469.5,1.4495539833897286,69.83299367440384,2011,12
2011-12,서울,62205.7,113511.0,0.24046549457032995,64.5988685196114,2011,12
2011-12,울산,1973.2,4053.5,1.7010813658830282,67.25903064695439,2011,12
2011-12,인천,5429.7,25396.5,0.5479430360953552,82.38608715962395,2011,12
2011-12,전남,2660.5,1912.7,2.8222771744973674,41.82410565905712,2011,12
2011-12,전북,3542.8,3496.4,2.527710984692999,49.67041709285145,2011,12
2011-12,제주,1447.0,682.3,4.1043637473298755,32.04339454280749,2011,12
2011-12,충남,4298.0,6887.4,0.5841633320676554,61.5749101507322,2011,12
2011-12,충북,2373.7,3679.4,1.9817622439646243,60.78538269646958,2011,12
2012-01,강원,2889.6,2552.9,0.31435419859326963,46.90675241157557,2012,1
2012-01,경기,30521.3,95158.6,-0.3091551191834241,75.71505069625294,2012,1
2012-01,경남,5288.4,8723.7,0.47914675021021313,62.25833386858501,2012,1
2012-01,경북,3780.9,3404.9,-0.7664956866402339,47.383729021125,2012,1
2012-01,광주,2717.0,4727.3,1.505196255260688,63.50227690985049,2012,1
2012-01,대구,5246.0,8807.2,-0.8153520428848093,62.670423818062794,2012,1
2012-01,대전,3751.3,7131.4,-0.10785673264137596,65.52969391786964,2012,1
2012-01,부산,7802.8,18491.5,0.11911529819432776,70.32512749911578,2012,1
2012-01,서울,61757.8,112948.5,-0.49554668710521943,64.65050201395141,2012,1
2012-01,울산,1914.4,4042.9,-0.2615024053287285,67.86463666426066,2012,1
2012-01,인천,5359.6,25351.9,-0.1756147500639793,82.54855672956384,2012,1
2012-01,전남,2599.9,1934.8,1.1554347257803022,42.66654905506429,2012,1
2012-01,전북,3482.7,3524.3,0.7979636197231521,50.29684601113173,2012,1
2012-01,제주,1418.0,679.9,-0.35175142899017686,32.408599075265734,2012,1
2012-01,충남,4231.1,6863.4,-0.348462409617567,61.863085312542246,2012,1
2012-01,충북,2339.0,3638.9,-1.1007229439582544,60.87254721557738,2012,1
2012-02,강원,2884.1,2561.7,0.3447060206040131,47.03992067281208,2012,2
2012-02,경기,30567.3,95285.7,0.1335664879474896,75.71190198088246,2012,2
2012-02,경남,5239.2,8864.6,1.6151403647534757,62.852564557069734,2012,2
2012-02,경북,3762.4,3386.1,-0.552145437457785,47.36797929635588,2012,2
2012-02,광주,2700.4,4777.3,1.0576862056565162,63.88729154686601,2012,2
2012-02,대구,5193.9,8902.2,1.0786629121627866,63.153638240364366,2012,2
2012-02,대전,3726.6,7016.1,-1.616793336511757,65.31039682761318,2012,2
2012-02,부산,7754.2,18641.8,0.8128058837844288,70.62357933020155,2012,2
2012-02,서울,61851.5,112935.5,-0.011509670336484756,64.61321494161464,2012,2
2012-02,울산,1928.3,4064.0,0.5219025946721301,67.8203694741585,2012,2
2012-02,인천,5370.0,25352.7,0.0031555820273698743,82.52106748430313,2012,2
2012-02,전남,2581.1,1948.4,0.702915029977258,43.01578540677779,2012,2
2012-02,전북,3458.6,3559.8,1.0072922282439167,50.7209620426308,2012,2
2012-02,제주,1386.1,675.0,-0.7206942197381938,32.74950269273689,2012,2
2012-02,충남,4215.0,6990.2,1.8474808403998066,62.3835362153286,2012,2
2012-02,충북,2332.9,3632.1,-0.18686965841325787,60.89019279128248,2012,2
2012-03,강원,2833.7,2570.6,0.34742553772886264,47.56582721166479,2012,3
2012-03,경기,30376.7,95347.1,0.06443779077029976,75.83854449197368,2012,3
2012-03,경남,5191.2,8952.9,0.996096834600535,63.29777080195983,2012,3
2012-03,경북,3721.8,3379.7,-0.18900800330764467,47.5913539393086,2012,3
2012-03,광주,2625.6,4833.6,1.1784899420174577,64.80051480051479,2012,3
2012-03,대구,5110.4,8914.4,0.13704477544875804,63.561690719297246,2012,3
2012-03,대전,3667.1,7053.2,0.5287837972662857,65.79293489920991,2012,3
2012-03,부산,7643.7,18777.4,0.7273975689042977,71.06971322162968,2012,3
2012-03,서울,61430.3,113018.8,0.0737589154871543,64.78611812843975,2012,3
2012-03,울산,1925.5,4230.6,4.099409448818903,68.72208053800296,2012,3
2012-03,인천,5327.7,25383.7,0.12227494507488501,82.65237012965869,2012,3
2012-03,전남,2554.4,2009.0,3.1102443030178506,44.02419248805715,2012,3
2012-03,전북,3415.7,3627.5,1.901792235518851,51.50357791912767,2012,3
2012-03,제주,1365.4,689.1,2.0888888888888957,33.541007544414704,2012,3
2012-03,충남,4168.9,7028.2,0.5436182083488283,62.76803815273598,2012,3
2012-03,충북,2319.3,3647.6,0.42675036480273043,61.13057031289279,2012,3
2012-04,강원,2848.4,2616.3,1.7777950672994702,47.87637015755668,2012,4
2012-04,경기,30529.3,95449.4,0.10729219871394857,75.76630017614089,2012,4
2012-04,경남,5191.9,9155.0,2.257369120620134,63.811694512403385,2012,4
2012-04,경북,3741.2,3401.5,0.6450276651773779,47.622047685049075,2012,4
2012-04,광주,2641.0,4894.6,1.2619993379675565,64.95302298423483,2012,4
2012-04,대구,5099.5,9011.1,1.0847617338239246,63.860502033931944,2012,4
2012-04,대전,3684.1,7086.8,0.4763795156808248,65.79580165074414,2012,4
2012-04,부산,7612.4,18934.3,0.8355789406413905,71.32449607672517,2012,4
2012-04,서울,61518.6,113063.5,0.03955094196717024,64.76236681767489,2012,4
2012-04,울산,1950.0,4289.6,1.3946012385950057,68.74799666645298,2012,4
2012-04,인천,5344.1,25451.5,0.2671005408982907,82.64654690929873,2012,4
2012-04,전남,2549.0,2043.3,1.7073170731707332,44.494044378633795,2012,4
2012-04,전북,3424.3,3658.5,0.8545830461750503,51.65330095442481,2012,4
2012-04,제주,1351.3,686.9,-0.3192570018865304,33.70130507310372,2012,4
2012-04,충남,4184.6,7057.1,0.4112005919012063,62.776092583861875,2012,4
2012-04,충북,2325.8,3670.3,0.6223270095405242,61.21145411183936,2012,4
2012-05,강원,2863.5,2636.3,0.764438328937822,47.93447034437616,2012,5
2012-05,경기,30738.6,95756.9,0.3221602231129772,75.69984703013151,2012,5
2012-05,경남,5220.5,9295.1,1.5303113052976602,64.03524484003417,2012,5
2012-05,경북,3783.6,3409.1,0.22343083933558106,47.396666064203984,2012,5
2012-05,광주,2650.8,4977.7,1.697789400563865,65.25136003146098,2012,5
2012-05,대구,5154.9,9057.4,0.5138107445261886,63.72930489787015,2012,5
2012-05,대전,3715.7,7114.6,0.3922786024721958,65.69162442406952,2012,5
2012-05,부산,7660.9,19020.8,0.4568428724589735,71.28781149626899,2012,5
2012-05,서울,62229.9,112938.1,-0.11091112516417034,64.47416194738766,2012,5
2012-05,울산,1985.1,4349.0,1.3847444983215107,68.66010956568415,2012,5
2012-05,인천,5399.2,25510.5,0.2318134491090973,82.53234421556986,2012,5
2012-05,전남,2554.9,2066.3,1.125630108158382,44.71349433047693,2012,5
2012-05,전북,3435.0,3720.5,1.694683613502801,51.994968905038085,2012,5
2012-05,제주,1346.7,686.5,-0.05823263939437329,33.76450914814086,2012,5
2012-05,충남,4216.4,7110.6,0.7581017698488068,62.77566875606957,2012,5
2012-05,충북,2398.3,3659.5,-0.2942538757049862,60.409719700221196,2012,5
2012-06,강원,2852.1,2663.9,1.0469218222508792,48.29405366207396,2012,6
2012-06,경기,30799.0,95737.3,-0.02046849887579194,75.65994896326193,2012,6
2012-06,경남,5209.6,9461.2,1.7869630235285205,64.49000736156174,2012,6
2012-06,경북,3771.8,3446.5,1.0970637411633621,47.74669936134547,2012,6
2012-06,광주,2669.8,5081.8,2.0913273198465143,65.55807833221529,2012,6
2012-06,대구,5219.1,9145.3,0.970477178881346,63.66642532928629,2012,6
2012-06,대전,3706.1,7204.0,1.2565709948556547,66.03055883997396,2012,6
2012-06,부산,7691.1,19224.6,1.0714586137281268,71.42522765523468,2012,6
2012-06,서울,62240.2,113052.8,0.1015600581203202,64.4936192546194,2012,6
2012-06,울산,1986.1,4413.2,1.4762014256150868,68.96379291485006,2012,6
2012-06,인천,5376.9,25628.8,0.4637306207248004,82.65834991630572,2012,6
2012-06,전남,2553.5,2120.7,2.632725160915639,45.3703307517864,2012,6
2012-06,전북,3442.9,3759.3,1.0428705819110373,52.19655105384465,2012,6
2012-06,제주,1343.8,697.9,1.6605972323379348,34.182299064505074,2012,6
2012-06,충남,4217.2,7115.6,0.07031755407420626,62.78766059579275,2012,6
2012-06,충북,2401.6,3659.5,0.0,60.37682928841299,2012,6
2012-07,강원,2859.6,2670.8,0.2590187319343906,48.293071025603936,2012,7
2012-07,경기,30847.2,95889.1,0.15855888979530164,75.66032778296352,2012,7
2012-07,경남,5201.6,9561.6,1.0611761721557533,64.7664462989054,2012,7
2012-07,경북,3776.1,3476.7,0.8762512694037383,47.93596955658504,2012,7
2012-07,광주,2645.2,5102.5,0.40733598331299525,65.85825470784879,2012,7
2012-07,대구,5220.5,9173.3,0.30616819568520803,63.73091192041017,2012,7
2012-07,대전,3710.6,7184.6,-0.26929483620210526,65.94280049930245,2012,7
2012-07,부산,7671.8,19376.3,0.7890931410796664,71.63645505599284,2012,7
2012-07,서울,62571.0,112853.3,-0.17646621755498249,64.33162338398957,2012,7
2012-07,울산,2003.7,4378.2,-0.7930753194960616,68.60339397358153,2012,7
2012-07,인천,5374.6,25695.7,0.2610344612311133,82.7018084794804,2012,7
2012-07,전남,2550.7,2156.5,1.6881218465601089,45.81279741672331,2012,7
2012-07,전북,3445.1,3754.0,-0.1409836937727782,52.14540706477199,2012,7
2012-07,제주,1336.4,699.3,0.20060180541625616,34.351820012772016,2012,7
2012-07,충남,4230.3,7088.4,-0.3822586991961474,62.62556654032706,2012,7
2012-07,충북,2414.8,3675.6,0.4399508129525831,60.350715880730334,2012,7
2012-08,강원,2901.9,2714.7,1.6437022614946617,48.33351137698963,2012,8
2012-08,경기,31004.8,95801.0,-0.09187697037515985,75.54938338782611,2012,8
2012-08,경남,5227.1,9718.3,1.6388470548861944,65.02535897332959,2012,8
2012-08,경북,3799.1,3525.5,1.4036298789081636,48.13232121890615,2012,8
2012-08,광주,2655.6,5132.8,0.5938265556099998,65.90313800010273,2012,8
2012-08,대구,5225.8,9291.4,1.2874320037500109,64.00270024522635,2012,8
2012-08,대전,3747.1,7408.7,3.1191715613952065,66.41119417702002,2012,8
2012-08,부산,7689.3,19544.4,0.8675546931044664,71.76549642538474,2012,8
2012-08,서울,62944.3,112446.3,-0.3606451915894371,64.1119307420124,2012,8
2012-08,울산,2021.9,4459.3,1.8523594171120594,68.80361661420724,2012,8
2012-08,인천,5400.1,25781.7,0.3346863482995177,82.68188494570549,2012,8
2012-08,전남,2575.3,2190.3,1.5673545096220876,45.96063454759107,2012,8
2012-08,전북,3472.3,3793.2,1.044219499200838,52.208382079691695,2012,8
2012-08,제주,1335.3,707.1,1.1154011154011156,34.62103407755582,2012,8
2012-08,충남,4250.8,7220.1,1.8579651261215524,62.94275078677348,2012,8
2012-08,충북,2436.9,3687.7,0.329197954075533,60.21127910394147,2012,8
2012-09,강원,2873.9,2735.7,0.7735661399049576,48.76818311466057,2012,9
2012-09,경기,30825.4,95606.3,-0.20323378670368264,75.61893101176366,2012,9
2012-09,경남,5202.0,9876.1,1.6237407777080382,65.49963191648816,2012,9
2012-09,경북,3766.7,3529.3,0.10778612962700773,48.373081140350884,2012,9
2012-09,광주,2628.7,5138.9,0.11884351620945477,66.15814408568927,2012,9
2012-09,대구,5214.7,9364.0,0.7813677163828858,64.23069272294512,2012,9
2012-09,대전,3719.8,7463.2,0.7356216340248523,66.73701153536618,2012,9
2012-09,부산,7656.9,19624.6,0.4103477210863238,71.93372798416509,2012,9
2012-09,서울,62818.9,111954.2,-0.4376311181426229,64.05688289559434,2012,9
2012-09,세종,160.5,720.8,,81.78826733234995,2012,9
2012-09,울산,1997.4,4452.7,-0.14800529231046022,69.03303824746902,2012,9
2012-09,인천,5349.5,25770.7,-0.042665921952389496,82.81020044858323,2012,9
2012-09,전남,2548.3,2211.5,0.9679039400995126,46.46203622000924,2012,9
2012-09,전북,3449.8,3849.3,1.4789623536855423,52.736638763683196,2012,9
2012-09,제주,1318.4,718.0,1.5415075661151079,35.25829895894716,2012,9
2012-09,충남,4036.1,6585.5,-8.789351948033964,62.00101679596294,2012,9
2012-09,충북,2429.3,3733.2,1.2338313854163951,60.57931034482758,2012,9
2012-10,강원,2905.6,2762.9,0.9942610666374252,48.741289582782045,2012,10
2012-10,경기,31131.3,95508.6,-0.10218991844679337,75.41746321656917,2012,10
2012-10,경남,5250.3,10079.0,2.054454693654373,65.74990377903754,2012,10
2012-10,경북,3806.7,3561.7,0.9180290709205785,48.33749524998643,2012,10
2012-10,광주,2654.7,5145.9,0.13621592169530405,65.96800246134913,2012,10
2012-10,대구,5275.4,9435.7,0.7656984194788663,64.14000312689059,2012,10
2012-10,대전,3777.1,7503.7,0.5426626648086685,66.5174455712361,2012,10
2012-10,부산,7748.4,19797.0,0.8784892430928615,71.87043934740464,2012,10
2012-10,서울,63556.3,111746.0,-0.18596890514156472,63.74474265311979,2012,10
2012-10,세종,163.1,757.5,5.091564927857939,82.28329350423637,2012,10
2012-10,울산,2029.9,4486.9,0.7680733038381238,68.85127670022096,2012,10
2012-10,인천,5384.7,25715.5,-0.21419674281257794,82.68596343431874,2012,10
2012-10,전남,2585.2,2249.6,1.7228125706534092,46.52932903119054,2012,10
2012-10,전북,3488.2,3855.5,0.16106824617463378,52.50078298405436,2012,10
2012-10,제주,1323.1,729.1,1.545961002785523,35.527726342461754,2012,10
2012-10,충남,4074.7,6602.7,0.2611798648546104,61.83808792402645,2012,10
2012-10,충북,2460.2,3787.4,1.4518375656273452,60.62167872463026,2012,10
2012-11,강원,2934.0,2756.8,-0.22078251112960245,48.443101145708866,2012,11
2012-11,경기,31358.9,95053.3,-0.47671099775308257,75.19313800408504,2012,11
2012-11,경남,5316.7,10226.8,1.466415318980041,65.7947051822305,2012,11
2012-11,경북,3843.7,3547.8,-0.3902630766207005,47.99837651356288,2012,11
2012-11,광주,2689.6,5159.5,0.26428807400067367,65.73365099183346,2012,11
2012-11,대구,5303.7,9501.1,0.6931123287090557,64.17580784610396,2012,11
2012-11,대전,3826.3,7554.8,0.6809973746285225,66.38022686735026,2012,11
2012-11,부산,7796.5,19762.8,-0.17275344749204669,71.71009423316266,2012,11
2012-11,서울,64197.9,111475.8,-0.24179836414726097,63.4561690224547,2012,11
2012-11,세종,171.7,849.0,12.07920792079209,83.17821103164495,2012,11
2012-11,울산,2068.8,4530.2,0.9650315362499828,68.64979542354902,2012,11
2012-11,인천,5429.7,25681.4,-0.13260484921544524,82.54738662406666,2012,11
2012-11,전남,2620.3,2339.6,4.000711237553345,47.17030585294059,2012,11
2012-11,전북,3522.7,3852.7,-0.0726235248346585,52.237166797733,2012,11
2012-11,제주,1329.4,737.3,1.1246742559319678,35.67523104466057,2012,11
2012-11,충남,4095.0,6607.4,0.07118300089357099,61.737554193451935,2012,11
2012-11,충북,2485.6,3798.5,0.2930770449384834,60.44620550277685,2012,11
2012-12,강원,2957.0,2869.7,4.095327916424818,49.25086240925395,2012,12
2012-12,경기,31372.1,96202.6,1.2091110987203946,75.40883889987592,2012,12
2012-12,경남,5369.1,10757.3,5.187350881996333,66.70614644309951,2012,12
2012-12,경북,3862.4,3713.5,4.670500028186475,49.01727847516467,2012,12
2012-12,광주,2728.6,5325.4,3.21542785153599,66.12118202135584,2012,12
2012-12,대구,5341.8,9863.2,3.8111376577449008,64.86813548174943,2012,12
2012-12,대전,3795.0,7690.9,1.8015036797797368,66.9594894609913,2012,12
2012-12,부산,7842.1,20319.7,2.8179205375756577,72.15341348919458,2012,12
2012-12,서울,63979.6,112091.6,0.5524068901052948,63.66265465334479,2012,12
2012-12,세종,179.1,861.4,1.460541813898697,82.7871215761653,2012,12
2012-12,울산,2043.3,4668.3,3.048430532868318,69.55569461827284,2012,12
2012-12,인천,5433.5,25889.3,0.8095353057076204,82.65321107946927,2012,12
2012-12,전남,2634.4,2432.2,3.957941528466402,48.00457900761852,2012,12
2012-12,전북,3537.4,4035.3,4.7395333142990825,53.2874668216092,2012,12
2012-12,제주,1351.1,793.2,7.581717075817185,36.99109266427272,2012,12
2012-12,충남,4128.7,6769.5,2.4533099252353585,62.11576223596557,2012,12
2012-12,충북,2486.7,3943.6,3.819928919310245,61.32839836399546,2012,12
2013-01,강원,2927.7,2849.2,-0.7143603861030745,49.32056985580502,2013,1
2013-01,경기,31239.8,95218.0,-1.023465062274831,75.29626484091926,2013,1
2013-01,경남,5282.1,10833.2,0.7055673821498187,67.22307372496944,2013,1
2013-01,경북,3810.7,3671.3,-1.1363942372424884,49.06843090082866,2013,1
2013-01,광주,2647.2,5278.0,-0.8900739850527639,66.59768838641297,2013,1
2013-01,대구,5258.6,9734.3,-1.3068780923027101,64.92606500410194,2013,1
2013-01,대전,3755.3,7646.8,-0.5734049331027502,67.06483893317898,2013,1
2013-01,부산,7730.4,20240.8,-0.38829313424904033,72.36300194485757,2013,1
2013-01,서울,63541.5,111540.9,-0.49129461975742084,63.70765993612151,2013,1
2013-01,세종,189.0,875.0,1.5788251683306331,82.23684210526315,2013,1
2013-01,울산,2046.4,4645.7,-0.4841162735899629,69.42066018140792,2013,1
2013-01,인천,5400.8,25607.3,-1.0892530891140395,82.5826155101409,2013,1
2013-01,전남,2592.7,2456.6,1.0032069731107596,48.65228843602084,2013,1
2013-01,전북,3502.8,3998.3,-0.916908284390261,53.3028489154924,2013,1
2013-01,제주,1334.1,801.3,1.0211800302571739,37.52458555774094,2013,1
2013-01,충남,4091.5,6685.3,-1.2438141664820157,62.03418454457724,2013,1
2013-01,충북,2466.7,3942.4,-0.030429049599345337,61.512536861649835,2013,1
2013-02,강원,2914.6,2845.0,-0.14740979924188213,49.395791374401,2013,2
2013-02,경기,31132.9,94687.6,-0.5570375349198575,75.25609896638466,2013,2
2013-02,경남,5241.7,10735.7,-0.900011077059415,67.19303516216655,2013,2
2013-02,경북,3771.2,3661.1,-0.27783074115437234,49.259314075050796,2013,2
2013-02,광주,2603.4,5363.4,1.618037135278505,67.32188582617864,2013,2
2013-02,대구,5225.3,9687.8,-0.477692283985498,64.96167798780938,2013,2
2013-02,대전,3722.6,7748.7,1.332583564366785,67.54857775491881,2013,2
2013-02,부산,7715.0,20252.7,0.0587921426030702,72.41460685004488,2013,2
2013-02,서울,63335.9,111162.4,-0.3393374089683654,63.70400170087617,2013,2
2013-02,세종,194.2,936.7,7.051428571428575,82.8278362366257,2013,2
2013-02,울산,2025.9,4664.4,0.4025227629851136,69.71884668848931,2013,2
