시군구코드,시군구,시도코드,시도,연도,총인구,남자인구,여자인구,20대,남_20대,여_20대,30대,남_30대,여_30대,40대,남_40대,여_40대,50대이상,남_50대이상,여_50대이상
41500,이천시,41,경기,2017,213142,108815,104327,27446,14683,12763,31769,16582,15187,35509,18234,17275,72606,35506,37100
41500,이천시,41,경기,2018,214206,109878,104328,28185,15539,12646,31165,16351,14814,35089,18039,17050,75601,36984,38617
41500,이천시,41,경기,2019,215834,111244,104590,28788,16202,12586,30864,16377,14487,34846,17995,16851,78661,38538,40123
41500,이천시,41,경기,2020,218388,112947,105441,30105,17037,13068,30526,16377,14149,34690,17940,16750,82013,40305,41708
41500,이천시,41,경기,2021,223177,115727,107450,31355,17852,13503,30906,16664,14242,35058,18184,16874,85827,42311,43516
41500,이천시,41,경기,2022,222721,115925,106796,30248,17371,12877,30469,16628,13841,35020,18277,16743,88269,43644,44625
41500,이천시,41,경기,2023,222098,115622,106476,28876,16521,12355,30294,16675,13619,34510,18041,16469,91036,45108,45928
41500,이천시,41,경기,2024,222443,116044,106399,27437,15609,11828,30845,17223,13622,33901,17855,16046,94092,46688,47404
41480,파주시,41,경기,2011,378790,193479,185311,50094,27611,22483,66198,33876,32322,66688,35615,31073,103518,48805,54713
41480,파주시,41,경기,2012,394201,200716,193485,50494,27302,23192,67779,34703,33076,70158,37267,32891,110401,52308,58093
41480,파주시,41,경기,2013,401718,204347,197371,50547,27138,23409,67043,34474,32569,72684,38384,34300,115696,55005,60691
41480,파주시,41,경기,2014,411348,208984,202364,51462,27264,24198,66856,34607,32249,74656,39112,35544,122202,58323,63879
41480,파주시,41,경기,2015,423321,214893,208428,52378,27606,24772,67761,35286,32475,76478,39971,36507,129489,61968,67521
41480,파주시,41,경기,2016,430781,218565,212216,52859,27620,25239,67652,35539,32113,77514,40264,37250,135848,65301,70547
41480,파주시,41,경기,2017,437848,222312,215536,54042,28272,25770,67442,35746,31696,78210,40443,37767,142448,68668,73780
41480,파주시,41,경기,2018,451848,229250,222598,55144,28773,26371,70019,37214,32805,79140,40841,38299,151262,73021,78241
41480,파주시,41,경기,2019,454040,230461,223579,55277,29055,26222,67819,36144,31675,79134,40728,38406,157840,76314,81526
41480,파주시,41,경기,2020,465617,236049,229568,56876,30130,26746,67035,35424,31611,80840,41456,39384,167490,81149,86341
41480,파주시,41,경기,2021,483245,245085,238160,59462,31937,27525,68443,36042,32401,82974,42536,40438,178668,86695,91973
41480,파주시,41,경기,2022,495315,251334,243981,58898,31967,26931,69773,36475,33298,84654,43499,41155,187910,91334,96576
41480,파주시,41,경기,2023,497753,252159,245594,56512,30671,25841,69216,36066,33150,84109,43298,40811,195993,95290,100703
41480,파주시,41,경기,2024,511308,258306,253002,55299,29879,25420,71842,37204,34638,85563,44128,41435,205672,99800,105872
41220,평택시,41,경기,2011,426886,216624,210262,52843,27666,25177,73030,38007,35023,78015,41056,36959,117034,54974,62060
41220,평택시,41,경기,2012,434305,220715,213590,53158,27960,25198,73514,38432,35082,79131,41516,37615,123023,58218,64805
41220,평택시,41,경기,2013,442034,224729,217305,54279,28740,25539,73230,38277,34953,81443,42517,38926,128268,60933,67335
41220,평택시,41,경기,2014,449555,228958,220597,55989,29858,26131,72551,38071,34480,82838,43188,39650,134544,64281,70263
41220,평택시,41,경기,2015,460532,234685,225847,58615,31311,27304,72915,38450,34465,84137,43808,40329,142093,68061,74032
41220,평택시,41,경기,2016,470832,240345,230487,60850,32690,28160,73195,38683,34512,85492,44439,41053,149271,71917,77354
41220,평택시,41,경기,2017,481530,246618,234912,63462,34326,29136,73437,39080,34357,87004,45582,41422,156720,75632,81088
41220,평택시,41,경기,2018,495642,254336,241306,66225,36145,30080,74951,39961,34990,87964,46249,41715,165823,80202,85621
41220,평택시,41,경기,2019,513027,264012,249015,68938,37615,31323,76803,41391,35412,90095,47595,42500,175870,85300,90570
41220,평택시,41,경기,2020,537307,277617,259690,73430,40268,33162,80697,43848,36849,93800,49886,43914,187013,91133,95880
41220,평택시,41,경기,2021,564288,293954,270334,77667,43129,34538,86448,47642,38806,97562,52317,45245,198342,97542,100800
41220,평택시,41,경기,2022,578529,303283,275246,77857,43829,34028,89178,49844,39334,99956,53810,46146,206864,102356,104508
41220,평택시,41,경기,2023,591022,310473,280549,76968,43373,33595,92619,52172,40447,100863,54583,46280,215933,107043,108890
41220,평택시,41,경기,2024,598556,314231,284325,74975,42018,32957,95450,53902,41548,100006,54180,45826,223905,111152,112753
41650,포천시,41,경기,2011,157967,82751,75216,18816,10324,8492,21621,11493,10128,28883,15954,12929,54332,26939,27393
41650,포천시,41,경기,2012,157559,82491,75068,18586,10269,8317,20712,11013,9699,28239,15530,12709,56923,28383,28540
41650,포천시,41,경기,2013,156603,82034,74569,18453,10229,8224,19673,10489,9184,27868,15275,12593,58989,29485,29504
41650,포천시,41,경기,2014,155798,81502,74296,18623,10264,8359,18689,9933,8756,27128,14882,12246,61054,30621,30433
41650,포천시,41,경기,2015,155192,81436,73756,18942,10624,8318,17915,9580,8335,26133,14227,11906,63295,31927,31368
41650,포천시,41,경기,2016,154763,81291,73472,18824,10514,8310,17530,9456,8074,25214,13624,11590,65484,33216,32268
41650,포천시,41,경기,2017,152925,80375,72550,18595,10369,8226,16706,9125,7581,24024,12944,11080,67534,34293,33241
41650,포천시,41,경기,2018,150676,79310,71366,18363,10351,8012,15819,8695,7124,22594,12180,10414,69689,35465,34224
41650,포천시,41,경기,2019,148379,78231,70148,17892,10260,7632,15039,8290,6749,21459,11544,9915,71516,36428,35088
41650,포천시,41,경기,2020,147274,77905,69369,17841,10344,7497,14576,8108,6468,20472,11026,9446,73563,37582,35981
41650,포천시,41,경기,2021,148939,78915,70024,18190,10530,7660,14638,8220,6418,19751,10619,9132,76529,39247,37282
41650,포천시,41,경기,2022,146701,77707,68994,17151,9839,7312,14359,8131,6228,18655,10036,8619,77837,39998,37839
41650,포천시,41,경기,2023,143323,75837,67486,16074,9147,6927,13767,7796,5971,17319,9329,7990,79018,40587,38431
41650,포천시,41,경기,2024,141463,74787,66676,14944,8433,6511,13689,7801,5888,16287,8825,7462,80400,41289,39111
41450,하남시,41,경기,2011,148397,75787,72610,20072,10622,9450,24738,12880,11858,25720,13366,12354,46861,22822,24039
41450,하남시,41,경기,2012,146269,74629,71640,19223,10185,9038,23819,12378,11441,25210,13080,12130,48197,23460,24737
41450,하남시,41,경기,2013,145096,74020,71076,18518,9822,8696,23102,12030,11072,25065,13073,11992,49546,24119,25427
41450,하남시,41,경기,2014,148896,75864,73032,18565,9836,8729,23187,12040,11147,25707,13469,12238,52224,25397,26827
41450,하남시,41,경기,2015,166713,84646,82067,20172,10606,9566,27166,14001,13165,28248,14848,13400,57984,28115,29869
41450,하남시,41,경기,2016,211101,106472,104629,25352,13183,12169,36480,18456,18024,35452,18568,16884,70845,34203,36642
41450,하남시,41,경기,2017,232487,116889,115598,27575,14350,13225,39791,19960,19831,39500,20620,18880,78647,37911,40736
41450,하남시,41,경기,2018,254415,127865,126550,29925,15564,14361,43886,21899,21987,43116,22774,20342,86533,41572,44961
41450,하남시,41,경기,2019,272455,136985,135470,32250,16697,15553,46837,23583,23254,47064,24723,22341,93025,44717,48308
41450,하남시,41,경기,2020,293452,147424,146028,36407,18535,17872,50109,25406,24703,51423,26999,24424,100180,48211,51969
41450,하남시,41,경기,2021,320087,160163,159924,38289,19192,19097,53476,26941,26535,57481,29884,27597,109573,52964,56609
41450,하남시,41,경기,2022,326059,162773,163286,36980,18509,18471,52488,26201,26287,59761,30855,28906,114389,55446,58943
41450,하남시,41,경기,2023,329861,164202,165659,35977,17889,18088,51573,25533,26040,61110,31390,29720,118743,57621,61122
41450,하남시,41,경기,2024,329120,163567,165553,34586,17084,17502,50580,25047,25533,60415,30740,29675,122356,59512,62844
41590,화성시,41,경기,2011,516765,266519,250246,57979,29788,28191,111873,57970,53903,89476,49769,39707,113770,54749,59021
41590,화성시,41,경기,2012,525490,271219,254271,56169,29132,27037,111535,57352,54183,92956,51625,41331,119368,57977,61391
41590,화성시,41,경기,2013,530251,273731,256520,55655,28923,26732,107639,55189,52450,97508,53794,43714,124502,61047,63455
41590,화성시,41,경기,2014,540862,279520,261342,57444,30149,27295,104775,53798,50977,101860,55799,46061,131264,64901,66363
41590,화성시,41,경기,2015,596525,307907,288618,64741,33995,30746,115613,59365,56248,112110,60845,51265,145275,72170,73105
41590,화성시,41,경기,2016,640890,330923,309967,70895,37334,33561,122634,62967,59667,121035,65385,55650,158761,79410,79351
41590,화성시,41,경기,2017,691086,357381,333705,79448,42084,37364,129851,67112,62739,131628,70803,60825,174168,87328,86840
41590,화성시,41,경기,2018,758722,392871,365851,88989,47471,41518,143132,74171,68961,142891,76739,66152,194962,97908,97054
41590,화성시,41,경기,2019,815396,422470,392926,96872,52066,44806,149961,77696,72265,154886,83006,71880,215348,108289,107059
41590,화성시,41,경기,2020,855248,443841,411407,104538,56480,48058,151181,78651,72530,164059,87518,76541,234236,118330,115906
41590,화성시,41,경기,2021,887015,460788,426227,109069,59249,49820,151247,79282,71965,171781,91142,80639,252510,127867,124643
41590,화성시,41,경기,2022,910814,473507,437307,109750,59690,50060,150262,79249,71013,178243,94085,84158,269864,137102,132762
41590,화성시,41,경기,2023,944342,490518,453824,110981,60088,50893,155558,82233,73325,183476,96641,86835,289152,146961,142191
41590,화성시,41,경기,2024,968821,502881,465940,110867,59663,51204,160578,85161,75417,185237,97395,87842,306555,155772,150783
48310,거제시,48,경남,2011,232787,121587,111200,29530,16294,13236,46347,24964,21383,40551,21913,18638,54453,26025,28428
48310,거제시,48,경남,2012,236944,124076,112868,28618,15702,12916,47017,25405,21612,41536,22726,18810,57317,27560,29757
48310,거제시,48,경남,2013,242077,127020,115057,28386,15610,12776,47531,25839,21692,43742,24007,19735,59680,28819,30861
48310,거제시,48,경남,2014,248287,130708,117579,28977,16168,12809,48267,26402,21865,45602,25029,20573,62423,30284,32139
48310,거제시,48,경남,2015,255828,135281,120547,29713,16701,13012,49739,27372,22367,46874,25755,21119,65702,32216,33486
48310,거제시,48,경남,2016,257183,135738,121445,28596,15853,12743,48893,26892,22001,47601,26087,21514,68821,34078,34743
48310,거제시,48,경남,2017,254073,133467,120606,26965,14808,12157,46289,25151,21138,47450,25911,21539,71551,35487,36064
48310,거제시,48,경남,2018,250516,131003,119513,25861,14121,11740,43235,23077,20158,46882,25520,21362,74977,37294,37683
48310,거제시,48,경남,2019,248276,130141,118135,25190,13955,11235,40075,21378,18697,47265,25773,21492,78597,39262,39335
48310,거제시,48,경남,2020,245754,128978,116776,24350,13758,10592,36640,19352,17288,47635,25962,21673,82450,41432,41018
48310,거제시,48,경남,2021,241216,126291,114925,22796,12926,9870,32802,17068,15734,47254,25564,21690,86267,43669,42598
48310,거제시,48,경남,2022,236662,123712,112950,21131,12080,9051,29168,15100,14068,46680,24972,21708,90073,45805,44268
48310,거제시,48,경남,2023,234038,122542,111496,20126,11563,8563,26157,13545,12612,46089,24699,21390,94381,48202,46179
48310,거제시,48,경남,2024,232972,122140,110832,19360,11110,8250,24367,12798,11569,45373,24289,21084,98526,50449,48077
48880,거창군,48,경남,2011,63146,30665,32481,6454,3564,2890,6873,3520,3353,9372,4916,4456,27750,11837,15913
48880,거창군,48,경남,2012,63103,30613,32490,6225,3478,2747,6746,3423,3323,9236,4853,4383,28554,12219,16335
48880,거창군,48,경남,2013,63177,30671,32506,6193,3473,2720,6512,3350,3162,9383,4877,4506,29060,12517,16543
48880,거창군,48,경남,2014,63137,30581,32556,6099,3419,2680,6274,3179,3095,9392,4888,4504,29602,12839,16763
48880,거창군,48,경남,2015,63232,30664,32568,6242,3514,2728,6117,3112,3005,9222,4772,4450,30278,13255,17023
48880,거창군,48,경남,2016,63308,30746,32562,6179,3507,2672,5954,3017,2937,9034,4667,4367,30999,13676,17323
48880,거창군,48,경남,2017,62763,30476,32287,6100,3510,2590,5764,2928,2836,8792,4532,4260,31505,13928,17577
48880,거창군,48,경남,2018,62455,30340,32115,6036,3478,2558,5641,2873,2768,8350,4320,4030,32152,14288,17864
48880,거창군,48,경남,2019,62179,30345,31834,6129,3598,2531,5303,2698,2605,8035,4174,3861,32833,14698,18135
48880,거창군,48,경남,2020,61502,30082,31420,5951,3502,2449,5008,2578,2430,7739,3974,3765,33323,15016,18307
48880,거창군,48,경남,2021,61073,29955,31118,5667,3347,2320,4755,2485,2270,7444,3787,3657,33893,15384,18509
48880,거창군,48,경남,2022,60387,29655,30732,5391,3171,2220,4549,2399,2150,7200,3612,3588,34372,15724,18648
48880,거창군,48,경남,2023,60047,29555,30492,5098,2995,2103,4442,2358,2084,7015,3556,3459,34848,16005,18843
48880,거창군,48,경남,2024,59588,29322,30266,4716,2766,1950,4481,2388,2093,6715,3381,3334,35207,16243,18964
48820,고성군,48,경남,2011,57264,28710,28554,5786,3273,2513,7077,4060,3017,8366,4711,3655,26402,11533,14869
48820,고성군,48,경남,2012,56906,28547,28359,5399,3039,2360,6949,3984,2965,8196,4631,3565,26905,11849,15056
48820,고성군,48,경남,2013,56369,28277,28092,5151,2877,2274,6618,3795,2823,8196,4637,3559,27270,12120,15150
48820,고성군,48,경남,2014,55916,28020,27896,4938,2802,2136,6247,3547,2700,8135,4627,3508,27717,12359,15358
48820,고성군,48,경남,2015,55284,27715,27569,4764,2718,2046,5951,3369,2582,7977,4556,3421,28081,12613,15468
48820,고성군,48,경남,2016,54703,27452,27251,4661,2655,2006,5684,3204,2480,7677,4388,3289,28534,12933,15601
48820,고성군,48,경남,2017,54060,27064,26996,4527,2585,1942,5247,2957,2290,7411,4149,3262,29067,13306,15761
48820,고성군,48,경남,2018,53243,26675,26568,4353,2505,1848,4835,2674,2161,7093,3991,3102,29599,13675,15924
48820,고성군,48,경남,2019,52276,26208,26068,4159,2429,1730,4340,2378,1962,6728,3761,2967,29976,13908,16068
48820,고성군,48,경남,2020,51361,25760,25601,3906,2293,1613,3850,2125,1725,6374,3551,2823,30504,14221,16283
48820,고성군,48,경남,2021,50478,25297,25181,3688,2181,1507,3408,1885,1523,6031,3323,2708,31016,14554,16462
48820,고성군,48,경남,2022,50448,25366,25082,3577,2102,1475,3204,1761,1443,5982,3269,2713,31680,15052,16628
48820,고성군,48,경남,2023,49468,24970,24498,3268,1942,1326,2950,1628,1322,5657,3098,2559,31925,15266,16659
48820,고성군,48,경남,2024,48005,24312,23693,2913,1760,1153,2692,1506,1186,5271,2871,2400,31815,15312,16503
48250,김해시,48,경남,2011,507062,255716,251346,58581,30709,27872,89125,43488,45637,100079,51602,48477,119515,56755,62760
48250,김해시,48,경남,2012,513260,259026,254234,59167,31267,27900,87484,43012,44472,101632,51996,49636,127447,60984,66463
48250,김해시,48,경남,2013,522049,263489,258560,60649,32220,28429,86405,42774,43631,104441,52947,51494,134387,64723,69664
48250,김해시,48,경남,2014,527240,266361,260879,62829,33605,29224,83761,41587,42174,105725,53319,52406,141500,68471,73029
48250,김해시,48,경남,2015,528865,267227,261638,64166,34492,29674,80399,40137,40262,105372,52938,52434,149167,72328,76839
48250,김해시,48,경남,2016,529422,267513,261909,65608,35318,30290,77481,38922,38559,104162,52015,52147,156622,76254,80368
48250,김해시,48,경남,2017,532132,268959,263173,67291,36304,30987,74935,37908,37027,102731,51169,51562,165469,80605,84864
48250,김해시,48,경남,2018,533672,269736,263936,68370,36947,31423,72978,37034,35944,100004,49758,50246,174721,85209,89512
48250,김해시,48,경남,2019,542455,274336,268119,69424,37535,31889,72893,37298,35595,99618,49591,50027,185154,90256,94898
48250,김해시,48,경남,2020,542338,274313,268025,69111,37641,31470,69554,35869,33685,98471,48948,49523,194624,94860,99764
48250,김해시,48,경남,2021,537673,271899,265774,66584,36374,30210,66222,34264,31958,96078,47783,48295,202834,98952,103882
48250,김해시,48,경남,2022,535129,270652,264477,63280,34741,28539,64010,33357,30653,94384,46969,47415,210961,102866,108095
48250,김해시,48,경남,2023,533659,269755,263904,60080,33048,27032,63334,33134,30200,91804,45884,45920,219341,106714,112627
48250,김해시,48,경남,2024,531676,268933,262743,56775,31459,25316,63537,33426,30111,88557,44426,44131,227172,110458,116714
48840,남해군,48,경남,2011,50242,24004,26238,4838,2699,2139,4441,2365,2076,6514,3552,2962,26829,11171,15658
48840,남해군,48,경남,2012,48223,22986,25237,4231,2361,1870,4023,2133,1890,6144,3399,2745,26966,11292,15674
48840,남해군,48,경남,2013,47244,22546,24698,4025,2301,1724,3733,1991,1742,6053,3313,2740,27030,11404,15626
