연도,시도,시군구,지역코드,거래량,평균전용면적,매매가_만원,평균매매가_만원,중위매매가_만원,매매가_억원,면적범위,가격통계,매매가_전년대비증가율,소득분위,가구_소득평균,가구_순자산,가구_자산평균,가구_부채평균,DSR,소득분위_선택값,매매가_소득배율,매매가_순자산배율,순자산_매매가커버리지,NPS_가입자수,NPS_고지금액합계,NPS_1인당고지금액,NPS_가입자수_전년대비증가율,NPS_고지금액합계_전년대비증가율,NPS_1인당고지금액_전년대비증가율,GRDP,GRDP_전년대비증가율,GRDP_가격기준,전입,전출,순이동,전입_전년대비증가율,전출_전년대비증가율,순이동_전년대비증가율,미분양_호수,미분양_호수_전년대비증가율,주담대_잔액,주담대_증감률,주담대_비중,착공_호수,준공_호수,착공_아파트,준공_아파트,착공_호수_전년대비증가율,준공_호수_전년대비증가율,지가변동률,KB_매수우위지수,KB_매매거래지수,KB_전세수급지수,소비자심리지수,주택가격전망CSI,KB_선도50지수,순이동_NPS가입자대비,미분양_거래량배율,준공_거래량배율,corr_var__가구_소득평균,corr_var__가구_순자산,corr_var__NPS_가입자수,corr_var__NPS_가입자수_전년대비증가율,corr_var__NPS_1인당고지금액,corr_var__NPS_1인당고지금액_전년대비증가율,corr_var__GRDP,corr_var__GRDP_전년대비증가율,corr_var__전입,corr_var__전출,corr_var__순이동,corr_var__미분양_호수,corr_var__주담대_잔액,corr_var__주담대_증감률,corr_var__착공_호수,corr_var__준공_호수,corr_var__지가변동률,corr_var__소비자심리지수,corr_var__주택가격전망CSI,corr_var__KB_매수우위지수,corr_var__KB_매매거래지수,corr_var__KB_전세수급지수,상위10퍼센트_정확도
2022,서울,동작구,11590,141,84.74046666666666,121500.0,122997.87234042553,121500.0,12.15,82~86㎡,median,-2.8000000000000025,소득5분위,15025.6975797391,100528.0244442397,121088.2011854,20560.1767411603,136.83342574979002,소득5분위,8.086147039444786,1.20861820046402,0.8273911476892156,36286.0,10175507660.0,280425.1683845009,-4.30150064614817,-3.9837805736624654,0.33200110203495115,,,,1201527,1236867,-35340,-15.2772518715797,-18.863640836246987,-66.73663206046515,553.8333333333334,771.0353866317168,227516.38333333333,0.17127108040228267,64.48496540835136,63867.0,54660.0,44894.0,31836.0,3.8741156379604735,-22.1844169525789,0.2519166666666667,40.23610326358334,1.8295229814166667,105.25811626666666,95.49166666666667,86.33333333333333,74.68328998583333,-0.9739293391390619,3.9278959810874707,387.6595744680851,15025.6975797391,100528.0244442397,36286.0,-4.30150064614817,280425.1683845009,0.33200110203495115,,,1201527,1236867,-35340,553.8333333333334,227516.38333333333,0.17127108040228267,63867.0,54660.0,0.2519166666666667,95.49166666666667,86.33333333333333,40.23610326358334,1.8295229814166667,105.25811626666666,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2023,서울,동작구,11590,542,84.81839354243543,114000.0,115535.14944649447,114000.0,11.4,82~86㎡,median,-6.172839506172845,소득5분위,15598.0072555042,96824.6678861857,117458.2830186514,20633.6151324657,132.28366158878754,소득5분위,7.308625911798564,1.1773859129989823,0.8493391919840851,51831.0,15645394290.0,301853.99259130633,42.84021385658381,53.755417545427896,7.641548128598652,,,,1206963,1238213,-31250,0.45242429009086926,0.10882334155573048,-11.573288058856823,1106.3333333333333,99.75925368642791,229970.69166666665,0.32939259859179243,65.97604190461169,33730.0,53056.0,27426.0,38028.0,-47.18712324048413,-2.934504207830224,0.09166666666666667,31.353072227499997,8.5077256575,90.6199605275,97.19166666666666,93.33333333333333,68.61149256916667,-0.6029210318149371,2.0412054120541203,97.88929889298893,15598.0072555042,96824.6678861857,51831.0,42.84021385658381,301853.99259130633,7.641548128598652,,,1206963,1238213,-31250,1106.3333333333333,229970.69166666665,0.32939259859179243,33730.0,53056.0,0.09166666666666667,97.19166666666666,93.33333333333333,31.353072227499997,8.5077256575,90.6199605275,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2024,서울,동작구,11590,1149,84.81895752828547,120500.0,125582.78938207137,120500.0,12.05,82~86㎡,median,5.701754385964919,소득5분위,16601.7403727805,103251.534864841,123780.2346436831,20528.6997788421,123.65390204812547,소득5분위,7.258275174424883,1.1670528690710282,0.8568592104966058,,,,,,,,,,1221380,1266072,-44692,1.194485663603606,2.249935996472341,43.01440000000001,960.4166666666666,-13.189213618559803,249981.58333333334,0.7486124213056833,68.17754361080347,26418.0,39555.0,21821.0,32988.0,-21.67803142603024,-25.446697828709286,0.2545,42.59107177916667,17.392026454166665,133.71870944,99.77499999999999,105.75,73.486134025,,0.8358717725558457,34.425587467362924,16601.7403727805,103251.534864841,,,,,,,1221380,1266072,-44692,960.4166666666666,249981.58333333334,0.7486124213056833,26418.0,39555.0,0.2545,99.77499999999999,105.75,42.59107177916667,17.392026454166665,133.71870944,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2017,서울,관악구,11620,1143,84.65826491688539,46300.0,46208.904636920386,46300.0,4.63,82~86㎡,median,,소득5분위,12955.9113611205,67547.4968553551,83022.796550379,15475.2996950239,119.44585960555314,소득5분위,3.573658286899218,0.6854436086528257,1.4589092193381232,27987.0,6070675040.0,216910.531318112,-3.1357076108399995,3.0952284386660978,6.432644987972269,5553958.0,0.8545645842723104,2015년 기준년가격,1472937,1571423,-98486,-2.8150530284335895,-5.099226443797445,-29.781757773230566,104.66666666666667,-78.80526493418833,153237.45833333334,0.3850083708195118,67.33610151153572,95078.0,73883.0,55274.0,29201.0,-6.764336706676078,-20.394992026893078,0.35283333333333333,,,,106.325,104.16666666666667,38.50029009916667,-3.5189909600886127,0.0915718868474774,64.63954505686789,12955.9113611205,67547.4968553551,27987.0,-3.1357076108399995,216910.531318112,6.432644987972269,5553958.0,0.8545645842723104,1472937,1571423,-98486,104.66666666666667,153237.45833333334,0.3850083708195118,95078.0,73883.0,0.35283333333333333,106.325,104.16666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2018,서울,관악구,11620,970,84.64437958762888,52000.0,52169.79381443299,52000.0,5.2,82~86㎡,median,12.311015118790491,소득5분위,13546.653990428,74263.716571368,91414.0185944494,17150.3020230813,126.6017574169948,소득5분위,3.8385862691069654,0.7002073475548131,1.4281483956032308,30390.0,6732027800.0,221521.1516946364,8.586129274305932,10.894221081548782,2.1255862260383784,5578726.0,0.44595223802557094,2015년 기준년가격,1439707,1549937,-110230,-2.2560367483470123,-1.367295756775866,11.924537497715404,39.583333333333336,-62.181528662420384,161249.48333333334,0.4459881960217275,65.16508478483199,80273.0,76043.0,44744.0,38853.0,-15.571425566377084,2.9235412747181444,0.49574999999999997,,,,104.33333333333333,106.25,48.469404526666665,-3.627179993418888,0.040807560137457045,78.39484536082475,13546.653990428,74263.716571368,30390.0,8.586129274305932,221521.1516946364,2.1255862260383784,5578726.0,0.44595223802557094,1439707,1549937,-110230,39.583333333333336,161249.48333333334,0.4459881960217275,80273.0,76043.0,0.49574999999999997,104.33333333333333,106.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2019,서울,관악구,11620,719,84.6780230876217,64000.0,62175.86926286509,64000.0,6.4,82~86㎡,median,23.076923076923084,소득5분위,13785.8226582056,76921.0769571673,94608.1453937105,17687.0684365432,128.29896971012823,소득5분위,4.642450551320992,0.832021632193706,1.201891827455739,29979.0,6880092620.0,229497.06861469697,-1.3524185587364235,2.199408921038626,3.6005216021336217,5649476.0,1.2682106990018926,2015년 기준년가격,1426493,1476081,-49588,-0.9178256409116625,-4.765096903938682,-55.01406150775651,213.33333333333334,438.9473684210526,171462.98333333334,0.5841504939828667,64.46142954767093,78782.0,78592.0,51321.0,45860.0,-1.8574115829731008,3.3520508133556115,0.43016666666666664,,,,99.125,101.41666666666667,52.094689102500006,-1.6540911971713532,0.296708391284191,109.30737134909597,13785.8226582056,76921.0769571673,29979.0,-1.3524185587364235,229497.06861469697,3.6005216021336217,5649476.0,1.2682106990018926,1426493,1476081,-49588,213.33333333333334,171462.98333333334,0.5841504939828667,78782.0,78592.0,0.43016666666666664,99.125,101.41666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2020,서울,관악구,11620,853,84.59879132473623,71000.0,70627.06916764361,71000.0,7.1,82~86㎡,median,10.9375,소득5분위,13946.7843124463,79518.8733094601,98130.0812940564,18611.2079845963,133.44443828522827,소득5분위,5.090779236948451,0.892869793611039,1.1199841311191565,31991.0,7520674800.0,235087.20577662467,6.711364621902005,9.310662157917292,2.4358207255853914,,,,1578127,1642977,-64850,10.62984536201721,11.306696583724074,30.77760748568201,72.0,-66.25000000000001,188852.1083333333,0.9608004148317176,64.02712117307318,68651.0,80879.0,40417.0,54355.0,-12.85953644233454,2.9099653908794876,0.3918333333333333,,,,87.39999999999999,116.25,60.04829466,-2.0271326310524835,0.08440797186400938,94.81711606096131,13946.7843124463,79518.8733094601,31991.0,6.711364621902005,235087.20577662467,2.4358207255853914,,,1578127,1642977,-64850,72.0,188852.1083333333,0.9608004148317176,68651.0,80879.0,0.3918333333333333,87.39999999999999,116.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2021,서울,관악구,11620,422,84.52952180094788,89500.0,88678.15165876778,89500.0,8.95,82~86㎡,median,26.056338028169023,소득5분위,14268.8269839115,90300.814516767,109951.7311755528,19650.9166587858,137.7192160290594,소득5분위,6.27241469119457,0.9911317021773008,1.0089476482320334,30889.0,7524104760.0,243585.2491178089,-3.4447188271701457,0.045607077705311916,3.6148472279086574,,,,1418187,1524430,-106243,-10.134799037086372,-7.215377938948631,63.82883577486507,63.583333333333336,-11.689814814814813,213003.1416666667,0.9319418928083504,63.436729680954954,61485.0,70243.0,34570.0,43729.0,-10.43830388486694,-13.1505087847278,0.43216666666666664,90.7119970475,10.125568283,159.464968216625,103.43333333333334,124.16666666666667,70.16310603416666,-3.4395092103985236,0.15067140600315956,166.45260663507108,14268.8269839115,90300.814516767,30889.0,-3.4447188271701457,243585.2491178089,3.6148472279086574,,,1418187,1524430,-106243,63.583333333333336,213003.1416666667,0.9319418928083504,61485.0,70243.0,0.43216666666666664,103.43333333333334,124.16666666666667,90.7119970475,10.125568283,159.464968216625,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2022,서울,관악구,11620,99,84.54173434343434,90000.0,90844.9494949495,90000.0,9.0,82~86㎡,median,0.5586592178770999,소득5분위,15025.6975797391,100528.0244442397,121088.2011854,20560.1767411603,136.83342574979002,소득5분위,5.989738547736878,0.8952727410844593,1.116978049380441,30672.0,7619117820.0,248406.29303599373,-0.7025154585774906,1.2627822582310877,1.979201916226514,,,,1201527,1236867,-35340,-15.2772518715797,-18.863640836246987,-66.73663206046515,553.8333333333334,771.0353866317168,227516.38333333333,0.17127108040228267,64.48496540835136,63867.0,54660.0,44894.0,31836.0,3.8741156379604735,-22.1844169525789,0.2519166666666667,40.23610326358334,1.8295229814166667,105.25811626666666,95.49166666666667,86.33333333333333,74.68328998583333,-1.152190923317684,5.594276094276094,552.1212121212121,15025.6975797391,100528.0244442397,30672.0,-0.7025154585774906,248406.29303599373,1.979201916226514,,,1201527,1236867,-35340,553.8333333333334,227516.38333333333,0.17127108040228267,63867.0,54660.0,0.2519166666666667,95.49166666666667,86.33333333333333,40.23610326358334,1.8295229814166667,105.25811626666666,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2023,서울,관악구,11620,377,84.70225092838196,80000.0,77021.61007957559,80000.0,8.0,82~86㎡,median,-11.111111111111116,소득5분위,15598.0072555042,96824.6678861857,117458.2830186514,20633.6151324657,132.28366158878754,소득5분위,5.128860288981448,0.8262357284203384,1.2103083485773214,51008.5,13900317360.0,272509.82404893305,66.30314293166406,82.439984370789,9.703269075170628,,,,1206963,1238213,-31250,0.45242429009086926,0.10882334155573048,-11.573288058856823,1106.3333333333333,99.75925368642791,229970.69166666665,0.32939259859179243,65.97604190461169,33730.0,53056.0,27426.0,38028.0,-47.18712324048413,-2.934504207830224,0.09166666666666667,31.353072227499997,8.5077256575,90.6199605275,97.19166666666666,93.33333333333333,68.61149256916667,-0.61264299087407,2.934571175950486,140.73209549071618,15598.0072555042,96824.6678861857,51008.5,66.30314293166406,272509.82404893305,9.703269075170628,,,1206963,1238213,-31250,1106.3333333333333,229970.69166666665,0.32939259859179243,33730.0,53056.0,0.09166666666666667,97.19166666666666,93.33333333333333,31.353072227499997,8.5077256575,90.6199605275,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2024,서울,관악구,11620,530,84.72404056603773,84000.0,83738.07547169812,84000.0,8.4,82~86㎡,median,5.000000000000004,소득5분위,16601.7403727805,103251.534864841,123780.2346436831,20528.6997788421,123.65390204812547,소득5분위,5.059710495034773,0.8135472282320861,1.2291849388671547,,,,,,,,,,1221380,1266072,-44692,1.194485663603606,2.249935996472341,43.01440000000001,960.4166666666666,-13.189213618559803,249981.58333333334,0.7486124213056833,68.17754361080347,26418.0,39555.0,21821.0,32988.0,-21.67803142603024,-25.446697828709286,0.2545,42.59107177916667,17.392026454166665,133.71870944,99.77499999999999,105.75,73.486134025,,1.8121069182389937,74.63207547169812,16601.7403727805,103251.534864841,,,,,,,1221380,1266072,-44692,960.4166666666666,249981.58333333334,0.7486124213056833,26418.0,39555.0,0.2545,99.77499999999999,105.75,42.59107177916667,17.392026454166665,133.71870944,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2017,서울,서초구,11650,1526,84.75746474442988,100900.0,111824.42070773263,100900.0,10.09,82~86㎡,median,,소득5분위,12955.9113611205,67547.4968553551,83022.796550379,15475.2996950239,119.44585960555314,소득5분위,7.787950780737173,1.493763717344927,0.6694499192800307,358536.0,102229820120.0,285131.25633130287,-1.3623558411832049,2.075711620607912,3.4855530980195226,32412600.0,2.109775995233698,2015년 기준년가격,1472937,1571423,-98486,-2.8150530284335895,-5.099226443797445,-29.781757773230566,104.66666666666667,-78.80526493418833,153237.45833333334,0.3850083708195118,67.33610151153572,95078.0,73883.0,55274.0,29201.0,-6.764336706676078,-20.394992026893078,0.35283333333333333,,,,106.325,104.16666666666667,38.50029009916667,-0.27468929200972847,0.06858890345128878,48.416120576671034,12955.9113611205,67547.4968553551,358536.0,-1.3623558411832049,285131.25633130287,3.4855530980195226,32412600.0,2.109775995233698,1472937,1571423,-98486,104.66666666666667,153237.45833333334,0.3850083708195118,95078.0,73883.0,0.35283333333333333,106.325,104.16666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2018,서울,서초구,11650,724,84.75772859116023,133000.0,140601.1049723757,133000.0,13.3,82~86㎡,median,31.813676907829525,소득5분위,13546.653990428,74263.716571368,91414.0185944494,17150.3020230813,126.6017574169948,소득5분위,9.8179225729082,1.7909149466305794,0.5583738088072782,367721.0,108517971040.0,295109.52880036767,2.561806903630326,6.150994800361387,3.4995365283526647,33432374.0,3.146227084528852,2015년 기준년가격,1439707,1549937,-110230,-2.2560367483470123,-1.367295756775866,11.924537497715404,39.583333333333336,-62.181528662420384,161249.48333333334,0.4459881960217275,65.16508478483199,80273.0,76043.0,44744.0,38853.0,-15.571425566377084,2.9235412747181444,0.49574999999999997,,,,104.33333333333333,106.25,48.469404526666665,-0.29976531120061134,0.0546731123388582,105.0317679558011,13546.653990428,74263.716571368,367721.0,2.561806903630326,295109.52880036767,3.4995365283526647,33432374.0,3.146227084528852,1439707,1549937,-110230,39.583333333333336,161249.48333333334,0.4459881960217275,80273.0,76043.0,0.49574999999999997,104.33333333333333,106.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2019,서울,서초구,11650,918,84.75697897603484,159250.0,166840.8496732026,159250.0,15.925,82~86㎡,median,19.736842105263165,소득5분위,13785.8226582056,76921.0769571673,94608.1453937105,17687.0684365432,128.29896971012823,소득5분위,11.551722660904186,2.070303826981995,0.4830208914107837,371311.0,114457623340.0,308252.71360126685,0.9762836498323546,5.473427343947135,4.453663307425804,33420206.0,-0.03639585989316796,2015년 기준년가격,1426493,1476081,-49588,-0.9178256409116625,-4.765096903938682,-55.01406150775651,213.33333333333334,438.9473684210526,171462.98333333334,0.5841504939828667,64.46142954767093,78782.0,78592.0,51321.0,45860.0,-1.8574115829731008,3.3520508133556115,0.43016666666666664,,,,99.125,101.41666666666667,52.094689102500006,-0.13354842705979625,0.23238925199709515,85.61220043572985,13785.8226582056,76921.0769571673,371311.0,0.9762836498323546,308252.71360126685,4.453663307425804,33420206.0,-0.03639585989316796,1426493,1476081,-49588,213.33333333333334,171462.98333333334,0.5841504939828667,78782.0,78592.0,0.43016666666666664,99.125,101.41666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2020,서울,서초구,11650,825,84.77082933333334,185000.0,191089.75515151516,185000.0,18.5,82~86㎡,median,16.16954474097332,소득5분위,13946.7843124463,79518.8733094601,98130.0812940564,18611.2079845963,133.44443828522827,소득5분위,13.264706462471317,2.3264917157470735,0.42983174761870324,364876.0,117070310340.0,320849.57722623576,-1.7330485765301828,2.2826675268618146,4.08653778836261,,,,1578127,1642977,-64850,10.62984536201721,11.306696583724074,30.77760748568201,72.0,-66.25000000000001,188852.1083333333,0.9608004148317176,64.02712117307318,68651.0,80879.0,40417.0,54355.0,-12.85953644233454,2.9099653908794876,0.3918333333333333,,,,87.39999999999999,116.25,60.04829466,-0.17773161293151646,0.08727272727272728,98.03515151515151,13946.7843124463,79518.8733094601,364876.0,-1.7330485765301828,320849.57722623576,4.08653778836261,,,1578127,1642977,-64850,72.0,188852.1083333333,0.9608004148317176,68651.0,80879.0,0.3918333333333333,87.39999999999999,116.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2021,서울,서초구,11650,513,84.75163021442495,220000.0,228119.59259259258,220000.0,22.0,82~86㎡,median,18.918918918918926,소득5분위,14268.8269839115,90300.814516767,109951.7311755528,19650.9166587858,137.7192160290594,소득5분위,15.418226056567658,2.436301390826885,0.4104582478034864,368097.0,122310649040.0,332278.3099020095,0.8827656518926918,4.476232005177749,3.562022046148794,,,,1418187,1524430,-106243,-10.134799037086372,-7.215377938948631,63.82883577486507,63.583333333333336,-11.689814814814813,213003.1416666667,0.9319418928083504,63.436729680954954,61485.0,70243.0,34570.0,43729.0,-10.43830388486694,-13.1505087847278,0.43216666666666664,90.7119970475,10.125568283,159.464968216625,103.43333333333334,124.16666666666667,70.16310603416666,-0.2886277258440031,0.12394411955815465,136.92592592592592,14268.8269839115,90300.814516767,368097.0,0.8827656518926918,332278.3099020095,3.562022046148794,,,1418187,1524430,-106243,63.583333333333336,213003.1416666667,0.9319418928083504,61485.0,70243.0,0.43216666666666664,103.43333333333334,124.16666666666667,90.7119970475,10.125568283,159.464968216625,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2022,서울,서초구,11650,136,84.73996691176471,262500.0,263493.1617647059,262500.0,26.25,82~86㎡,median,19.318181818181813,소득5분위,15025.6975797391,100528.0244442397,121088.2011854,20560.1767411603,136.83342574979002,소득5분위,17.47007076423256,2.6112121614963395,0.38296390264472263,373217.0,123941128680.0,332088.6473017038,1.3909377147871327,1.3330643347880367,-0.057079440533336356,,,,1201527,1236867,-35340,-15.2772518715797,-18.863640836246987,-66.73663206046515,553.8333333333334,771.0353866317168,227516.38333333333,0.17127108040228267,64.48496540835136,63867.0,54660.0,44894.0,31836.0,3.8741156379604735,-22.1844169525789,0.2519166666666667,40.23610326358334,1.8295229814166667,105.25811626666666,95.49166666666667,86.33333333333333,74.68328998583333,-0.09469022043476047,4.072303921568627,401.9117647058824,15025.6975797391,100528.0244442397,373217.0,1.3909377147871327,332088.6473017038,-0.057079440533336356,,,1201527,1236867,-35340,553.8333333333334,227516.38333333333,0.17127108040228267,63867.0,54660.0,0.2519166666666667,95.49166666666667,86.33333333333333,40.23610326358334,1.8295229814166667,105.25811626666666,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2023,서울,서초구,11650,479,84.74973235908142,220000.0,227760.43841336117,220000.0,22.0,82~86㎡,median,-16.19047619047619,소득5분위,15598.0072555042,96824.6678861857,117458.2830186514,20633.6151324657,132.28366158878754,소득5분위,14.104365794698982,2.272148253155931,0.4401121267553896,561599.5,203884661590.0,363042.81180805893,50.47532668661931,64.50121421469694,9.321054711705678,,,,1206963,1238213,-31250,0.45242429009086926,0.10882334155573048,-11.573288058856823,1106.3333333333333,99.75925368642791,229970.69166666665,0.32939259859179243,65.97604190461169,33730.0,53056.0,27426.0,38028.0,-47.18712324048413,-2.934504207830224,0.09166666666666667,31.353072227499997,8.5077256575,90.6199605275,97.19166666666666,93.33333333333333,68.61149256916667,-0.055644636435751814,2.3096729297146834,110.76409185803757,15598.0072555042,96824.6678861857,561599.5,50.47532668661931,363042.81180805893,9.321054711705678,,,1206963,1238213,-31250,1106.3333333333333,229970.69166666665,0.32939259859179243,33730.0,53056.0,0.09166666666666667,97.19166666666666,93.33333333333333,31.353072227499997,8.5077256575,90.6199605275,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2024,서울,서초구,11650,1073,84.76962721342032,250000.0,261831.50046598323,250000.0,25.0,82~86㎡,median,13.636363636363647,소득5분위,16601.7403727805,103251.534864841,123780.2346436831,20528.6997788421,123.65390204812547,소득5분위,15.058662187603492,2.4212715125954944,0.413006139459364,,,,,,,,,,1221380,1266072,-44692,1.194485663603606,2.249935996472341,43.01440000000001,960.4166666666666,-13.189213618559803,249981.58333333334,0.7486124213056833,68.17754361080347,26418.0,39555.0,21821.0,32988.0,-21.67803142603024,-25.446697828709286,0.2545,42.59107177916667,17.392026454166665,133.71870944,99.77499999999999,105.75,73.486134025,,0.8950761105933519,36.863932898415655,16601.7403727805,103251.534864841,,,,,,,1221380,1266072,-44692,960.4166666666666,249981.58333333334,0.7486124213056833,26418.0,39555.0,0.2545,99.77499999999999,105.75,42.59107177916667,17.392026454166665,133.71870944,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2017,서울,강남구,11680,1658,84.57320494571773,117725.0,118158.98914354644,117725.0,11.7725,82~86㎡,median,,소득5분위,12955.9113611205,67547.4968553551,83022.796550379,15475.2996950239,119.44585960555314,소득5분위,9.08658578456178,1.742847706882374,0.57377359826167,613451.0,155880197900.0,254103.7473245622,1.8343263042392088,6.233974731231928,4.32039822588739,62951638.0,0.5611324930411277,2015년 기준년가격,1472937,1571423,-98486,-2.8150530284335895,-5.099226443797445,-29.781757773230566,104.66666666666667,-78.80526493418833,153237.45833333334,0.3850083708195118,67.33610151153572,95078.0,73883.0,55274.0,29201.0,-6.764336706676078,-20.394992026893078,0.35283333333333333,,,,106.325,104.16666666666667,38.50029009916667,-0.16054419994424982,0.06312826698833937,44.561519903498194,12955.9113611205,67547.4968553551,613451.0,1.8343263042392088,254103.7473245622,4.32039822588739,62951638.0,0.5611324930411277,1472937,1571423,-98486,104.66666666666667,153237.45833333334,0.3850083708195118,95078.0,73883.0,0.35283333333333333,106.325,104.16666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2018,서울,강남구,11680,770,84.57679558441558,140000.0,145021.55844155845,140000.0,14.0,82~86㎡,median,18.921214695264375,소득5분위,13546.653990428,74263.716571368,91414.0185944494,17150.3020230813,126.6017574169948,소득5분위,10.334655339903367,1.885173628032189,0.5304551183669143,637574.0,168630112060.0,264487.1215890234,3.9323434145514424,8.179303293019501,4.08627356888156,65689895.0,4.349778793682857,2015년 기준년가격,1439707,1549937,-110230,-2.2560367483470123,-1.367295756775866,11.924537497715404,39.583333333333336,-62.181528662420384,161249.48333333334,0.4459881960217275,65.16508478483199,80273.0,76043.0,44744.0,38853.0,-15.571425566377084,2.9235412747181444,0.49574999999999997,,,,104.33333333333333,106.25,48.469404526666665,-0.17288973515231174,0.05140692640692641,98.75714285714285,13546.653990428,74263.716571368,637574.0,3.9323434145514424,264487.1215890234,4.08627356888156,65689895.0,4.349778793682857,1439707,1549937,-110230,39.583333333333336,161249.48333333334,0.4459881960217275,80273.0,76043.0,0.49574999999999997,104.33333333333333,106.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2019,서울,강남구,11680,1143,84.59455371828523,170000.0,171767.35170603674,170000.0,17.0,82~86㎡,median,21.42857142857142,소득5분위,13785.8226582056,76921.0769571673,94608.1453937105,17687.0684365432,128.29896971012823,소득5분위,12.331509276946383,2.2100574605145313,0.4524769232774547,651024.0,181506252940.0,278801.17006439087,2.1095590472635317,7.6357304888812205,5.4120020624707665,67789806.0,3.1967032372330673,2015년 기준년가격,1426493,1476081,-49588,-0.9178256409116625,-4.765096903938682,-55.01406150775651,213.33333333333334,438.9473684210526,171462.98333333334,0.5841504939828667,64.46142954767093,78782.0,78592.0,51321.0,45860.0,-1.8574115829731008,3.3520508133556115,0.43016666666666664,,,,99.125,101.41666666666667,52.094689102500006,-0.07616923492835902,0.18664333624963547,68.7594050743657,13785.8226582056,76921.0769571673,651024.0,2.1095590472635317,278801.17006439087,5.4120020624707665,67789806.0,3.1967032372330673,1426493,1476081,-49588,213.33333333333334,171462.98333333334,0.5841504939828667,78782.0,78592.0,0.43016666666666664,99.125,101.41666666666667,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
2020,서울,강남구,11680,821,84.54246272838003,185000.0,186199.62850182704,185000.0,18.5,82~86㎡,median,8.823529411764696,소득5분위,13946.7843124463,79518.8733094601,98130.0812940564,18611.2079845963,133.44443828522827,소득5분위,13.264706462471317,2.3264917157470735,0.42983174761870324,624511.0,183615904140.0,294015.4843389468,-4.072507311558404,1.1623022159447993,5.457048215056659,,,,1578127,1642977,-64850,10.62984536201721,11.306696583724074,30.77760748568201,72.0,-66.25000000000001,188852.1083333333,0.9608004148317176,64.02712117307318,68651.0,80879.0,40417.0,54355.0,-12.85953644233454,2.9099653908794876,0.3918333333333333,,,,87.39999999999999,116.25,60.04829466,-0.10384124539039344,0.0876979293544458,98.51278928136419,13946.7843124463,79518.8733094601,624511.0,-4.072507311558404,294015.4843389468,5.457048215056659,,,1578127,1642977,-64850,72.0,188852.1083333333,0.9608004148317176,68651.0,80879.0,0.3918333333333333,87.39999999999999,116.25,,,,현재 KOSIS 확보분은 소득5분위(상위20%) proxy; 소득10분위/순자산10분위 추가 확보 필요
