"행정구역","2016년_계_총인구수","2016년_계_연령구간인구수","2016년_계_0~4세","2016년_남_총인구수","2016년_남_연령구간인구수","2016년_남_0~4세","2016년_여_총인구수","2016년_여_연령구간인구수","2016년_여_0~4세","2017년_계_총인구수","2017년_계_연령구간인구수","2017년_계_0~4세","2017년_남_총인구수","2017년_남_연령구간인구수","2017년_남_0~4세","2017년_여_총인구수","2017년_여_연령구간인구수","2017년_여_0~4세","2018년_계_총인구수","2018년_계_연령구간인구수","2018년_계_0~4세","2018년_남_총인구수","2018년_남_연령구간인구수","2018년_남_0~4세","2018년_여_총인구수","2018년_여_연령구간인구수","2018년_여_0~4세"
"경기도 파주시 장단출장소(4148038700)","626","17","17","313","7","7","313","10","10","623","19","19","316","10","10","307","9","9","602","11","11","311","7","7","291","4","4"
"경기도 파주시 진동면(4148040000)","172","2","2","91","0","0","81","2","2","172","2","2","92","1","1","80","1","1","165","0","0","88","0","0","77","0","0"
"경기도 파주시 금촌1동(4148051000)","23,443","898","898","12,257","452","452","11,186","446","446","23,284","766","766","12,241","389","389","11,043","377","377","22,580","640","640","11,833","330","330","10,747","310","310"
"경기도 파주시 금촌2동(4148052000)","35,930","2,329","2,329","17,709","1,189","1,189","18,221","1,140","1,140","35,502","2,144","2,144","17,480","1,103","1,103","18,022","1,041","1,041","34,342","1,829","1,829","16,915","944","944","17,427","885","885"
"경기도 파주시 금촌3동(4148053000)","29,031","1,666","1,666","14,854","845","845","14,177","821","821","28,698","1,536","1,536","14,677","781","781","14,021","755","755","27,982","1,300","1,300","14,355","647","647","13,627","653","653"
"경기도 파주시 교하동(4148054000)","42,703","2,387","2,387","21,591","1,212","1,212","21,112","1,175","1,175","42,639","2,128","2,128","21,579","1,056","1,056","21,060","1,072","1,072","41,456","1,874","1,874","20,983","937","937","20,473","937","937"
"경기도 파주시 운정1동(4148055000)","44,510","3,056","3,056","21,844","1,556","1,556","22,666","1,500","1,500","45,176","2,816","2,816","22,139","1,419","1,419","23,037","1,397","1,397","44,600","2,426","2,426","21,899","1,229","1,229","22,701","1,197","1,197"
"경기도 파주시 운정2동(4148056000)","38,033","2,540","2,540","18,544","1,312","1,312","19,489","1,228","1,228","41,506","2,605","2,605","20,221","1,330","1,330","21,285","1,275","1,275","57,496","4,115","4,115","28,139","2,058","2,058","29,357","2,057","2,057"
"경기도 파주시 운정3동(4148057000)","58,157","3,783","3,783","28,390","1,910","1,910","29,767","1,873","1,873","63,024","3,838","3,838","30,819","1,942","1,942","32,205","1,896","1,896","69,098","4,119","4,119","33,877","2,178","2,178","35,221","1,941","1,941"
"경기도 이천시 (4150000000)","210,359","10,691","10,691","107,044","5,445","5,445","103,315","5,246","5,246","213,142","10,252","10,252","108,815","5,290","5,290","104,327","4,962","4,962","214,206","9,631","9,631","109,878","5,014","5,014","104,328","4,617","4,617"
"경기도 이천시 장호원읍(4150025000)","15,843","599","599","7,999","299","299","7,844","300","300","15,562","540","540","7,864","292","292","7,698","248","248","15,270","501","501","7,728","269","269","7,542","232","232"
"경기도 이천시 부발읍(4150025300)","38,052","2,593","2,593","19,371","1,300","1,300","18,681","1,293","1,293","37,348","2,214","2,214","19,080","1,112","1,112","18,268","1,102","1,102","36,930","1,943","1,943","19,079","994","994","17,851","949","949"
"경기도 이천시 신둔면(4150031000)","11,410","418","418","5,997","224","224","5,413","194","194","12,299","476","476","6,482","252","252","5,817","224","224","12,953","501","501","6,808","256","256","6,145","245","245"
"경기도 이천시 백사면(4150032000)","10,473","426","426","5,361","219","219","5,112","207","207","10,683","399","399","5,468","214","214","5,215","185","185","10,973","395","395","5,595","209","209","5,378","186","186"
"경기도 이천시 호법면(4150033000)","5,928","266","266","3,081","137","137","2,847","129","129","5,891","234","234","3,108","130","130","2,783","104","104","5,877","220","220","3,076","115","115","2,801","105","105"
"경기도 이천시 마장면(4150034000)","10,384","516","516","5,579","267","267","4,805","249","249","10,559","538","538","5,695","280","280","4,864","258","258","10,648","528","528","5,785","271","271","4,863","257","257"
"경기도 이천시 대월면(4150035000)","13,888","835","835","6,879","437","437","7,009","398","398","13,779","736","736","6,907","401","401","6,872","335","335","14,759","780","780","7,450","414","414","7,309","366","366"
"경기도 이천시 모가면(4150036000)","4,644","99","99","2,463","54","54","2,181","45","45","4,646","86","86","2,473","51","51","2,173","35","35","4,575","69","69","2,440","38","38","2,135","31","31"
"경기도 이천시 설성면(4150037000)","5,245","136","136","2,719","59","59","2,526","77","77","5,101","118","118","2,676","59","59","2,425","59","59","4,962","86","86","2,607","43","43","2,355","43","43"
"경기도 이천시 율면(4150038000)","2,932","41","41","1,470","23","23","1,462","18","18","2,862","41","41","1,437","21","21","1,425","20","20","2,795","39","39","1,416","24","24","1,379","15","15"
"경기도 이천시 창전동(4150051000)","18,790","645","645","9,242","324","324","9,548","321","321","18,347","598","598","9,053","297","297","9,294","301","301","17,978","526","526","8,894","271","271","9,084","255","255"
"경기도 이천시 증포동(4150051500)","47,649","3,002","3,002","23,697","1,497","1,497","23,952","1,505","1,505","51,157","3,288","3,288","25,464","1,662","1,662","25,693","1,626","1,626","51,367","3,105","3,105","25,604","1,618","1,618","25,763","1,487","1,487"
"경기도 이천시 중리동(4150052000)","14,546","681","681","7,869","368","368","6,677","313","313","14,333","589","589","7,811","315","315","6,522","274","274","14,604","567","567","8,068","302","302","6,536","265","265"
"경기도 이천시 관고동(4150053000)","10,575","434","434","5,317","237","237","5,258","197","197","10,575","395","395","5,297","204","204","5,278","191","191","10,515","371","371","5,328","190","190","5,187","181","181"
"경기도 안성시 (4155000000)","182,896","8,227","8,227","93,389","4,209","4,209","89,507","4,018","4,018","182,786","7,454","7,454","93,574","3,844","3,844","89,212","3,610","3,610","183,579","6,941","6,941","94,095","3,528","3,528","89,484","3,413","3,413"
"경기도 안성시 공도읍(4155025000)","56,884","3,727","3,727","28,438","1,891","1,891","28,446","1,836","1,836","57,203","3,310","3,310","28,646","1,686","1,686","28,557","1,624","1,624","57,321","2,940","2,940","28,699","1,472","1,472","28,622","1,468","1,468"
"경기도 안성시 보개면(4155031000)","6,001","116","116","3,166","55","55","2,835","61","61","5,992","111","111","3,180","56","56","2,812","55","55","5,759","109","109","3,051","60","60","2,708","49","49"
"경기도 안성시 금광면(4155032000)","8,406","349","349","4,127","180","180","4,279","169","169","8,329","330","330","4,119","184","184","4,210","146","146","7,952","252","252","3,943","127","127","4,009","125","125"
"경기도 안성시 서운면(4155033000)","3,848","67","67","2,047","38","38","1,801","29","29","3,769","56","56","2,004","33","33","1,765","23","23","3,621","42","42","1,919","23","23","1,702","19","19"
"경기도 안성시 미양면(4155034000)","6,936","286","286","3,642","132","132","3,294","154","154","6,462","198","198","3,447","91","91","3,015","107","107","6,018","129","129","3,246","67","67","2,772","62","62"
"경기도 안성시 대덕면(4155035000)","16,561","1,006","1,006","9,185","530","530","7,376","476","476","16,683","1,007","1,007","9,273","521","521","7,410","486","486","16,113","922","922","8,989","476","476","7,124","446","446"
"경기도 안성시 양성면(4155036000)","5,558","89","89","2,878","41","41","2,680","48","48","5,494","67","67","2,859","33","33","2,635","34","34","5,305","58","58","2,780","28","28","2,525","30","30"
"경기도 안성시 원곡면(4155038000)","5,098","197","197","2,699","103","103","2,399","94","94","5,069","173","173","2,709","88","88","2,360","85","85","5,867","211","211","3,158","104","104","2,709","107","107"
"경기도 안성시 일죽면(4155039000)","8,047","195","195","4,139","104","104","3,908","91","91","7,985","176","176","4,122","93","93","3,863","83","83","7,769","140","140","4,031","74","74","3,738","66","66"
"경기도 안성시 죽산면(4155040000)","7,372","171","171","3,838","86","86","3,534","85","85","7,319","147","147","3,837","73","73","3,482","74","74","7,146","124","124","3,749","59","59","3,397","65","65"
"경기도 안성시 삼죽면(4155041000)","3,659","45","45","1,931","27","27","1,728","18","18","3,685","50","50","1,935","28","28","1,750","22","22","3,615","41","41","1,889","26","26","1,726","15","15"
"경기도 안성시 고삼면(4155042000)","2,061","35","35","1,078","18","18","983","17","17","2,059","34","34","1,085","16","16","974","18","18","1,994","32","32","1,054","18","18","940","14","14"
"경기도 안성시 안성1동(4155051000)","12,395","313","313","6,202","172","172","6,193","141","141","12,469","308","308","6,246","159","159","6,223","149","149","13,113","373","373","6,566","173","173","6,547","200","200"
"경기도 안성시 안성2동(4155052000)","18,682","862","862","9,345","451","451","9,337","411","411","19,137","785","785","9,608","422","422","9,529","363","363","22,137","962","962","11,122","509","509","11,015","453","453"
"경기도 안성시 안성3동(4155053000)","21,388","769","769","10,674","381","381","10,714","388","388","21,131","702","702","10,504","361","361","10,627","341","341","19,849","606","606","9,899","312","312","9,950","294","294"
"경기도 김포시 (4157000000)","363,443","21,572","21,572","182,597","10,965","10,965","180,846","10,607","10,607","392,092","22,846","22,846","196,801","11,725","11,725","195,291","11,121","11,121","423,170","24,428","24,428","212,410","12,471","12,471","210,760","11,957","11,957"
"경기도 김포시 통진읍(4157025000)","27,611","1,111","1,111","14,490","554","554","13,121","557","557","27,428","962","962","14,452","481","481","12,976","481","481","26,982","881","881","14,249","434","434","12,733","447","447"
"경기도 김포시 고촌읍(4157025300)","26,193","1,327","1,327","13,193","716","716","13,000","611","611","27,083","1,281","1,281","13,678","688","688","13,405","593","593","27,185","1,211","1,211","13,651","631","631","13,534","580","580"
"경기도 김포시 양촌읍(4157025600)","26,489","1,239","1,239","13,893","604","604","12,596","635","635","26,680","1,115","1,115","14,077","531","531","12,603","584","584","26,360","987","987","14,047","491","491","12,313","496","496"
"경기도 김포시 대곶면(4157034000)","10,106","160","160","5,784","93","93","4,322","67","67","10,150","163","163","5,808","87","87","4,342","76","76","9,921","165","165","5,708","77","77","4,213","88","88"
"경기도 김포시 월곶면(4157035000)","5,710","83","83","3,150","47","47","2,560","36","36","5,711","81","81","3,162","43","43","2,549","38","38","5,591","71","71","3,085","37","37","2,506","34","34"
"경기도 김포시 하성면(4157036000)","8,764","156","156","4,727","83","83","4,037","73","73","8,649","139","139","4,708","74","74","3,941","65","65","8,345","120","120","4,536","60","60","3,809","60","60"
"경기도 김포시 김포1동(4157051000)","52,312","2,073","2,073","25,847","1,026","1,026","26,465","1,047","1,047","","","","","","","","","","","","","","","","","",""
"경기도 김포시 김포본동(4157051500)","","","","","","","","","","51,747","1,795","1,795","25,555","878","878","26,192","917","917","50,399","1,592","1,592","24,924","772","772","25,475","820","820"
"경기도 김포시 김포2동(4157052000)","37,989","2,923","2,923","18,531","1,460","1,460","19,458","1,463","1,463","","","","","","","","","","","","","","","","","",""
"경기도 김포시 장기본동(4157052500)","","","","","","","","","","37,003","2,612","2,612","18,084","1,331","1,331","18,919","1,281","1,281","37,458","2,446","2,446","18,299","1,251","1,251","19,159","1,195","1,195"
"경기도 김포시 사우동(4157054000)","21,613","779","779","10,864","408","408","10,749","371","371","21,517","707","707","10,813","374","374","10,704","333","333","24,416","902","902","12,291","462","462","12,125","440","440"
"경기도 김포시 풍무동(4157055000)","51,574","3,152","3,152","25,450","1,610","1,610","26,124","1,542","1,542","52,026","2,915","2,915","25,546","1,498","1,498","26,480","1,417","1,417","56,344","3,200","3,200","27,709","1,654","1,654","28,635","1,546","1,546"
"경기도 김포시 장기동(4157056000)","37,038","2,467","2,467","18,136","1,269","1,269","18,902","1,198","1,198","41,154","3,236","3,236","20,137","1,694","1,694","21,017","1,542","1,542","41,337","3,048","3,048","20,260","1,570","1,570","21,077","1,478","1,478"
"경기도 김포시 구래동(4157057000)","33,740","3,645","3,645","16,530","1,862","1,862","17,210","1,783","1,783","45,192","4,606","4,606","22,194","2,362","2,362","22,998","2,244","2,244","62,935","6,021","6,021","31,076","3,064","3,064","31,859","2,957","2,957"
"경기도 김포시 운양동(4157058000)","24,304","2,457","2,457","12,002","1,233","1,233","12,302","1,224","1,224","37,752","3,234","3,234","18,587","1,684","1,684","19,165","1,550","1,550","45,897","3,784","3,784","22,575","1,968","1,968","23,322","1,816","1,816"
"경기도 화성시 (4159000000)","640,890","43,409","43,409","330,923","22,202","22,202","309,967","21,207","21,207","691,086","44,449","44,449","357,381","22,739","22,739","333,705","21,710","21,710","758,722","47,403","47,403","392,871","24,152","24,152","365,851","23,251","23,251"
"경기도 화성시 봉담읍(4159025300)","70,163","4,185","4,185","35,442","2,072","2,072","34,721","2,113","2,113","74,009","4,134","4,134","37,410","2,088","2,088","36,599","2,046","2,046","75,066","3,658","3,658","37,990","1,854","1,854","37,076","1,804","1,804"
