"행정구역","2013년_계_총인구수","2013년_계_연령구간인구수","2013년_계_0~4세","2013년_남_총인구수","2013년_남_연령구간인구수","2013년_남_0~4세","2013년_여_총인구수","2013년_여_연령구간인구수","2013년_여_0~4세","2014년_계_총인구수","2014년_계_연령구간인구수","2014년_계_0~4세","2014년_남_총인구수","2014년_남_연령구간인구수","2014년_남_0~4세","2014년_여_총인구수","2014년_여_연령구간인구수","2014년_여_0~4세","2015년_계_총인구수","2015년_계_연령구간인구수","2015년_계_0~4세","2015년_남_총인구수","2015년_남_연령구간인구수","2015년_남_0~4세","2015년_여_총인구수","2015년_여_연령구간인구수","2015년_여_0~4세"
"전라북도 부안군 줄포면(4580041000)","3,196","62","62","1,576","30","30","1,620","32","32","3,116","59","59","1,533","24","24","1,583","35","35","3,021","50","50","1,478","25","25","1,543","25","25"
"전라북도 부안군 위도면(4580042000)","1,326","15","15","691","6","6","635","9","9","1,274","16","16","675","5","5","599","11","11","1,274","15","15","674","5","5","600","10","10"
"전라남도  (4600000000)","1,907,172","79,649","79,649","952,597","40,648","40,648","954,575","39,001","39,001","1,905,780","78,849","78,849","951,975","40,200","40,200","953,805","38,649","38,649","1,908,996","78,080","78,080","953,881","39,648","39,648","955,115","38,432","38,432"
"전라남도 목포시 (4611000000)","240,936","11,994","11,994","120,160","6,108","6,108","120,776","5,886","5,886","239,109","11,576","11,576","119,322","5,883","5,883","119,787","5,693","5,693","238,382","11,250","11,250","118,975","5,726","5,726","119,407","5,524","5,524"
"전라남도 목포시 용당1동(4611051000)","13,091","357","357","6,593","173","173","6,498","184","184","12,492","315","315","6,279","168","168","6,213","147","147","12,135","295","295","6,117","153","153","6,018","142","142"
"전라남도 목포시 용당2동(4611052000)","6,694","170","170","3,350","90","90","3,344","80","80","6,487","169","169","3,267","96","96","3,220","73","73","6,245","154","154","3,166","83","83","3,079","71","71"
"전라남도 목포시 연동(4611053500)","6,228","187","187","3,109","88","88","3,119","99","99","5,938","171","171","2,974","80","80","2,964","91","91","5,746","161","161","2,905","68","68","2,841","93","93"
"전라남도 목포시 산정동(4611054500)","8,564","348","348","4,232","173","173","4,332","175","175","8,335","314","314","4,115","148","148","4,220","166","166","8,005","281","281","3,962","143","143","4,043","138","138"
"전라남도 목포시 연산동(4611055400)","6,113","313","313","3,014","168","168","3,099","145","145","5,903","261","261","2,884","140","140","3,019","121","121","6,717","374","374","3,314","197","197","3,403","177","177"
"전라남도 목포시 원산동(4611055800)","16,452","816","816","8,123","425","425","8,329","391","391","15,864","750","750","7,864","377","377","8,000","373","373","15,433","700","700","7,645","359","359","7,788","341","341"
"전라남도 목포시 대성동(4611056500)","3,324","109","109","1,692","59","59","1,632","50","50","3,223","94","94","1,657","52","52","1,566","42","42","3,055","65","65","1,583","34","34","1,472","31","31"
"전라남도 목포시 목원동(4611059500)","10,373","233","233","5,300","115","115","5,073","118","118","10,063","221","221","5,133","107","107","4,930","114","114","9,855","212","212","5,011","110","110","4,844","102","102"
"전라남도 목포시 동명동(4611064000)","7,277","202","202","3,807","91","91","3,470","111","111","6,925","196","196","3,643","92","92","3,282","104","104","6,624","164","164","3,486","86","86","3,138","78","78"
"전라남도 목포시 삼학동(4611064500)","7,002","323","323","3,480","172","172","3,522","151","151","6,720","267","267","3,363","144","144","3,357","123","123","6,635","256","256","3,299","134","134","3,336","122","122"
"전라남도 목포시 만호동(4611065500)","4,285","79","79","2,295","36","36","1,990","43","43","4,066","68","68","2,172","30","30","1,894","38","38","3,971","57","57","2,141","27","27","1,830","30","30"
"전라남도 목포시 유달동(4611066000)","6,719","164","164","3,509","84","84","3,210","80","80","6,376","127","127","3,333","63","63","3,043","64","64","6,033","125","125","3,147","56","56","2,886","69","69"
"전라남도 목포시 죽교동(4611069500)","4,402","122","122","2,282","56","56","2,120","66","66","4,236","96","96","2,192","44","44","2,044","52","52","4,125","93","93","2,122","45","45","2,003","48","48"
"전라남도 목포시 북항동(4611070500)","9,878","421","421","4,881","187","187","4,997","234","234","9,591","392","392","4,765","191","191","4,826","201","201","10,404","443","443","5,189","225","225","5,215","218","218"
"전라남도 목포시 용해동(4611074500)","16,696","1,183","1,183","8,330","629","629","8,366","554","554","18,756","1,355","1,355","9,312","717","717","9,444","638","638","18,703","1,316","1,316","9,247","681","681","9,456","635","635"
"전라남도 목포시 이로동(4611075000)","11,603","714","714","5,776","370","370","5,827","344","344","11,123","614","614","5,528","315","315","5,595","299","299","11,088","585","585","5,469","310","310","5,619","275","275"
"전라남도 목포시 상동(4611075600)","19,085","1,092","1,092","9,193","541","541","9,892","551","551","18,628","942","942","9,009","465","465","9,619","477","477","19,814","1,038","1,038","9,663","548","548","10,151","490","490"
"전라남도 목포시 하당동(4611075700)","12,761","597","597","6,470","317","317","6,291","280","280","12,419","564","564","6,339","293","293","6,080","271","271","12,279","528","528","6,315","272","272","5,964","256","256"
"전라남도 목포시 신흥동(4611075800)","18,666","886","886","9,229","455","455","9,437","431","431","18,133","869","869","9,033","433","433","9,100","436","436","17,846","811","811","8,799","409","409","9,047","402","402"
"전라남도 목포시 삼향동(4611078000)","6,116","519","519","3,145","270","270","2,971","249","249","5,760","465","465","2,957","236","236","2,803","229","229","5,598","437","437","2,868","224","224","2,730","213","213"
"전라남도 목포시 옥암동(4611079000)","11,498","605","605","5,568","299","299","5,930","306","306","11,745","644","644","5,688","334","334","6,057","310","310","11,575","580","580","5,614","287","287","5,961","293","293"
"전라남도 목포시 부흥동(4611080000)","13,313","967","967","6,598","504","504","6,715","463","463","12,344","844","844","6,093","432","432","6,251","412","412","11,900","756","756","5,843","360","360","6,057","396","396"
"전라남도 목포시 부주동(4611081000)","20,796","1,587","1,587","10,184","806","806","10,612","781","781","23,982","1,838","1,838","11,722","926","926","12,260","912","912","24,596","1,819","1,819","12,070","915","915","12,526","904","904"
"전라남도 여수시 (4613000000)","291,366","12,644","12,644","147,539","6,400","6,400","143,827","6,244","6,244","290,900","12,493","12,493","147,346","6,395","6,395","143,554","6,098","6,098","290,168","12,387","12,387","147,088","6,251","6,251","143,080","6,136","6,136"
"전라남도 여수시 돌산읍(4613025000)","3,269","51","51","1,650","19","19","1,619","32","32","3,212","49","49","1,614","23","23","1,598","26","26","3,133","42","42","1,582","23","23","1,551","19","19"
"전라남도 여수시 돌산읍우두출장소(4613025100)","9,265","553","553","4,736","273","273","4,529","280","280","9,127","519","519","4,676","272","272","4,451","247","247","9,013","465","465","4,603","240","240","4,410","225","225"
"전라남도 여수시 돌산읍죽포출장소(4613025200)","2,338","42","42","1,172","22","22","1,166","20","20","2,271","37","37","1,129","20","20","1,142","17","17","2,201","33","33","1,094","15","15","1,107","18","18"
"전라남도 여수시 소라면(4613031000)","12,598","540","540","6,470","307","307","6,128","233","233","18,040","944","944","9,201","497","497","8,839","447","447","18,207","955","955","9,248","482","482","8,959","473","473"
"전라남도 여수시 율촌면(4613032000)","7,423","241","241","3,796","124","124","3,627","117","117","7,115","212","212","3,626","117","117","3,489","95","95","7,063","218","218","3,590","118","118","3,473","100","100"
"전라남도 여수시 화양면(4613033000)","7,445","141","141","3,816","74","74","3,629","67","67","7,166","138","138","3,657","75","75","3,509","63","63","7,005","112","112","3,597","61","61","3,408","51","51"
"전라남도 여수시 남면(4613034000)","3,380","45","45","1,681","23","23","1,699","22","22","3,351","40","40","1,676","21","21","1,675","19","19","3,307","39","39","1,670","22","22","1,637","17","17"
"전라남도 여수시 화정면(4613035000)","1,540","15","15","734","9","9","806","6","6","1,480","12","12","697","7","7","783","5","5","1,442","7","7","679","4","4","763","3","3"
"전라남도 여수시 화정면개도출장소(4613035600)","1,048","20","20","525","11","11","523","9","9","1,024","24","24","518","15","15","506","9","9","986","18","18","493","8","8","493","10","10"
"전라남도 여수시 삼산면(4613036000)","2,532","51","51","1,404","28","28","1,128","23","23","2,494","44","44","1,372","23","23","1,122","21","21","2,398","43","43","1,323","22","22","1,075","21","21"
"전라남도 여수시 동문동(4613051500)","5,310","101","101","2,714","47","47","2,596","54","54","5,013","75","75","2,555","40","40","2,458","35","35","4,781","79","79","2,431","37","37","2,350","42","42"
"전라남도 여수시 한려동(4613053500)","3,826","66","66","1,935","30","30","1,891","36","36","3,568","65","65","1,806","37","37","1,762","28","28","3,425","49","49","1,718","26","26","1,707","23","23"
"전라남도 여수시 중앙동(4613057000)","5,892","161","161","2,954","78","78","2,938","83","83","5,717","136","136","2,851","68","68","2,866","68","68","5,487","118","118","2,748","58","58","2,739","60","60"
"전라남도 여수시 충무동(4613060000)","5,138","87","87","2,643","38","38","2,495","49","49","4,909","91","91","2,531","42","42","2,378","49","49","4,775","86","86","2,465","44","44","2,310","42","42"
"전라남도 여수시 광림동(4613062500)","7,871","222","222","4,098","126","126","3,773","96","96","7,481","187","187","3,879","102","102","3,602","85","85","7,195","179","179","3,712","96","96","3,483","83","83"
"전라남도 여수시 서강동(4613063500)","4,712","121","121","2,384","58","58","2,328","63","63","4,501","122","122","2,266","62","62","2,235","60","60","4,380","114","114","2,181","52","52","2,199","62","62"
"전라남도 여수시 대교동(4613065500)","7,144","165","165","3,678","80","80","3,466","85","85","6,703","139","139","3,430","73","73","3,273","66","66","6,263","122","122","3,220","57","57","3,043","65","65"
"전라남도 여수시 국동(4613067000)","12,748","505","505","6,448","240","240","6,300","265","265","12,506","494","494","6,326","235","235","6,180","259","259","13,181","574","574","6,684","276","276","6,497","298","298"
"전라남도 여수시 월호동(4613068500)","8,222","343","343","4,127","162","162","4,095","181","181","8,025","328","328","4,025","168","168","4,000","160","160","7,886","321","321","3,934","172","172","3,952","149","149"
"전라남도 여수시 여서동(4613070000)","23,245","1,141","1,141","11,541","564","564","11,704","577","577","22,450","1,059","1,059","11,164","516","516","11,286","543","543","21,616","1,001","1,001","10,743","487","487","10,873","514","514"
"전라남도 여수시 문수동(4613071000)","23,819","1,094","1,094","11,879","565","565","11,940","529","529","23,042","979","979","11,527","498","498","11,515","481","481","22,280","905","905","11,138","453","453","11,142","452","452"
"전라남도 여수시 미평동(4613073000)","13,778","544","544","7,061","288","288","6,717","256","256","13,380","494","494","6,898","257","257","6,482","237","237","13,220","473","473","6,857","230","230","6,363","243","243"
"전라남도 여수시 둔덕동(4613074000)","11,597","667","667","5,847","343","343","5,750","324","324","11,270","591","591","5,653","299","299","5,617","292","292","11,162","590","590","5,577","292","292","5,585","298","298"
"전라남도 여수시 만덕동(4613076500)","8,258","418","418","4,113","211","211","4,145","207","207","9,226","535","535","4,593","273","273","4,633","262","262","9,429","549","549","4,732","282","282","4,697","267","267"
"전라남도 여수시 쌍봉동(4613078000)","38,095","2,070","2,070","19,319","1,048","1,048","18,776","1,022","1,022","36,631","1,844","1,844","18,645","945","945","17,986","899","899","36,325","1,837","1,837","18,498","957","957","17,827","880","880"
"전라남도 여수시 시전동(4613079000)","24,049","1,262","1,262","11,988","630","630","12,061","632","632","25,422","1,512","1,512","12,645","763","763","12,777","749","749","28,332","1,738","1,738","14,150","888","888","14,182","850","850"
"전라남도 여수시 여천동(4613080000)","23,842","951","951","12,145","465","465","11,697","486","486","23,239","896","896","11,930","465","465","11,309","431","431","23,182","868","868","11,955","429","429","11,227","439","439"
"전라남도 여수시 주삼동(4613081000)","8,698","910","910","4,405","469","469","4,293","441","441","8,327","819","819","4,243","425","425","4,084","394","394","8,312","748","748","4,247","368","368","4,065","380","380"
"전라남도 여수시 삼일동(4613082000)","3,007","82","82","1,601","48","48","1,406","34","34","2,947","75","75","1,550","43","43","1,397","32","32","2,902","75","75","1,542","42","42","1,360","33","33"
"전라남도 여수시 묘도동(4613083000)","1,277","35","35","675","20","20","602","15","15","1,263","33","33","663","14","14","600","19","19","1,280","29","29","677","10","10","603","19","19"
"전라남도 순천시 (4615000000)","275,668","11,903","11,903","137,674","6,116","6,116","137,994","5,787","5,787","277,188","11,895","11,895","138,325","6,085","6,085","138,863","5,810","5,810","278,765","11,964","11,964","139,163","6,137","6,137","139,602","5,827","5,827"
"전라남도 순천시 승주읍(4615025000)","3,183","60","60","1,577","30","30","1,606","30","30","3,112","43","43","1,542","24","24","1,570","19","19","3,039","38","38","1,489","20","20","1,550","18","18"
"전라남도 순천시 해룡면(4615031000)","13,695","988","988","7,052","526","526","6,643","462","462","22,533","1,948","1,948","11,548","1,024","1,024","10,985","924","924","27,499","2,383","2,383","14,020","1,221","1,221","13,479","1,162","1,162"
"전라남도 순천시 해룡면상삼출장소(4615031500)","19,516","1,246","1,246","9,692","650","650","9,824","596","596","18,326","1,036","1,036","9,093","543","543","9,233","493","493","18,482","973","973","9,202","533","533","9,280","440","440"
"전라남도 순천시 서면(4615032000)","12,986","671","671","6,494","344","344","6,492","327","327","12,604","607","607","6,287","297","297","6,317","310","310","12,295","544","544","6,146","282","282","6,149","262","262"
"전라남도 순천시 황전면(4615033000)","3,532","68","68","1,743","32","32","1,789","36","36","3,445","62","62","1,690","31","31","1,755","31","31","3,338","49","49","1,654","27","27","1,684","22","22"
"전라남도 순천시 월등면(4615034000)","2,089","30","30","1,024","17","17","1,065","13","13","2,031","28","28","992","16","16","1,039","12","12","1,986","30","30","952","17","17","1,034","13","13"
"전라남도 순천시 주암면(4615035000)","3,713","48","48","1,833","24","24","1,880","24","24","3,642","41","41","1,793","18","18","1,849","23","23","3,563","39","39","1,765","20","20","1,798","19","19"
"전라남도 순천시 송광면(4615036000)","1,776","14","14","913","8","8","863","6","6","1,721","13","13","879","8","8","842","5","5","1,708","12","12","868","6","6","840","6","6"
"전라남도 순천시 외서면(4615037000)","1,033","14","14","495","7","7","538","7","7","1,011","14","14","491","7","7","520","7","7","970","9","9","467","4","4","503","5","5"
"전라남도 순천시 낙안면(4615038000)","3,743","74","74","1,843","37","37","1,900","37","37","3,628","73","73","1,778","37","37","1,850","36","36","3,596","62","62","1,764","31","31","1,832","31","31"
"전라남도 순천시 별량면(4615039000)","6,380","178","178","3,211","77","77","3,169","101","101","6,243","148","148","3,126","74","74","3,117","74","74","6,102","124","124","3,076","64","64","3,026","60","60"
"전라남도 순천시 상사면(4615040000)","3,025","67","67","1,523","40","40","1,502","27","27","3,017","59","59","1,521","34","34","1,496","25","25","2,974","58","58","1,495","33","33","1,479","25","25"
"전라남도 순천시 향동(4615051500)","5,026","113","113","2,562","55","55","2,464","58","58","4,723","111","111","2,382","54","54","2,341","57","57","4,564","109","109","2,302","53","53","2,262","56","56"
"전라남도 순천시 매곡동(4615054000)","6,775","119","119","3,426","61","61","3,349","58","58","6,371","114","114","3,157","53","53","3,214","61","61","5,605","88","88","2,772","42","42","2,833","46","46"
"전라남도 순천시 삼산동(4615055000)","23,556","964","964","11,653","487","487","11,903","477","477","23,759","950","950","11,751","472","472","12,008","478","478","23,603","906","906","11,653","472","472","11,950","434","434"
"전라남도 순천시 조곡동(4615056000)","7,650","299","299","3,883","157","157","3,767","142","142","7,388","281","281","3,737","140","140","3,651","141","141","7,080","271","271","3,565","136","136","3,515","135","135"
"전라남도 순천시 덕연동(4615057000)","50,835","2,284","2,284","25,435","1,201","1,201","25,400","1,083","1,083","49,176","2,088","2,088","24,597","1,092","1,092","24,579","996","996","49,530","2,073","2,073","24,760","1,048","1,048","24,770","1,025","1,025"
"전라남도 순천시 풍덕동(4615058000)","9,375","262","262","4,735","122","122","4,640","140","140","9,159","240","240","4,602","124","124","4,557","116","116","8,747","210","210","4,403","117","117","4,344","93","93"
"전라남도 순천시 남제동(4615059000)","11,214","300","300","5,622","153","153","5,592","147","147","10,907","272","272","5,494","138","138","5,413","134","134","10,506","253","253","5,351","133","133","5,155","120","120"
"전라남도 순천시 저전동(4615060000)","3,520","91","91","1,749","50","50","1,771","41","41","3,423","83","83","1,683","41","41","1,740","42","42","3,317","80","80","1,639","42","42","1,678","38","38"
"전라남도 순천시 장천동(4615061000)","3,235","48","48","1,680","27","27","1,555","21","21","3,061","50","50","1,600","25","25","1,461","25","25","2,875","39","39","1,489","19","19","1,386","20","20"
"전라남도 순천시 중앙동(4615062000)","4,120","106","106","2,049","57","57","2,071","49","49","4,040","100","100","2,033","52","52","2,007","48","48","3,906","83","83","1,973","46","46","1,933","37","37"
"전라남도 순천시 도사동(4615063500)","9,380","407","407","4,794","207","207","4,586","200","200","9,208","335","335","4,712","176","176","4,496","159","159","10,795","498","498","5,489","277","277","5,306","221","221"
"전라남도 순천시 왕조1동(4615066100)","42,958","2,245","2,245","21,129","1,151","1,151","21,829","1,094","1,094","42,155","2,091","2,091","20,698","1,054","1,054","21,457","1,037","1,037","41,024","1,940","1,940","20,111","955","955","20,913","985","985"
"전라남도 순천시 왕조2동(4615066500)","23,353","1,207","1,207","11,557","596","596","11,796","611","611","22,505","1,108","1,108","11,139","551","551","11,366","557","557","21,661","1,093","1,093","10,758","539","539","10,903","554","554"
"전라남도 나주시 (4617000000)","87,754","3,023","3,023","44,123","1,571","1,571","43,631","1,452","1,452","90,669","3,445","3,445","45,787","1,807","1,807","44,882","1,638","1,638","98,182","4,281","4,281","49,486","2,209","2,209","48,696","2,072","2,072"
"전라남도 나주시 남평읍(4617025000)","7,965","314","314","4,066","159","159","3,899","155","155","7,941","284","284","4,038","151","151","3,903","133","133","8,011","283","283","4,093","145","145","3,918","138","138"
"전라남도 나주시 세지면(4617031000)","3,338","67","67","1,723","40","40","1,615","27","27","3,293","55","55","1,685","32","32","1,608","23","23","3,285","51","51","1,668","25","25","1,617","26","26"
"전라남도 나주시 왕곡면(4617032000)","3,636","79","79","1,858","40","40","1,778","39","39","3,597","79","79","1,841","44","44","1,756","35","35","3,561","80","80","1,817","42","42","1,744","38","38"
"전라남도 나주시 반남면(4617033000)","1,810","29","29","893","15","15","917","14","14","1,776","32","32","884","19","19","892","13","13","1,740","30","30","864","17","17","876","13","13"
"전라남도 나주시 공산면(4617034000)","2,818","84","84","1,386","40","40","1,432","44","44","2,774","83","83","1,371","45","45","1,403","38","38","2,736","90","90","1,357","47","47","1,379","43","43"
"전라남도 나주시 동강면(4617035000)","3,133","54","54","1,508","28","28","1,625","26","26","3,112","62","62","1,509","32","32","1,603","30","30","3,042","66","66","1,466","33","33","1,576","33","33"
"전라남도 나주시 다시면(4617036000)","4,337","79","79","2,146","51","51","2,191","28","28","4,271","77","77","2,125","45","45","2,146","32","32","4,183","78","78","2,075","47","47","2,108","31","31"
"전라남도 나주시 문평면(4617037000)","2,315","51","51","1,133","22","22","1,182","29","29","2,267","43","43","1,122","22","22","1,145","21","21","2,211","36","36","1,087","18","18","1,124","18","18"
"전라남도 나주시 노안면(4617038000)","5,517","112","112","2,875","59","59","2,642","53","53","5,485","116","116","2,859","64","64","2,626","52","52","5,428","113","113","2,819","62","62","2,609","51","51"
"전라남도 나주시 금천면(4617039000)","5,242","130","130","2,709","70","70","2,533","60","60","5,248","158","158","2,727","89","89","2,521","69","69","5,193","162","162","2,680","81","81","2,513","81","81"
"전라남도 나주시 산포면(4617040000)","4,094","88","88","2,100","45","45","1,994","43","43","4,027","90","90","2,085","41","41","1,942","49","49","4,023","94","94","2,093","44","44","1,930","50","50"
"전라남도 나주시 다도면(4617042000)","2,242","49","49","1,136","26","26","1,106","23","23","2,197","47","47","1,110","24","24","1,087","23","23","2,222","48","48","1,135","24","24","1,087","24","24"
"전라남도 나주시 봉황면(4617043000)","5,001","138","138","2,560","74","74","2,441","64","64","4,980","135","135","2,560","74","74","2,420","61","61","4,946","135","135","2,514","69","69","2,432","66","66"
"전라남도 나주시 송월동(4617051000)","7,475","430","430","3,661","227","227","3,814","203","203","7,333","405","405","3,627","210","210","3,706","195","195","7,382","415","415","3,647","215","215","3,735","200","200"
"전라남도 나주시 영강동(4617052000)","3,993","224","224","1,952","105","105","2,041","119","119","3,952","217","217","1,949","117","117","2,003","100","100","3,817","213","213","1,899","125","125","1,918","88","88"
"전라남도 나주시 금남동(4617054000)","6,688","223","223","3,324","109","109","3,364","114","114","6,618","231","231","3,330","115","115","3,288","116","116","6,384","245","245","3,202","120","120","3,182","125","125"
"전라남도 나주시 성북동(4617055000)","10,035","635","635","4,989","340","340","5,046","295","295","9,819","595","595","4,901","300","300","4,918","295","295","9,500","538","538","4,717","278","278","4,783","260","260"
"전라남도 나주시 영산동(4617058000)","4,122","110","110","2,066","59","59","2,056","51","51","4,067","119","119","2,046","65","65","2,021","54","54","3,984","115","115","2,020","60","60","1,964","55","55"
"전라남도 나주시 이창동(4617060000)","3,993","127","127","2,038","62","62","1,955","65","65","4,017","126","126","2,045","60","60","1,972","66","66","4,082","132","132","2,091","61","61","1,991","71","71"
"전라남도 나주시 빛가람동(4617062000)","","","","","","","","","","3,895","491","491","1,973","258","258","1,922","233","233","12,452","1,357","1,357","6,242","696","696","6,210","661","661"
"전라남도 광양시 (4623000000)","151,621","8,668","8,668","77,990","4,443","4,443","73,631","4,225","4,225","152,097","8,594","8,594","78,128","4,349","4,349","73,969","4,245","4,245","153,587","8,422","8,422","78,815","4,213","4,213","74,772","4,209","4,209"
"전라남도 광양시 광양읍(4623025000)","48,081","2,776","2,776","24,355","1,441","1,441","23,726","1,335","1,335","48,974","2,925","2,925","24,750","1,511","1,511","24,224","1,414","1,414","49,720","2,891","2,891","24,973","1,454","1,454","24,747","1,437","1,437"
"전라남도 광양시 봉강면(4623031000)","2,244","65","65","1,125","34","34","1,119","31","31","2,139","47","47","1,075","26","26","1,064","21","21","2,125","43","43","1,080","24","24","1,045","19","19"
"전라남도 광양시 옥룡면(4623032000)","3,252","86","86","1,630","39","39","1,622","47","47","3,136","60","60","1,551","22","22","1,585","38","38","3,146","74","74","1,571","24","24","1,575","50","50"
"전라남도 광양시 옥곡면(4623033000)","3,583","90","90","1,808","36","36","1,775","54","54","3,438","68","68","1,742","33","33","1,696","35","35","3,381","78","78","1,721","42","42","1,660","36","36"
"전라남도 광양시 진상면(4623034000)","3,300","78","78","1,658","43","43","1,642","35","35","3,228","67","67","1,597","30","30","1,631","37","37","3,188","52","52","1,581","24","24","1,607","28","28"
"전라남도 광양시 진월면(4623035000)","3,482","102","102","1,763","52","52","1,719","50","50","3,369","74","74","1,696","37","37","1,673","37","37","3,326","63","63","1,673","28","28","1,653","35","35"
"전라남도 광양시 다압면(4623036000)","1,933","63","63","967","34","34","966","29","29","1,894","51","51","942","25","25","952","26","26","1,868","44","44","925","24","24","943","20","20"
"전라남도 광양시 골약동(4623051500)","2,607","79","79","1,363","42","42","1,244","37","37","2,490","76","76","1,299","40","40","1,191","36","36","2,244","52","52","1,182","29","29","1,062","23","23"
"전라남도 광양시 중마동(4623053000)","52,143","4,059","4,059","26,819","2,043","2,043","25,324","2,016","2,016","53,440","3,986","3,986","27,531","1,980","1,980","25,909","2,006","2,006","54,937","3,891","3,891","28,318","1,928","1,928","26,619","1,963","1,963"
"전라남도 광양시 광영동(4623054000)","13,658","734","734","7,196","383","383","6,462","351","351","13,267","686","686","6,968","342","342","6,299","344","344","13,105","648","648","6,867","333","333","6,238","315","315"
"전라남도 광양시 금호동(4623055000)","14,891","464","464","7,993","254","254","6,898","210","210","14,429","487","487","7,762","265","265","6,667","222","222","14,293","533","533","7,725","276","276","6,568","257","257"
"전라남도 광양시 태인동(4623057000)","2,447","72","72","1,313","42","42","1,134","30","30","2,293","67","67","1,215","38","38","1,078","29","29","2,254","53","53","1,199","27","27","1,055","26","26"
"전라남도 담양군 (4671000000)","47,365","1,568","1,568","23,833","813","813","23,532","755","755","47,177","1,524","1,524","23,753","781","781","23,424","743","743","47,009","1,463","1,463","23,668","754","754","23,341","709","709"
"전라남도 담양군 담양읍(4671025000)","14,219","660","660","7,153","332","332","7,066","328","328","14,217","666","666","7,156","329","329","7,061","337","337","14,377","650","650","7,204","316","316","7,173","334","334"
"전라남도 담양군 봉산면(4671031000)","2,963","76","76","1,517","48","48","1,446","28","28","2,937","83","83","1,484","42","42","1,453","41","41","2,952","83","83","1,490","40","40","1,462","43","43"
"전라남도 담양군 고서면(4671032000)","3,575","89","89","1,783","44","44","1,792","45","45","3,558","80","80","1,789","41","41","1,769","39","39","3,527","78","78","1,764","42","42","1,763","36","36"
"전라남도 담양군 남면(4671033000)","1,418","36","36","708","21","21","710","15","15","1,368","32","32","696","17","17","672","15","15","1,328","33","33","674","18","18","654","15","15"
"전라남도 담양군 창평면(4671034000)","4,094","118","118","2,043","66","66","2,051","52","52","4,052","101","101","2,045","57","57","2,007","44","44","3,964","90","90","2,025","55","55","1,939","35","35"
"전라남도 담양군 대덕면(4671035000)","2,038","47","47","1,011","28","28","1,027","19","19","2,007","37","37","1,010","25","25","997","12","12","2,010","37","37","1,017","25","25","993","12","12"
"전라남도 담양군 무정면(4671036000)","2,884","83","83","1,484","42","42","1,400","41","41","2,794","87","87","1,433","44","44","1,361","43","43","2,701","60","60","1,367","28","28","1,334","32","32"
"전라남도 담양군 금성면(4671037000)","2,873","79","79","1,428","36","36","1,445","43","43","2,852","80","80","1,423","38","38","1,429","42","42","2,770","64","64","1,394","34","34","1,376","30","30"
"전라남도 담양군 용면(4671038000)","1,901","41","41","944","23","23","957","18","18","1,911","49","49","941","29","29","970","20","20","1,902","51","51","952","31","31","950","20","20"
"전라남도 담양군 월산면(4671039000)","2,676","79","79","1,367","43","43","1,309","36","36","2,675","72","72","1,360","35","35","1,315","37","37","2,606","68","68","1,326","34","34","1,280","34","34"
"전라남도 담양군 수북면(4671040000)","4,303","121","121","2,159","61","61","2,144","60","60","4,388","112","112","2,188","62","62","2,200","50","50","4,420","129","129","2,225","70","70","2,195","59","59"
"전라남도 담양군 대전면(4671041000)","4,421","139","139","2,236","69","69","2,185","70","70","4,418","125","125","2,228","62","62","2,190","63","63","4,452","120","120","2,230","61","61","2,222","59","59"
"전라남도 곡성군 (4672000000)","31,009","839","839","15,085","430","430","15,924","409","409","30,732","820","820","14,976","418","418","15,756","402","402","30,672","787","787","14,948","383","383","15,724","404","404"
"전라남도 곡성군 곡성읍(4672025000)","8,381","306","306","4,043","154","154","4,338","152","152","8,328","325","325","4,016","164","164","4,312","161","161","8,307","325","325","4,006","164","164","4,301","161","161"
"전라남도 곡성군 오곡면(4672031000)","2,208","66","66","1,070","27","27","1,138","39","39","2,184","57","57","1,048","27","27","1,136","30","30","2,118","53","53","1,020","23","23","1,098","30","30"
"전라남도 곡성군 삼기면(4672032000)","1,886","40","40","915","20","20","971","20","20","1,858","38","38","901","19","19","957","19","19","1,846","31","31","887","12","12","959","19","19"
"전라남도 곡성군 석곡면(4672033000)","2,672","55","55","1,283","36","36","1,389","19","19","2,631","46","46","1,260","29","29","1,371","17","17","2,562","41","41","1,210","19","19","1,352","22","22"
"전라남도 곡성군 목사동면(4672034000)","1,539","24","24","746","12","12","793","12","12","1,507","23","23","729","10","10","778","13","13","1,500","26","26","732","12","12","768","14","14"
"전라남도 곡성군 죽곡면(4672035000)","2,031","24","24","981","18","18","1,050","6","6","2,019","26","26","981","18","18","1,038","8","8","2,030","20","20","995","14","14","1,035","6","6"
"전라남도 곡성군 고달면(4672036000)","1,330","18","18","631","11","11","699","7","7","1,306","17","17","621","10","10","685","7","7","1,326","20","20","637","12","12","689","8","8"
"전라남도 곡성군 옥과면(4672037000)","4,542","129","129","2,242","70","70","2,300","59","59","4,508","127","127","2,253","66","66","2,255","61","61","4,650","127","127","2,335","61","61","2,315","66","66"
"전라남도 곡성군 입면(4672038000)","2,888","97","97","1,418","43","43","1,470","54","54","2,851","81","81","1,412","39","39","1,439","42","42","2,793","64","64","1,380","32","32","1,413","32","32"
"전라남도 곡성군 겸면(4672039000)","1,935","56","56","949","27","27","986","29","29","1,938","57","57","946","25","25","992","32","32","1,934","52","52","942","22","22","992","30","30"
"전라남도 곡성군 오산면(4672040000)","1,597","24","24","807","12","12","790","12","12","1,602","23","23","809","11","11","793","12","12","1,606","28","28","804","12","12","802","16","16"
