"행정구역","2019년_계_총인구수","2019년_계_연령구간인구수","2019년_계_0~4세","2019년_남_총인구수","2019년_남_연령구간인구수","2019년_남_0~4세","2019년_여_총인구수","2019년_여_연령구간인구수","2019년_여_0~4세","2020년_계_총인구수","2020년_계_연령구간인구수","2020년_계_0~4세","2020년_남_총인구수","2020년_남_연령구간인구수","2020년_남_0~4세","2020년_여_총인구수","2020년_여_연령구간인구수","2020년_여_0~4세","2021년_계_총인구수","2021년_계_연령구간인구수","2021년_계_0~4세","2021년_남_총인구수","2021년_남_연령구간인구수","2021년_남_0~4세","2021년_여_총인구수","2021년_여_연령구간인구수","2021년_여_0~4세"
"부산광역시 금정구 장전제2동(2641061000)","14,455","546","546","6,984","312","312","7,471","234","234","27,319","1,053","1,053","13,138","570","570","14,181","483","483","26,706","944","944","12,886","495","495","13,820","449","449"
"부산광역시 금정구 장전제3동(2641062000)","13,491","648","648","6,473","340","340","7,018","308","308","","","","","","","","","","","","","","","","","",""
"부산광역시 금정구 선두구동(2641063500)","2,458","43","43","1,304","17","17","1,154","26","26","2,395","31","31","1,272","15","15","1,123","16","16","2,331","27","27","1,249","16","16","1,082","11","11"
"부산광역시 금정구 청룡노포동(2641066500)","10,247","236","236","5,035","120","120","5,212","116","116","10,087","200","200","4,941","107","107","5,146","93","93","9,733","171","171","4,762","83","83","4,971","88","88"
"부산광역시 금정구 남산동(2641067000)","30,579","563","563","14,998","294","294","15,581","269","269","29,674","474","474","14,531","242","242","15,143","232","232","28,867","375","375","14,072","192","192","14,795","183","183"
"부산광역시 금정구 구서제1동(2641068000)","19,466","571","571","9,264","296","296","10,202","275","275","19,911","517","517","9,469","260","260","10,442","257","257","19,695","493","493","9,357","249","249","10,338","244","244"
"부산광역시 금정구 구서제2동(2641069000)","34,441","922","922","16,565","455","455","17,876","467","467","33,880","835","835","16,194","404","404","17,686","431","431","33,114","767","767","15,829","386","386","17,285","381","381"
"부산광역시 금정구 금성동(2641070000)","1,122","23","23","547","12","12","575","11","11","1,088","8","8","531","5","5","557","3","3","1,046","10","10","501","5","5","545","5","5"
"부산광역시 강서구 (2644000000)","129,566","9,518","9,518","66,982","4,870","4,870","62,584","4,648","4,648","137,957","9,310","9,310","71,245","4,803","4,803","66,712","4,507","4,507","142,918","8,459","8,459","74,047","4,442","4,442","68,871","4,017","4,017"
"부산광역시 강서구 대저1동(2644051000)","6,962","91","91","3,861","45","45","3,101","46","46","6,848","83","83","3,777","40","40","3,071","43","43","6,556","80","80","3,593","36","36","2,963","44","44"
"부산광역시 강서구 대저2동(2644052000)","7,493","253","253","4,145","138","138","3,348","115","115","7,119","209","209","3,975","123","123","3,144","86","86","7,090","192","192","3,986","111","111","3,104","81","81"
"부산광역시 강서구 강동동(2644053000)","4,707","46","46","2,504","26","26","2,203","20","20","4,499","39","39","2,395","22","22","2,104","17","17","4,220","32","32","2,264","20","20","1,956","12","12"
"부산광역시 강서구 명지1동(2644053500)","42,564","4,347","4,347","21,331","2,186","2,186","21,233","2,161","2,161","50,325","4,966","4,966","25,227","2,505","2,505","25,098","2,461","2,461","53,087","4,612","4,612","26,708","2,393","2,393","26,379","2,219","2,219"
"부산광역시 강서구 명지2동(2644054500)","30,605","2,351","2,351","15,192","1,193","1,193","15,413","1,158","1,158","30,377","1,948","1,948","15,109","1,004","1,004","15,268","944","944","30,409","1,663","1,663","15,173","864","864","15,236","799","799"
"부산광역시 강서구 가락동(2644055000)","2,568","23","23","1,350","11","11","1,218","12","12","2,474","19","19","1,320","11","11","1,154","8","8","2,345","16","16","1,251","8","8","1,094","8","8"
"부산광역시 강서구 녹산동(2644056000)","31,100","2,353","2,353","16,711","1,245","1,245","14,389","1,108","1,108","32,625","2,001","2,001","17,507","1,075","1,075","15,118","926","926","35,270","1,829","1,829","19,002","987","987","16,268","842","842"
"부산광역시 강서구 가덕도동(2644058000)","3,567","54","54","1,888","26","26","1,679","28","28","3,690","45","45","1,935","23","23","1,755","22","22","3,941","35","35","2,070","23","23","1,871","12","12"
"부산광역시 연제구 (2647000000)","209,395","7,116","7,116","101,253","3,658","3,658","108,142","3,458","3,458","209,157","6,448","6,448","100,700","3,315","3,315","108,457","3,133","3,133","207,144","5,788","5,788","99,761","2,930","2,930","107,383","2,858","2,858"
"부산광역시 연제구 거제제1동(2647061000)","30,567","1,104","1,104","14,832","569","569","15,735","535","535","29,710","937","937","14,361","484","484","15,349","453","453","29,232","773","773","14,122","383","383","15,110","390","390"
"부산광역시 연제구 거제제2동(2647062000)","12,743","438","438","6,152","219","219","6,591","219","219","12,587","360","360","6,015","178","178","6,572","182","182","12,232","311","311","5,817","159","159","6,415","152","152"
"부산광역시 연제구 거제제3동(2647063000)","10,635","287","287","5,038","158","158","5,597","129","129","10,209","225","225","4,833","132","132","5,376","93","93","9,988","216","216","4,734","124","124","5,254","92","92"
"부산광역시 연제구 거제제4동(2647064000)","11,093","337","337","5,437","170","170","5,656","167","167","10,774","306","306","5,292","156","156","5,482","150","150","10,429","249","249","5,120","122","122","5,309","127","127"
"부산광역시 연제구 연산제1동(2647065000)","16,954","644","644","8,281","316","316","8,673","328","328","16,447","550","550","8,021","288","288","8,426","262","262","16,775","535","535","8,186","270","270","8,589","265","265"
"부산광역시 연제구 연산제2동(2647066000)","16,294","778","778","7,849","406","406","8,445","372","372","20,934","1,010","1,010","10,038","511","511","10,896","499","499","20,674","914","914","9,944","465","465","10,730","449","449"
"부산광역시 연제구 연산제3동(2647067000)","7,837","106","106","3,729","63","63","4,108","43","43","7,419","82","82","3,525","49","49","3,894","33","33","9,160","277","277","4,440","158","158","4,720","119","119"
"부산광역시 연제구 연산제4동(2647068000)","17,244","350","350","8,312","181","181","8,932","169","169","16,808","303","303","8,062","147","147","8,746","156","156","16,154","243","243","7,798","126","126","8,356","117","117"
"부산광역시 연제구 연산제5동(2647069000)","16,369","511","511","7,837","254","254","8,532","257","257","16,537","432","432","7,867","211","211","8,670","221","221","16,588","382","382","7,924","181","181","8,664","201","201"
"부산광역시 연제구 연산제6동(2647070000)","17,655","584","584","8,600","303","303","9,055","281","281","17,101","538","538","8,264","278","278","8,837","260","260","16,699","486","486","8,051","243","243","8,648","243","243"
"부산광역시 연제구 연산제8동(2647072000)","14,948","633","633","7,345","330","330","7,603","303","303","14,470","571","571","7,077","306","306","7,393","265","265","14,138","460","460","6,875","235","235","7,263","225","225"
"부산광역시 연제구 연산제9동(2647073000)","37,056","1,344","1,344","17,841","689","689","19,215","655","655","36,161","1,134","1,134","17,345","575","575","18,816","559","559","35,075","942","942","16,750","464","464","18,325","478","478"
"부산광역시 수영구 (2650000000)","176,148","5,008","5,008","83,565","2,536","2,536","92,583","2,472","2,472","176,894","4,628","4,628","83,573","2,330","2,330","93,321","2,298","2,298","175,095","4,250","4,250","82,609","2,111","2,111","92,486","2,139","2,139"
"부산광역시 수영구 남천제1동(2650066000)","14,211","320","320","6,567","153","153","7,644","167","167","14,043","286","286","6,459","137","137","7,584","149","149","13,853","269","269","6,376","119","119","7,477","150","150"
"부산광역시 수영구 남천제2동(2650067000)","12,453","347","347","5,823","174","174","6,630","173","173","12,345","315","315","5,742","155","155","6,603","160","160","12,091","300","300","5,665","148","148","6,426","152","152"
"부산광역시 수영구 수영동(2650073000)","15,230","361","361","7,309","173","173","7,921","188","188","14,924","302","302","7,142","152","152","7,782","150","150","14,651","271","271","7,012","139","139","7,639","132","132"
"부산광역시 수영구 망미제1동(2650074000)","28,504","825","825","13,738","425","425","14,766","400","400","27,921","724","724","13,367","380","380","14,554","344","344","27,404","633","633","13,078","326","326","14,326","307","307"
"부산광역시 수영구 망미제2동(2650075000)","11,987","383","383","5,889","191","191","6,098","192","192","11,501","329","329","5,661","166","166","5,840","163","163","10,703","298","298","5,270","151","151","5,433","147","147"
"부산광역시 수영구 광안제1동(2650076000)","26,280","734","734","12,400","392","392","13,880","342","342","26,065","546","546","12,200","267","267","13,865","279","279","25,866","465","465","12,031","225","225","13,835","240","240"
"부산광역시 수영구 광안제2동(2650077000)","18,960","561","561","8,901","292","292","10,059","269","269","18,688","476","476","8,686","248","248","10,002","228","228","18,688","401","401","8,676","207","207","10,012","194","194"
"부산광역시 수영구 광안제3동(2650078000)","10,394","158","158","4,962","84","84","5,432","74","74","9,696","127","127","4,615","68","68","5,081","59","59","9,597","89","89","4,534","41","41","5,063","48","48"
"부산광역시 수영구 광안제4동(2650079000)","11,238","260","260","5,030","124","124","6,208","136","136","13,127","384","384","5,925","190","190","7,202","194","194","13,715","440","440","6,207","208","208","7,508","232","232"
"부산광역시 수영구 민락동(2650080000)","26,891","1,059","1,059","12,946","528","528","13,945","531","531","28,584","1,139","1,139","13,776","567","567","14,808","572","572","28,527","1,084","1,084","13,760","547","547","14,767","537","537"
"부산광역시 사상구 (2653000000)","218,094","6,201","6,201","110,286","3,176","3,176","107,808","3,025","3,025","212,586","5,203","5,203","107,405","2,691","2,691","105,181","2,512","2,512","208,298","4,551","4,551","105,034","2,368","2,368","103,264","2,183","2,183"
"부산광역시 사상구 삼락동(2653058000)","6,278","115","115","3,371","69","69","2,907","46","46","6,002","99","99","3,226","58","58","2,776","41","41","5,808","105","105","3,099","61","61","2,709","44","44"
"부산광역시 사상구 모라제1동(2653059100)","28,767","791","791","14,489","396","396","14,278","395","395","28,199","694","694","14,144","350","350","14,055","344","344","27,998","617","617","13,961","307","307","14,037","310","310"
"부산광역시 사상구 모라제3동(2653059300)","11,524","146","146","5,491","67","67","6,033","79","79","11,022","124","124","5,268","60","60","5,754","64","64","10,412","86","86","4,977","40","40","5,435","46","46"
"부산광역시 사상구 덕포제1동(2653060000)","9,229","254","254","4,722","124","124","4,507","130","130","8,892","194","194","4,546","102","102","4,346","92","92","8,683","172","172","4,440","87","87","4,243","85","85"
"부산광역시 사상구 덕포제2동(2653061000)","13,492","363","363","6,872","180","180","6,620","183","183","13,200","281","281","6,687","132","132","6,513","149","149","12,921","252","252","6,545","127","127","6,376","125","125"
"부산광역시 사상구 괘법동(2653062000)","21,708","593","593","11,227","302","302","10,481","291","291","22,045","544","544","11,430","278","278","10,615","266","266","22,414","487","487","11,602","263","263","10,812","224","224"
"부산광역시 사상구 감전동(2653064500)","14,261","262","262","7,549","139","139","6,712","123","123","13,829","216","216","7,331","117","117","6,498","99","99","13,318","196","196","7,058","106","106","6,260","90","90"
"부산광역시 사상구 주례제1동(2653065000)","16,061","475","475","8,232","256","256","7,829","219","219","15,551","434","434","7,964","242","242","7,587","192","192","15,160","396","396","7,740","211","211","7,420","185","185"
"부산광역시 사상구 주례제2동(2653066000)","23,858","729","729","11,959","367","367","11,899","362","362","23,455","629","629","11,716","330","330","11,739","299","299","23,075","539","539","11,542","284","284","11,533","255","255"
"부산광역시 사상구 주례제3동(2653066100)","13,794","363","363","6,780","194","194","7,014","169","169","13,405","294","294","6,567","159","159","6,838","135","135","13,154","252","252","6,438","133","133","6,716","119","119"
